feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_Wave1D
152,anm,prec_EmpiricalCovariance,0.16282202284303093,64,64
153,anm,prec_GraphicalLasso,0.3052145697323749,64,64
154,anm,prec_LedoitWolf,0.5538676179134167,64,64
155,anm,prec_OAS,0.5555667021597839,64,64
156,anm,prec_ShrunkCovariance,0.5141756394579623,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13325117576047452,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19970064380839378,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16446295112464782,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.2318868928990811,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.14694718112698352,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.24122396429616538,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.25465663734906285,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.2273140314496705,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.24096469783004942,64,64
166,anm,reci,0.22432838624669083,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.40174490303638416,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.36821536526138043,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.37035385948067934,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.41732020992045826,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.3453701418626678,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.34644469075844775,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.2727426780835013,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.6129934933054166,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.984375,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.3353055317748572,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.6560769761856957,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.96875,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.3021681060124647,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.6362348893626045,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.96875,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.271463225562579,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.8281005984930994,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.984375,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.30776458773049326,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.7763977499089074,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.9375,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.953125,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.27053379739079125,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.7911486324258223,64,64
191,anm,si_gaussian_k-1,0.90625,64,64
192,anm,si_kernel_W-0.5_k-1,0.22156203359105342,64,64
193,anm,si_kozachenko_k-1,0.33813231806741806,64,64
194,anm,spearmanr,0.6334786657718601,64,64
195,anm,spearmanr-sq,0.19068195609759453,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.42170737456407076,64,64
197,anm,tlmi_gaussian,0.17548714409966837,64,64
198,anm,tlmi_kernel_W-0.25,0.2224496171828838,64,64
199,anm,tlmi_kraskov_NN-4,0.26716286754047575,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.3056472487006037,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16291390576867998,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.007243253043807074,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07559779517990278,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.078125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1875,64,64
207,anm,xcorr-sq_max_sig-True,0.29801241946415624,64,64
208,anm,xcorr-sq_mean_sig-False,0.35938976238726567,64,64
209,anm,xcorr-sq_mean_sig-True,0.3464800587621614,64,64
210,anm,xcorr_max_sig-True,0.26270676421230493,64,64
211,anm,xcorr_mean_sig-False,0.4492613276530601,64,64
212,anm,xcorr_mean_sig-True,0.7671770290238185,64,64
213,anm,xme_gaussian_k1,0.14291783590649657,64,64
214,anm,xme_gaussian_k10,0.984375,64,64
215,anm,xme_kernel_W-0.5_k1,0.2763503339665786,64,64
216,anm,xme_kernel_W-0.5_k10,0.6029225443157967,64,64
217,anm,xme_kozachenko_k1,0.38177984093137984,64,64
218,anm,xme_kozachenko_k10,0.5301804978537532,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.6974125337029696,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.6449914637090738,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.125,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.71875,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.07970562509373402,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.3440572152781546,64,64
225,bary-sq_euclidean_max,cds,0.28612432570137575,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.828125,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.3715720907551093,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3095744623642583,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.22542351875249467,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.17948488050227474,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21679710619004788,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.047313143839733944,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06539426283235072,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.84375,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.78125,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.78125,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.828125,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.33207776171621506,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.5003046024255277,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.18317066156272677,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.84375,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.28951531017553045,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.28924901861914176,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.1913328957870838,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.2480751038731971,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.7352961664435409,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.2480726416626151,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.2480745590829253,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.24806954404367243,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.697575893810089,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.3354422926242484,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.7038828157678517,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.6975582481705563,64,64
254,bary-sq_euclidean_max,cov_OAS,0.6974796406753441,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.69751891925874,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.346158250440446,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5117378774237051,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5391703894675062,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.38413631687122723,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5633209786555972,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6147025990026136,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6757358707883966,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.8397743371091776,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.8399426373368633,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6546352570612767,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.8386633499902659,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.8206453241505048,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.09970087175613274,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.21255855526446002,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7606727647119993,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.17871413408460424,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4213404949562438,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.35809755895795203,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3022883654423342,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.27973927811718813,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6970213305342692,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14862381403902192,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4072799993520305,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3096914787375359,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2703359399949502,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.26318333086613066,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3049797403921268,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.38680378027894013,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3668217596462907,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3579327685387409,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5269949834873441,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5108404217391851,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.729228802740406,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.21875,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6694870589455777,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.7865293172108874,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.767126302933551,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6916693301044234,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.8224489093265136,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.8203120072392198,64,64
299,bary-sq_euclidean_max,gwtau,0.41825292597221836,64,64
300,bary-sq_euclidean_max,hsic,0.153392871821787,64,64
301,bary-sq_euclidean_max,hsic_biased,0.1554263914084194,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.30432496986666246,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2610786462495184,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2392921838763172,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.28778103821040757,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15249715005291975,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19709903713266924,64,64
308,bary-sq_euclidean_max,igci,0.109375,64,64
309,bary-sq_euclidean_max,je_gaussian,0.828125,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.33608453681809175,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.24805116684485717,64,64
312,bary-sq_euclidean_max,kendalltau,0.7554335267307232,64,64
313,bary-sq_euclidean_max,kendalltau-sq,0.2005689951757338,64,64
314,bary-sq_euclidean_max,lmfit_BayesianRidge,0.08817669207113976,64,64
