feature_index,SPI-1,SPI-2,ks_statistic,n_CauchyNoise,n_GaussianNoise
0,anm,bary-sq_euclidean_max,0.1928681936138399,64,64
1,anm,bary-sq_euclidean_mean,0.02685742350645881,64,64
2,anm,bary_euclidean_max,0.06454866749871846,64,64
3,anm,bary_euclidean_mean,0.1875,64,64
4,anm,cce_gaussian,0.371928126731647,64,64
5,anm,cce_kernel_W-0.5,0.4664830050344224,64,64
6,anm,cce_kozachenko,0.9522488118282737,64,64
7,anm,cds,0.06416224750622135,64,64
8,anm,ce_gaussian,0.07030142678725071,64,64
9,anm,ce_kernel_W-0.5,0.03112605411028385,64,64
10,anm,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04825398896638572,64,64
11,anm,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0593567230223957,64,64
12,anm,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05908649554706752,64,64
13,anm,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04424845775191566,64,64
14,anm,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.02527479886402062,64,64
15,anm,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.038712442756262955,64,64
16,anm,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.016480374100345405,64,64
17,anm,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.013307884603930148,64,64
18,anm,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.0324145379936257,64,64
19,anm,coint_johansen_max_eig_stat_order-0_ardiff-1,0.02961930777077193,64,64
20,anm,coint_johansen_max_eig_stat_order-0_ardiff-10,0.020637336881913382,64,64
21,anm,coint_johansen_max_eig_stat_order-1_ardiff-1,0.02683732250198967,64,64
22,anm,coint_johansen_max_eig_stat_order-1_ardiff-10,0.02473760867509056,64,64
23,anm,coint_johansen_trace_stat_order-0_ardiff-1,0.009831767918317191,64,64
24,anm,coint_johansen_trace_stat_order-0_ardiff-10,0.016295086021738125,64,64
25,anm,coint_johansen_trace_stat_order-1_ardiff-1,0.013315467682710858,64,64
26,anm,coint_johansen_trace_stat_order-1_ardiff-10,0.016529806443993156,64,64
27,anm,cov-sq_EmpiricalCovariance,0.03567915846798353,64,64
28,anm,cov-sq_GraphicalLasso,0.2683891594115247,64,64
29,anm,cov-sq_LedoitWolf,0.234375,64,64
30,anm,cov-sq_OAS,0.06749371740164933,64,64
31,anm,cov-sq_ShrunkCovariance,0.03567915846798353,64,64
32,anm,cov_EmpiricalCovariance,0.1893452849143633,64,64
33,anm,cov_GraphicalLasso,0.11621967289893198,64,64
34,anm,cov_GraphicalLassoCV,0.11129458604375406,64,64
35,anm,cov_LedoitWolf,0.171875,64,64
36,anm,cov_OAS,0.13059846024137298,64,64
37,anm,cov_ShrunkCovariance,0.1893452849143633,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07469051581281416,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08724900826100768,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08571994384469273,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08004671767803673,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.053250005775241305,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07606353466802734,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08039772546082197,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09501226963876094,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09323898899024385,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0831503976188232,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05748224152653189,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08024054275403031,64,64
50,anm,di_gaussian,0.21405236138693995,64,64
51,anm,di_kernel_W-0.5,0.40289736692184197,64,64
52,anm,di_kozachenko,0.5454122521334759,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13070538292223888,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1413509866559042,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15436032029313707,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20075659441788207,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13993823538146588,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1925230174361971,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13893703312977307,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15055484355070506,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.16214363038828736,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12810005314768635,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16851127661160958,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.18214546519370584,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.042757582496842694,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.042123695093103486,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04873213754654024,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07712099789907889,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04847061871776631,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06716669075718179,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.052973262533808324,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.15625,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09375,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03202089080993231,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.030423677890739964,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03528715954162909,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.057921969937480444,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.033639953350828866,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04992148991508796,64,64
81,anm,gwtau,0.04817259324033041,64,64
82,anm,hsic,0.26534045080789537,64,64
83,anm,hsic_biased,0.14663478963539772,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03767857858184809,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03293260338469706,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03790376150059449,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05310973518980061,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.015322211099494665,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.018056487867369853,64,64
90,anm,igci,0.9816999322270764,64,64
91,anm,je_gaussian,0.07030142678725071,64,64
92,anm,je_kernel_W-0.5,0.03629082413858395,64,64
93,anm,je_kozachenko,0.8475033487141161,64,64
94,anm,kendalltau,0.12841649622744333,64,64
95,anm,kendalltau-sq,0.03858449616743942,64,64
96,anm,lmfit_BayesianRidge,0.07473579513765244,64,64
97,anm,lmfit_ElasticNet,0.05457743574271112,64,64
98,anm,lmfit_Lasso,0.052373239063012056,64,64
99,anm,lmfit_Ridge,0.06867756870073938,64,64
100,anm,lmfit_SGDRegressor,0.09879327036839708,64,64
101,anm,mi_gaussian,0.03567915846798353,64,64
102,anm,mi_kernel_W-0.25,0.2502407504789827,64,64
103,anm,mi_kraskov_NN-4,0.2172076455091324,64,64
104,anm,mi_kraskov_NN-4_DCE,0.17395700326248653,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.042757582496842694,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.042123695093103486,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04873213754654024,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07712099789907889,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04847061871776631,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06716669075718179,64,64
111,anm,pdist_braycurtis,0.043907945656394554,64,64
112,anm,pdist_canberra,0.007770321699085758,64,64
113,anm,pdist_chebyshev,0.20344168461202583,64,64
114,anm,pdist_cityblock,0.17808493492750438,64,64
115,anm,pdist_cosine,0.05567609336074797,64,64
116,anm,pdist_euclidean,0.05567609336074797,64,64
117,anm,pec,0.1592126818742231,64,64
118,anm,pec_log,0.08468248990059157,64,64
119,anm,pec_orth,0.24382046446168687,64,64
120,anm,pec_orth_abs,0.0390809162526109,64,64
121,anm,pec_orth_log,0.3857217727133555,64,64
122,anm,pec_orth_log_abs,0.0464259879600355,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02791243106560548,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.02439557985373586,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.02062511729342109,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.038098586883420715,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03202613906251328,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12534511624168532,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09119288186345414,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.14694836829739089,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.28125,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.032293303793995726,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.02893446276031164,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03191059567848281,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.015381965279258725,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.039289725428806155,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.019262988468346287,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0438383299764426,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.034021621427817283,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.039902714722372334,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23760966440816256,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17554871217990953,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.23842628699607804,64,64
147,anm,prec-sq_EmpiricalCovariance,0.046031030833194264,64,64
148,anm,prec-sq_GraphicalLasso,0.32796081721626047,64,64
149,anm,prec-sq_LedoitWolf,0.1875,64,64
150,anm,prec-sq_OAS,0.06615547598222382,64,64
151,anm,prec-sq_ShrunkCovariance,0.04460456651189093,64,64
152,anm,prec_EmpiricalCovariance,0.13859693156644828,64,64
153,anm,prec_GraphicalLasso,0.1214251883873465,64,64
154,anm,prec_LedoitWolf,0.171875,64,64
155,anm,prec_OAS,0.032905315085017706,64,64
156,anm,prec_ShrunkCovariance,0.1429986649128745,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1878503026786833,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17404813541175712,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13940845213560216,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.10126237912371427,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.051741491484105256,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.07220252141590722,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.10204704129893621,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.10198451118163313,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.08668341606634755,64,64
166,anm,reci,0.13217754775545837,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.02637179043089563,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.04235337636132808,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.039012277867190304,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.055031049855468805,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.03051972354090976,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.044668425347111185,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.06977356205107363,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.09666558141617465,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.047918356070752455,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.07149517061198604,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.08771204617737735,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.04812467217117011,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.07272738515040236,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.10210780642741235,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.04806858903820599,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.06812213879022536,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.08822781302968041,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.04774427095431688,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.06929737450875703,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.07430447003803156,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.04789265500341788,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.04781194692570723,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.06911989094782031,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.08932303798726865,64,64
191,anm,si_gaussian_k-1,0.08214170808785098,64,64
192,anm,si_kernel_W-0.5_k-1,0.16842906959645876,64,64
193,anm,si_kozachenko_k-1,0.5575005655255112,64,64
194,anm,spearmanr,0.1381077267007419,64,64
195,anm,spearmanr-sq,0.04298367962440386,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.09788610520660404,64,64
197,anm,tlmi_gaussian,0.04809681885597725,64,64
198,anm,tlmi_kernel_W-0.25,0.17802738876908747,64,64
199,anm,tlmi_kraskov_NN-4,0.053258959085529856,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.08300264513329131,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12155070604894214,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09071966896901856,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15297905851396282,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
207,anm,xcorr-sq_max_sig-True,0.011476400835902845,64,64
208,anm,xcorr-sq_mean_sig-False,0.029163314534528695,64,64
209,anm,xcorr-sq_mean_sig-True,0.040683452468851355,64,64
210,anm,xcorr_max_sig-True,0.01922140997174493,64,64
211,anm,xcorr_mean_sig-False,0.09680173492061717,64,64
212,anm,xcorr_mean_sig-True,0.17471612111883628,64,64
213,anm,xme_gaussian_k1,0.19989139646508108,64,64
214,anm,xme_gaussian_k10,0.2034816914030766,64,64
215,anm,xme_kernel_W-0.5_k1,0.5040312582771185,64,64
216,anm,xme_kernel_W-0.5_k10,0.4089774298602632,64,64
217,anm,xme_kozachenko_k1,0.9786179710067892,64,64
218,anm,xme_kozachenko_k10,0.9252793063157271,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.11673623914748055,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.4236290709689592,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.09375,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.3599766907693269,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.27417541619238217,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.8177751074449775,64,64
225,bary-sq_euclidean_max,cds,0.26370051069407835,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.3117524863527836,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.6711147272522417,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.39172385973017393,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3304755084893234,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4647019652551352,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17289236848799694,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1957911963928276,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17713595566909124,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.13348799361255165,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.12477565459637052,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.08554147377670696,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.2644983461582993,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.3424501168494697,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.2555621635803465,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.2851718435243485,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.11196471146835474,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.13471166664683443,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.10542104599512023,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.11066327303381851,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.3117524863527833,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.3073739767924092,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.140625,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.23945977126191717,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.3117524863527833,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.11673623914748055,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.15192365078764253,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.07073844677642993,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.125,64,64
254,bary-sq_euclidean_max,cov_OAS,0.07007313838600782,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.11673623914748055,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24137657329174889,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23982167123684603,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2690421890138376,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13634995469925285,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15825470666028207,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15191631866962166,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.242108682574152,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23874028970707997,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2708826179035596,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1271034173082027,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15260568388347823,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1442531151379899,64,64
268,bary-sq_euclidean_max,di_gaussian,0.2675398533400662,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.471321745942788,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.7802653669082784,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5176860019390918,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.44167326701333254,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6457102014496536,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20521374770869305,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15937084112051847,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.18135807427073125,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.525688917781556,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4552448779778668,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6512113073726288,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15355184572554592,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18858605441177118,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.18623962976653435,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24330460098151474,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.245295469067618,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.27165444709841546,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14305244519263635,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15510288810342782,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16288463621601387,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2450126477086656,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.234375,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.140625,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2661432621749835,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2673502179663851,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2882612684006234,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17540426119419555,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17587924422287024,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1891431577558403,64,64
299,bary-sq_euclidean_max,gwtau,0.2780547257323342,64,64
300,bary-sq_euclidean_max,hsic,0.0844633790794424,64,64
301,bary-sq_euclidean_max,hsic_biased,0.16788970486634153,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3272702919756108,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3141098785643222,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.36575523493818207,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19558641135710358,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21642988311947914,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.20832274254837196,64,64
308,bary-sq_euclidean_max,igci,0.140625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.3117524863527836,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.6642889933274057,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.7573735660827351,64,64
312,bary-sq_euclidean_max,kendalltau,0.10228803827919075,64,64
313,bary-sq_euclidean_max,kendalltau-sq,0.07298579083653067,64,64
