feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_CML
771,bary_euclidean_max,pec_orth_abs,0.37620624581925194,64,64
772,bary_euclidean_max,pec_orth_log,0.6098162872166848,64,64
773,bary_euclidean_max,pec_orth_log_abs,0.4719390241284661,64,64
774,bary_euclidean_max,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.19580573922243938,64,64
775,bary_euclidean_max,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15058107682900967,64,64
776,bary_euclidean_max,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20879990966018458,64,64
777,bary_euclidean_max,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
778,bary_euclidean_max,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18449218736565015,64,64
779,bary_euclidean_max,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1897020937303377,64,64
780,bary_euclidean_max,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02798929609044032,64,64
781,bary_euclidean_max,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06817871691646427,64,64
782,bary_euclidean_max,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04975207362376055,64,64
783,bary_euclidean_max,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
784,bary_euclidean_max,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
785,bary_euclidean_max,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21875,64,64
786,bary_euclidean_max,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14519050038177894,64,64
787,bary_euclidean_max,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07346588676405463,64,64
788,bary_euclidean_max,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08250835582599214,64,64
789,bary_euclidean_max,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2073303041163015,64,64
790,bary_euclidean_max,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09578946223585222,64,64
791,bary_euclidean_max,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08170338333690386,64,64
792,bary_euclidean_max,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14519050038177894,64,64
793,bary_euclidean_max,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07346588676405463,64,64
794,bary_euclidean_max,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08250835582599214,64,64
795,bary_euclidean_max,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20228097330077055,64,64
796,bary_euclidean_max,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09623567133469124,64,64
797,bary_euclidean_max,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07938669100706297,64,64
798,bary_euclidean_max,prec-sq_EmpiricalCovariance,0.12904575556862596,64,64
799,bary_euclidean_max,prec-sq_GraphicalLasso,0.020260017917598697,64,64
800,bary_euclidean_max,prec-sq_LedoitWolf,0.08350196808984711,64,64
801,bary_euclidean_max,prec-sq_OAS,0.07621654767673125,64,64
802,bary_euclidean_max,prec-sq_ShrunkCovariance,0.03910974832067193,64,64
803,bary_euclidean_max,prec_EmpiricalCovariance,0.1366970700875138,64,64
804,bary_euclidean_max,prec_GraphicalLasso,0.121021002181332,64,64
805,bary_euclidean_max,prec_LedoitWolf,0.13634830061007547,64,64
806,bary_euclidean_max,prec_OAS,0.13956842472445724,64,64
807,bary_euclidean_max,prec_ShrunkCovariance,0.12250187912457178,64,64
808,bary_euclidean_max,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
809,bary_euclidean_max,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15625,64,64
810,bary_euclidean_max,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
811,bary_euclidean_max,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.1473847938188506,64,64
812,bary_euclidean_max,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.08219850327704104,64,64
813,bary_euclidean_max,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.13558635161113664,64,64
814,bary_euclidean_max,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.04472856045742335,64,64
815,bary_euclidean_max,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.08502429748362861,64,64
816,bary_euclidean_max,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.020742435429550565,64,64
817,bary_euclidean_max,reci,0.40811679818483926,64,64
818,bary_euclidean_max,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.1699841031719761,64,64
819,bary_euclidean_max,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.07316559955800483,64,64
820,bary_euclidean_max,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.14902926238168124,64,64
821,bary_euclidean_max,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.13098119530857993,64,64
822,bary_euclidean_max,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.0882610333434578,64,64
823,bary_euclidean_max,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.07920013473535581,64,64
824,bary_euclidean_max,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.37358428615013467,64,64
825,bary_euclidean_max,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.16858165415147114,64,64
826,bary_euclidean_max,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.14597693503827958,64,64
827,bary_euclidean_max,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.3599532424897435,64,64
828,bary_euclidean_max,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.08117406832508856,64,64
829,bary_euclidean_max,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.18640143427293288,64,64
830,bary_euclidean_max,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.3698972828684421,64,64
831,bary_euclidean_max,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.14716823334666274,64,64
832,bary_euclidean_max,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.09216381251417005,64,64
833,bary_euclidean_max,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.3687118109326839,64,64
834,bary_euclidean_max,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.06621790338574052,64,64
835,bary_euclidean_max,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.08104091621921117,64,64
836,bary_euclidean_max,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.35599933625478825,64,64
837,bary_euclidean_max,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.13408609384083692,64,64
838,bary_euclidean_max,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.21273671709707692,64,64
839,bary_euclidean_max,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.1420570026637773,64,64
840,bary_euclidean_max,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.36261165697150893,64,64
841,bary_euclidean_max,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.08227848826156434,64,64
842,bary_euclidean_max,si_gaussian_k-1,0.03530293990597877,64,64
843,bary_euclidean_max,si_kernel_W-0.5_k-1,0.033421478852263986,64,64
844,bary_euclidean_max,si_kozachenko_k-1,0.06245332601177511,64,64
845,bary_euclidean_max,spearmanr,0.18552692392480358,64,64
846,bary_euclidean_max,spearmanr-sq,0.08202223192822233,64,64
847,bary_euclidean_max,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.7928169295684934,64,64
848,bary_euclidean_max,tlmi_gaussian,0.056099108096760636,64,64
849,bary_euclidean_max,tlmi_kernel_W-0.25,0.07701139213497554,64,64
850,bary_euclidean_max,tlmi_kraskov_NN-4,0.14435882528667143,64,64
851,bary_euclidean_max,tlmi_kraskov_NN-4_DCE,0.12960318096491777,64,64
852,bary_euclidean_max,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03229590937920057,64,64
853,bary_euclidean_max,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08993860011865062,64,64
854,bary_euclidean_max,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.049126691258543964,64,64
855,bary_euclidean_max,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
856,bary_euclidean_max,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
857,bary_euclidean_max,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09375,64,64
858,bary_euclidean_max,xcorr-sq_max_sig-True,0.10429196961659137,64,64
859,bary_euclidean_max,xcorr-sq_mean_sig-False,0.3207072406943158,64,64
860,bary_euclidean_max,xcorr-sq_mean_sig-True,0.2658203164280131,64,64
861,bary_euclidean_max,xcorr_max_sig-True,0.06448068554734343,64,64
862,bary_euclidean_max,xcorr_mean_sig-False,0.12141439654636385,64,64
863,bary_euclidean_max,xcorr_mean_sig-True,0.09775773662075866,64,64
864,bary_euclidean_max,xme_gaussian_k1,0.04860493930922477,64,64
865,bary_euclidean_max,xme_gaussian_k10,0.035819596895963035,64,64
866,bary_euclidean_max,xme_kernel_W-0.5_k1,0.06877093115096328,64,64
867,bary_euclidean_max,xme_kernel_W-0.5_k10,0.08540403603009536,64,64
868,bary_euclidean_max,xme_kozachenko_k1,0.46651491446458043,64,64
869,bary_euclidean_max,xme_kozachenko_k10,0.07869810488458634,64,64
870,bary_euclidean_mean,cce_gaussian,0.15625,64,64
871,bary_euclidean_mean,cce_kernel_W-0.5,0.265625,64,64
872,bary_euclidean_mean,cce_kozachenko,0.171875,64,64
873,bary_euclidean_mean,cds,0.1875,64,64
874,bary_euclidean_mean,ce_gaussian,0.125,64,64
875,bary_euclidean_mean,ce_kernel_W-0.5,0.15625,64,64
876,bary_euclidean_mean,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
877,bary_euclidean_mean,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09375,64,64
878,bary_euclidean_mean,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1875,64,64
879,bary_euclidean_mean,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
880,bary_euclidean_mean,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
881,bary_euclidean_mean,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
882,bary_euclidean_mean,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.140625,64,64
883,bary_euclidean_mean,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.1875,64,64
884,bary_euclidean_mean,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.140625,64,64
885,bary_euclidean_mean,coint_johansen_max_eig_stat_order-0_ardiff-1,0.15625,64,64
886,bary_euclidean_mean,coint_johansen_max_eig_stat_order-0_ardiff-10,0.125,64,64
887,bary_euclidean_mean,coint_johansen_max_eig_stat_order-1_ardiff-1,0.140625,64,64
888,bary_euclidean_mean,coint_johansen_max_eig_stat_order-1_ardiff-10,0.09375,64,64
889,bary_euclidean_mean,coint_johansen_trace_stat_order-0_ardiff-1,0.109375,64,64
890,bary_euclidean_mean,coint_johansen_trace_stat_order-0_ardiff-10,0.078125,64,64
891,bary_euclidean_mean,coint_johansen_trace_stat_order-1_ardiff-1,0.109375,64,64
892,bary_euclidean_mean,coint_johansen_trace_stat_order-1_ardiff-10,0.125,64,64
893,bary_euclidean_mean,cov-sq_EmpiricalCovariance,0.078125,64,64
894,bary_euclidean_mean,cov-sq_GraphicalLasso,0.171875,64,64
895,bary_euclidean_mean,cov-sq_LedoitWolf,0.171875,64,64
896,bary_euclidean_mean,cov-sq_OAS,0.265625,64,64
897,bary_euclidean_mean,cov-sq_ShrunkCovariance,0.109375,64,64
898,bary_euclidean_mean,cov_EmpiricalCovariance,0.265625,64,64
899,bary_euclidean_mean,cov_GraphicalLasso,0.09375,64,64
900,bary_euclidean_mean,cov_GraphicalLassoCV,0.203125,64,64
901,bary_euclidean_mean,cov_LedoitWolf,0.078125,64,64
902,bary_euclidean_mean,cov_OAS,0.125,64,64
903,bary_euclidean_mean,cov_ShrunkCovariance,0.09375,64,64
904,bary_euclidean_mean,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
905,bary_euclidean_mean,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.21875,64,64
906,bary_euclidean_mean,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1875,64,64
907,bary_euclidean_mean,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
908,bary_euclidean_mean,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1875,64,64
909,bary_euclidean_mean,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
910,bary_euclidean_mean,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
911,bary_euclidean_mean,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.078125,64,64
912,bary_euclidean_mean,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.171875,64,64
913,bary_euclidean_mean,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
914,bary_euclidean_mean,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
915,bary_euclidean_mean,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
916,bary_euclidean_mean,di_gaussian,0.09375,64,64
917,bary_euclidean_mean,di_kernel_W-0.5,0.1875,64,64
918,bary_euclidean_mean,di_kozachenko,0.125,64,64
919,bary_euclidean_mean,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
920,bary_euclidean_mean,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.140625,64,64
921,bary_euclidean_mean,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15625,64,64
922,bary_euclidean_mean,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
923,bary_euclidean_mean,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.171875,64,64
924,bary_euclidean_mean,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1875,64,64
925,bary_euclidean_mean,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.078125,64,64
926,bary_euclidean_mean,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.234375,64,64
927,bary_euclidean_mean,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09375,64,64
928,bary_euclidean_mean,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
929,bary_euclidean_mean,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
930,bary_euclidean_mean,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
931,bary_euclidean_mean,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
932,bary_euclidean_mean,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.109375,64,64
933,bary_euclidean_mean,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09375,64,64
934,bary_euclidean_mean,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
935,bary_euclidean_mean,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
936,bary_euclidean_mean,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
937,bary_euclidean_mean,gc_gaussian_k-1_kt-1_l-1_lt-1,0.078125,64,64
938,bary_euclidean_mean,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
939,bary_euclidean_mean,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.109375,64,64
940,bary_euclidean_mean,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.171875,64,64
941,bary_euclidean_mean,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
942,bary_euclidean_mean,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09375,64,64
943,bary_euclidean_mean,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.171875,64,64
944,bary_euclidean_mean,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.078125,64,64
945,bary_euclidean_mean,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15625,64,64
946,bary_euclidean_mean,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
947,bary_euclidean_mean,gwtau,0.140625,64,64
948,bary_euclidean_mean,hsic,0.234375,64,64
949,bary_euclidean_mean,hsic_biased,0.15625,64,64
950,bary_euclidean_mean,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
951,bary_euclidean_mean,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09375,64,64
952,bary_euclidean_mean,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.125,64,64
953,bary_euclidean_mean,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
954,bary_euclidean_mean,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.171875,64,64
955,bary_euclidean_mean,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
956,bary_euclidean_mean,igci,0.234375,64,64
957,bary_euclidean_mean,je_gaussian,0.109375,64,64
958,bary_euclidean_mean,je_kernel_W-0.5,0.140625,64,64
959,bary_euclidean_mean,je_kozachenko,0.15625,64,64
960,bary_euclidean_mean,kendalltau,0.125,64,64
961,bary_euclidean_mean,kendalltau-sq,0.15625,64,64
962,bary_euclidean_mean,lmfit_BayesianRidge,0.125,64,64
963,bary_euclidean_mean,lmfit_ElasticNet,0.09375,64,64
964,bary_euclidean_mean,lmfit_Lasso,0.203125,64,64
965,bary_euclidean_mean,lmfit_Ridge,0.171875,64,64
966,bary_euclidean_mean,lmfit_SGDRegressor,0.21875,64,64
967,bary_euclidean_mean,mi_gaussian,0.15625,64,64
968,bary_euclidean_mean,mi_kernel_W-0.25,0.140625,64,64
969,bary_euclidean_mean,mi_kraskov_NN-4,0.109375,64,64
970,bary_euclidean_mean,mi_kraskov_NN-4_DCE,0.15625,64,64
971,bary_euclidean_mean,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
972,bary_euclidean_mean,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.140625,64,64
973,bary_euclidean_mean,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0625,64,64
974,bary_euclidean_mean,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
975,bary_euclidean_mean,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
976,bary_euclidean_mean,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1875,64,64
977,bary_euclidean_mean,pdist_braycurtis,0.125,64,64
978,bary_euclidean_mean,pdist_canberra,0.140625,64,64
979,bary_euclidean_mean,pdist_chebyshev,0.125,64,64
980,bary_euclidean_mean,pdist_cityblock,0.140625,64,64
981,bary_euclidean_mean,pdist_cosine,0.125,64,64
982,bary_euclidean_mean,pdist_euclidean,0.15625,64,64
983,bary_euclidean_mean,pec,0.078125,64,64
984,bary_euclidean_mean,pec_log,0.140625,64,64
985,bary_euclidean_mean,pec_orth,0.15625,64,64
986,bary_euclidean_mean,pec_orth_abs,0.1875,64,64
987,bary_euclidean_mean,pec_orth_log,0.09375,64,64
988,bary_euclidean_mean,pec_orth_log_abs,0.171875,64,64
989,bary_euclidean_mean,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
990,bary_euclidean_mean,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.109375,64,64
991,bary_euclidean_mean,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09375,64,64
992,bary_euclidean_mean,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
993,bary_euclidean_mean,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
994,bary_euclidean_mean,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
995,bary_euclidean_mean,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
996,bary_euclidean_mean,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.21875,64,64
997,bary_euclidean_mean,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1875,64,64
998,bary_euclidean_mean,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
999,bary_euclidean_mean,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
1000,bary_euclidean_mean,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
1001,bary_euclidean_mean,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
1002,bary_euclidean_mean,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09375,64,64
1003,bary_euclidean_mean,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1875,64,64
1004,bary_euclidean_mean,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
1005,bary_euclidean_mean,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.265625,64,64
1006,bary_euclidean_mean,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
1007,bary_euclidean_mean,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
1008,bary_euclidean_mean,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15625,64,64
1009,bary_euclidean_mean,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.125,64,64
1010,bary_euclidean_mean,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
1011,bary_euclidean_mean,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.078125,64,64
1012,bary_euclidean_mean,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.078125,64,64
1013,bary_euclidean_mean,prec-sq_EmpiricalCovariance,0.09375,64,64
1014,bary_euclidean_mean,prec-sq_GraphicalLasso,0.125,64,64
1015,bary_euclidean_mean,prec-sq_LedoitWolf,0.09375,64,64
1016,bary_euclidean_mean,prec-sq_OAS,0.28125,64,64
1017,bary_euclidean_mean,prec-sq_ShrunkCovariance,0.125,64,64
1018,bary_euclidean_mean,prec_EmpiricalCovariance,0.1875,64,64
1019,bary_euclidean_mean,prec_GraphicalLasso,0.15625,64,64
1020,bary_euclidean_mean,prec_LedoitWolf,0.125,64,64
1021,bary_euclidean_mean,prec_OAS,0.125,64,64
1022,bary_euclidean_mean,prec_ShrunkCovariance,0.171875,64,64
1023,bary_euclidean_mean,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
1024,bary_euclidean_mean,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
1025,bary_euclidean_mean,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.171875,64,64
1026,bary_euclidean_mean,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.109375,64,64
1027,bary_euclidean_mean,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.125,64,64
1028,bary_euclidean_mean,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.109375,64,64
1029,bary_euclidean_mean,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.1875,64,64
1030,bary_euclidean_mean,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.109375,64,64
1031,bary_euclidean_mean,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.1875,64,64
1032,bary_euclidean_mean,reci,0.125,64,64
1033,bary_euclidean_mean,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.0625,64,64
1034,bary_euclidean_mean,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.125,64,64
1035,bary_euclidean_mean,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.1875,64,64
1036,bary_euclidean_mean,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
1037,bary_euclidean_mean,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
1038,bary_euclidean_mean,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.203125,64,64
1039,bary_euclidean_mean,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.078125,64,64
1040,bary_euclidean_mean,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.125,64,64
1041,bary_euclidean_mean,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.09375,64,64
1042,bary_euclidean_mean,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.09375,64,64
1043,bary_euclidean_mean,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.234375,64,64
1044,bary_euclidean_mean,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.109375,64,64
1045,bary_euclidean_mean,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.21875,64,64
1046,bary_euclidean_mean,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.125,64,64
1047,bary_euclidean_mean,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.171875,64,64
1048,bary_euclidean_mean,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.140625,64,64
1049,bary_euclidean_mean,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.109375,64,64
1050,bary_euclidean_mean,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.109375,64,64
1051,bary_euclidean_mean,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.140625,64,64
1052,bary_euclidean_mean,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.09375,64,64
1053,bary_euclidean_mean,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.078125,64,64
1054,bary_euclidean_mean,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.09375,64,64
1055,bary_euclidean_mean,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.28125,64,64
1056,bary_euclidean_mean,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.171875,64,64
1057,bary_euclidean_mean,si_gaussian_k-1,0.125,64,64
1058,bary_euclidean_mean,si_kernel_W-0.5_k-1,0.21875,64,64
1059,bary_euclidean_mean,si_kozachenko_k-1,0.09375,64,64
1060,bary_euclidean_mean,spearmanr,0.125,64,64
1061,bary_euclidean_mean,spearmanr-sq,0.140625,64,64
1062,bary_euclidean_mean,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.21875,64,64
1063,bary_euclidean_mean,tlmi_gaussian,0.125,64,64
