feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_Kuramoto
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.26993384750694654,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.30796477428005326,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3334718762637389,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07499508575665825,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05898112450731552,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.062341147666687524,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.030934462251467787,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04643353712281861,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03201098869554814,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.10007176859134681,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.234375,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.21875,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.071743430910429,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09310002468924983,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09897504875978924,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.022489096236780415,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03468253041995406,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.028728725381673148,64,64
81,anm,gwtau,0.22009149416960072,64,64
82,anm,hsic,0.5600418047748571,64,64
83,anm,hsic_biased,0.23166463515169416,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.044269255695000065,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04539459089526687,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.021526902302023365,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04549634175616862,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05273181637239721,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04767122008524505,64,64
90,anm,igci,0.24139678004712686,64,64
91,anm,je_gaussian,0.24216596622515374,64,64
92,anm,je_kernel_W-0.5,0.2362385824854662,64,64
93,anm,je_kozachenko,0.5528836579234343,64,64
94,anm,kendalltau,0.3636160280591798,64,64
95,anm,kendalltau-sq,0.25831045151514515,64,64
96,anm,lmfit_BayesianRidge,0.2330780851984402,64,64
97,anm,lmfit_ElasticNet,0.06146876010605698,64,64
98,anm,lmfit_Lasso,0.026446352532698225,64,64
99,anm,lmfit_Ridge,0.23398573633153694,64,64
100,anm,lmfit_SGDRegressor,0.22959121053460035,64,64
101,anm,mi_gaussian,0.2500214112536082,64,64
102,anm,mi_kernel_W-0.25,0.34993551853297283,64,64
103,anm,mi_kraskov_NN-4,0.6191923278845264,64,64
104,anm,mi_kraskov_NN-4_DCE,0.04075862483362698,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07499508575665825,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05898112450731552,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.062341147666687524,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.030934462251467787,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04643353712281861,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03201098869554814,64,64
111,anm,pdist_braycurtis,0.16138891134128797,64,64
112,anm,pdist_canberra,0.1420614716793045,64,64
113,anm,pdist_chebyshev,0.10133563471007345,64,64
114,anm,pdist_cityblock,0.12940913548801702,64,64
115,anm,pdist_cosine,0.1605523634820123,64,64
116,anm,pdist_euclidean,0.1605523634820123,64,64
117,anm,pec,0.24790159280010893,64,64
118,anm,pec_log,0.15955166128944043,64,64
119,anm,pec_orth,0.10585425274921811,64,64
120,anm,pec_orth_abs,0.12944378336238255,64,64
121,anm,pec_orth_log,0.050469878922563494,64,64
122,anm,pec_orth_log_abs,0.14868094604899712,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08007843663733372,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03164581811180045,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.026934484984994733,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.328125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05286409058444147,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.042730513656999314,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.8535861196417528,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12609094535024762,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21292968988310884,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.265625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.171875,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.014646238105453513,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.052007552885028896,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.023812018360491627,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04592588615382265,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.021246472136873695,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0373297077492698,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3644682727530309,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.052007552885028896,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.023812018360491627,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04952879292345824,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1559323621813523,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04968379112311749,64,64
147,anm,prec-sq_EmpiricalCovariance,0.15356280132818317,64,64
148,anm,prec-sq_GraphicalLasso,0.1336702062744869,64,64
149,anm,prec-sq_LedoitWolf,0.713847365912119,64,64
150,anm,prec-sq_OAS,0.6786516090593527,64,64
151,anm,prec-sq_ShrunkCovariance,0.12969341753543007,64,64
152,anm,prec_EmpiricalCovariance,0.34130721086234894,64,64
153,anm,prec_GraphicalLasso,0.3247340036281483,64,64
154,anm,prec_LedoitWolf,0.5680268918256779,64,64
155,anm,prec_OAS,0.562821107256936,64,64
156,anm,prec_ShrunkCovariance,0.34960864342708586,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15584357568922114,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1322066849971969,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11259868473987501,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.3891142674869269,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.04803693357695882,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.3880339634429763,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.04531521621657583,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.09165059580799495,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.05401405181295449,64,64
166,anm,reci,0.20766601691716563,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.04990755431647276,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.09065872401241681,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.082759573882911,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.057436747686565925,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.03949081163310092,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.04462275156525711,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.449614412219146,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.434919890933445,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.3205026358661721,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.4580826153240335,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.4360255745983341,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.2053330457007707,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.4539796949684335,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.44558139476069114,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.2052585976218868,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.449817956952636,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.42273298311426244,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.320515086595498,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.45625227549714426,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.4559518734351953,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.20492948929669397,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.2052509601276693,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.45436983768972433,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.45134716684225223,64,64
191,anm,si_gaussian_k-1,0.19834322045362357,64,64
192,anm,si_kernel_W-0.5_k-1,0.10755516540044041,64,64
193,anm,si_kozachenko_k-1,0.2319946426765691,64,64
194,anm,spearmanr,0.35790534846320715,64,64
195,anm,spearmanr-sq,0.24143990405125615,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.4815296725001208,64,64
197,anm,tlmi_gaussian,0.27365687851411136,64,64
198,anm,tlmi_kernel_W-0.25,0.46312240737518046,64,64
199,anm,tlmi_kraskov_NN-4,0.8132971855797183,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.26504728328846217,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2178560654519867,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09413544753527958,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.18402781849013522,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.25,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
207,anm,xcorr-sq_max_sig-True,0.22394124793916548,64,64
208,anm,xcorr-sq_mean_sig-False,0.23284765124457552,64,64
209,anm,xcorr-sq_mean_sig-True,0.23377570308797274,64,64
210,anm,xcorr_max_sig-True,0.09153838826027128,64,64
211,anm,xcorr_mean_sig-False,0.13172816695168832,64,64
212,anm,xcorr_mean_sig-True,0.3465599112489814,64,64
213,anm,xme_gaussian_k1,0.311221994923919,64,64
214,anm,xme_gaussian_k10,1.0,64,64
215,anm,xme_kernel_W-0.5_k1,0.3794698320293032,64,64
216,anm,xme_kernel_W-0.5_k10,0.21215000370083448,64,64
217,anm,xme_kozachenko_k1,0.7235054961204674,64,64
218,anm,xme_kozachenko_k10,0.5228583341708072,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.5155957179282398,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.194878358334456,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.109375,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.984375,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.17833984551730447,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.6228288560380422,64,64
225,bary-sq_euclidean_max,cds,0.07068519767496484,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.4438147490096672,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.5213618841219219,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1851980585376239,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23925104232620903,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2945272692685604,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11906795081573979,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15154213504405006,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11454277471026025,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.08826551119346929,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.022280117481292883,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.06564086889926679,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.12071516064986698,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.09945245634811586,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.09370073207400542,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.04906394925917523,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.1353979147748628,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.10222487861626417,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.09268776748466412,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.0452929786398239,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.4438147490096678,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.24888996455921286,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.7937282153168075,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.754888037467947,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.4438147490096678,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.5155957179282398,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.19689488939686872,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.6895138949609452,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.8085561260789764,64,64
254,bary-sq_euclidean_max,cov_OAS,0.7861976645176957,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.5155957179282398,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17912115568111447,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.17962840772033428,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.18322225485187854,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15459589809542462,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16908683606206099,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15951732040612226,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14413627027034592,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06953208622243251,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07159341263106594,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10664859095992685,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08511957169383372,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06268852967331123,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.22222528688101983,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.24950025933449038,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.25657921321535176,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1998019147009536,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.45861765431395424,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06524648605040084,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06193254843018514,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.053010737686335796,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2899442891559947,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2091585089560622,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4578909837456146,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0352566102925157,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11391020842062527,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07415449916583827,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14863813126901865,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01218030788458871,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.038276532806291896,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13703537647363384,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12210858206684377,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12971316060201327,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.11377929794468356,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.078125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.140625,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.21875,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1313694353435163,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03132638593144621,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04327785370766157,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12970147945840244,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12083564564779392,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1327609666521885,64,64
299,bary-sq_euclidean_max,gwtau,0.4679800820142709,64,64
300,bary-sq_euclidean_max,hsic,0.3358928419715552,64,64
301,bary-sq_euclidean_max,hsic_biased,0.3495377073049895,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13189722381876845,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09366396743487237,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0992903376846066,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11214970804986069,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06756936720078444,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13407125157238897,64,64
308,bary-sq_euclidean_max,igci,0.1875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.4438147490096672,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.5051217215349433,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.29572970247594954,64,64
312,bary-sq_euclidean_max,kendalltau,0.6069510257187135,64,64
