feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_CML
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.1380593365552787,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.187001241292174,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.37575034007523267,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.29720510623986274,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.40262270142901835,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.39787545987697814,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.2886459018440678,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.3936358227576932,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.3952732895477716,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.1979564494503835,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.20083151822577766,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.38129738517429795,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.3958092633291973,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.30382151884462627,64,64
191,anm,si_gaussian_k-1,0.880429902509076,64,64
192,anm,si_kernel_W-0.5_k-1,0.6040713594665374,64,64
193,anm,si_kozachenko_k-1,0.21471685082862976,64,64
194,anm,spearmanr,0.05645117688321616,64,64
195,anm,spearmanr-sq,0.7064270056268697,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.5266526003529262,64,64
197,anm,tlmi_gaussian,0.7291461897220345,64,64
198,anm,tlmi_kernel_W-0.25,0.8454774575590616,64,64
199,anm,tlmi_kraskov_NN-4,0.608928881280353,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.4953789164572286,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.004749798815605222,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.022966610896104078,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.016637595581234454,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21875,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
207,anm,xcorr-sq_max_sig-True,0.6015223949608965,64,64
208,anm,xcorr-sq_mean_sig-False,0.6078824421368277,64,64
209,anm,xcorr-sq_mean_sig-True,0.6054435530771433,64,64
210,anm,xcorr_max_sig-True,0.5880172940227555,64,64
211,anm,xcorr_mean_sig-False,0.07650885965721144,64,64
212,anm,xcorr_mean_sig-True,0.03505239282172601,64,64
213,anm,xme_gaussian_k1,0.4538399503576803,64,64
214,anm,xme_gaussian_k10,0.4987445822454878,64,64
215,anm,xme_kernel_W-0.5_k1,0.3524288830039165,64,64
216,anm,xme_kernel_W-0.5_k10,0.3991390428585092,64,64
217,anm,xme_kozachenko_k1,0.5633094764393547,64,64
218,anm,xme_kozachenko_k10,0.15389938471349812,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.33175945097259446,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.6599805151323408,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.125,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.8427852321867082,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.7262656827238432,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.11609895220577482,64,64
225,bary-sq_euclidean_max,cds,0.36046320255258024,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.5908189259412162,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.8004682258811129,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24145287154898643,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.39876367101086013,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.40585264493778017,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3606673679642538,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3585937063250591,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4085456181606329,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.0076016643288683294,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.010712650898052845,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.06509240533229266,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.852907634106798,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.014739351150488425,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.8475770842734528,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.07234875425913406,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.8763803427708935,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.15988913772461472,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.9222582500527343,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.04259324308009005,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.5908189259412155,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.6020600630830637,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.6018962430005489,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.6018962430005489,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.5908189259412155,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.33175945097259446,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.32940380242520045,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.3655421492380298,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.3348766242699229,64,64
254,bary-sq_euclidean_max,cov_OAS,0.3348766242699229,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.33175945097259446,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.35415969380608375,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.37214741551150854,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5287215306966371,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23761581495672815,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.32484080393088444,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.38551849384846837,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.25659785800262125,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23895874994018534,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4647749154913161,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08211152929954174,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16279792701948592,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2269644902257114,64,64
268,bary-sq_euclidean_max,di_gaussian,0.592786882111951,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.4261038947058092,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.8412405737688361,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12612126563094483,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.015032942146103845,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12934577031483652,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20024881130854255,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10581594247502585,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17320521615438733,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12705664737472433,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.021228389210339982,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1291077924966919,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23173938241856074,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15632833205079705,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2336881304735036,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1742802773225016,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3158465445863379,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.316281634034817,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15025030195101946,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2576772969873792,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.23081515581017167,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.4601848834995511,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.0625,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.078125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.23413772807921615,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.37068977877047804,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3812136026036397,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2784224272301618,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.40787838508087493,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4066602807802088,64,64
299,bary-sq_euclidean_max,gwtau,0.15708228024249865,64,64
300,bary-sq_euclidean_max,hsic,0.6344058935193995,64,64
301,bary-sq_euclidean_max,hsic_biased,0.6316723551957409,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.19809568079884737,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1976964912157776,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.19316439460376517,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20528518199556353,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09798445209597603,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16536958831835868,64,64
308,bary-sq_euclidean_max,igci,0.140625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.5908189259412162,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.833404812113006,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.8897792135012733,64,64
312,bary-sq_euclidean_max,kendalltau,0.27839736462044,64,64
