feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_Wave1D
28,anm,cov-sq_GraphicalLasso,0.12104524263730149,64,64
29,anm,cov-sq_LedoitWolf,0.1267047024668979,64,64
30,anm,cov-sq_OAS,0.12670424007794567,64,64
31,anm,cov-sq_ShrunkCovariance,0.12670322097674946,64,64
32,anm,cov_EmpiricalCovariance,0.5619451123709895,64,64
33,anm,cov_GraphicalLasso,0.3522343405610508,64,64
34,anm,cov_GraphicalLassoCV,0.5203898586455868,64,64
35,anm,cov_LedoitWolf,0.5619373959559533,64,64
36,anm,cov_OAS,0.5619267103144092,64,64
37,anm,cov_ShrunkCovariance,0.5619364900308164,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.25408768039191726,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.22582103011847698,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.24324894618570497,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.40524831312407145,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.24705519147192395,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3120089830135352,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7275085557084199,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6018926248057426,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6008475073240731,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.7855618519197272,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5900032540439375,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5960439400297746,64,64
50,anm,di_gaussian,0.984375,64,64
51,anm,di_kernel_W-0.5,0.14715355211245007,64,64
52,anm,di_kozachenko,0.27214220594112676,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6599298251668027,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08609189968794087,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12110371200303297,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.28587362467873,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2272101654346021,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3235922941498507,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6617638625972493,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08977063824863019,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12647377325898373,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.31681864865162546,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19032102854193234,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2740035918128244,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2696275815325702,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1800000947005646,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21880274177699915,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3416308941017812,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21664568491903352,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.31469235474435736,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.056268499651016546,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.21568617703041035,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.29263107581943026,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6373078599885471,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6107859736638881,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6142141289217613,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.7057440836446658,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.48463918209683665,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5967545899873108,64,64
81,anm,gwtau,0.049152335872501396,64,64
82,anm,hsic,0.1579351140021512,64,64
83,anm,hsic_biased,0.1551787109271331,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08902506142673677,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1416997390023546,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1172412446445189,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10833743073169555,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18671485768201282,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17185172249611122,64,64
90,anm,igci,0.25664376249576737,64,64
91,anm,je_gaussian,0.984375,64,64
92,anm,je_kernel_W-0.5,0.14923726601749127,64,64
93,anm,je_kozachenko,0.2928861436809048,64,64
94,anm,kendalltau,0.5544538708492273,64,64
95,anm,kendalltau-sq,0.1342214328997584,64,64
96,anm,lmfit_BayesianRidge,0.13413894269093396,64,64
97,anm,lmfit_ElasticNet,0.22738765679561063,64,64
98,anm,lmfit_Lasso,0.045780949202397836,64,64
99,anm,lmfit_Ridge,0.10175356446343845,64,64
100,anm,lmfit_SGDRegressor,0.10385755860796039,64,64
101,anm,mi_gaussian,0.921875,64,64
102,anm,mi_kernel_W-0.25,0.19924407251971893,64,64
103,anm,mi_kraskov_NN-4,0.2077325485918639,64,64
104,anm,mi_kraskov_NN-4_DCE,0.2663132351700074,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7386081532564887,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6141523037791725,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6196565796703288,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.7878540936315516,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5780304281931514,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6670002264337979,64,64
111,anm,pdist_braycurtis,0.01450714737965808,64,64
112,anm,pdist_canberra,0.057212146799667074,64,64
113,anm,pdist_chebyshev,0.09385120610883035,64,64
114,anm,pdist_cityblock,0.03630817564421285,64,64
115,anm,pdist_cosine,0.02463809133887951,64,64
116,anm,pdist_euclidean,0.021410234799005945,64,64
117,anm,pec,0.2510915520571203,64,64
118,anm,pec_log,0.22457176004836749,64,64
119,anm,pec_orth,0.5901318448195276,64,64
120,anm,pec_orth_abs,0.13661218036393402,64,64
121,anm,pec_orth_log,0.4158432827710499,64,64
122,anm,pec_orth_log_abs,0.15070621148482566,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09613225721869176,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.032257572485753006,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04257584829066652,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5628720334718149,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5808738189888714,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17818175745362497,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.026705523565191736,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05579178694439979,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21875,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.171875,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08989707358163657,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10975882981265372,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08446354132918715,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08191577151586804,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13802604958448744,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12406886720267019,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14670222833558053,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10973931818981847,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08445525186491176,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.061324532247089114,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13896756961743034,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.038628280031953455,64,64
147,anm,prec-sq_EmpiricalCovariance,0.19857882954645428,64,64
148,anm,prec-sq_GraphicalLasso,0.06587023529724167,64,64
149,anm,prec-sq_LedoitWolf,0.2722321193461579,64,64
150,anm,prec-sq_OAS,0.2750831597944071,64,64
151,anm,prec-sq_ShrunkCovariance,0.27607784501856286,64,64
152,anm,prec_EmpiricalCovariance,0.12140565501156764,64,64
153,anm,prec_GraphicalLasso,0.26505077519195275,64,64
154,anm,prec_LedoitWolf,0.501848679044441,64,64
155,anm,prec_OAS,0.5038933513411435,64,64
156,anm,prec_ShrunkCovariance,0.4584128781630243,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09811965038832957,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17241934332552114,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14367752280722146,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.21102903592688105,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.11586589352376908,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.22038706084133286,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.23923255756958312,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.19839628126122166,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.2179111075364609,64,64
166,anm,reci,0.19572198293865686,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.3348670840046173,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.29390586357950393,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.2960366165916785,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.3506751099197129,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.2714947966106388,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.27253576251492817,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.21800487383367578,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.5395905893194226,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.984375,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.26593175926241974,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.5859618030221572,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.96875,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.23794001529033815,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.5653339770385132,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.96875,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.21677821792072138,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.8069292149410938,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.984375,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.24469157011166515,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.7589287170848688,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.9375,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.953125,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.21332638283163552,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.7773769969689375,64,64
191,anm,si_gaussian_k-1,0.90625,64,64
192,anm,si_kernel_W-0.5_k-1,0.173373913916271,64,64
193,anm,si_kozachenko_k-1,0.26835408372720054,64,64
194,anm,spearmanr,0.5559694908567039,64,64
195,anm,spearmanr-sq,0.14424343326562727,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.37848440413870094,64,64
197,anm,tlmi_gaussian,0.12964270069031336,64,64
198,anm,tlmi_kernel_W-0.25,0.18443655482026877,64,64
199,anm,tlmi_kraskov_NN-4,0.21554421113243827,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.2550424015175343,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1439752468301822,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.007375557235819952,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06354840655231253,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0625,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.203125,64,64
207,anm,xcorr-sq_max_sig-True,0.248700542357911,64,64
208,anm,xcorr-sq_mean_sig-False,0.30616297121734576,64,64
209,anm,xcorr-sq_mean_sig-True,0.29624241750336305,64,64
210,anm,xcorr_max_sig-True,0.2135468981068498,64,64
211,anm,xcorr_mean_sig-False,0.39551163644654086,64,64
212,anm,xcorr_mean_sig-True,0.7059246115370059,64,64
213,anm,xme_gaussian_k1,0.1207293366639734,64,64
214,anm,xme_gaussian_k10,0.984375,64,64
215,anm,xme_kernel_W-0.5_k1,0.234226451156907,64,64
216,anm,xme_kernel_W-0.5_k10,0.5203576076618938,64,64
217,anm,xme_kozachenko_k1,0.3171646007694048,64,64
218,anm,xme_kozachenko_k10,0.47674854261701194,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.6624209933393669,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.6427849024188708,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.171875,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.71875,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.04223387352913699,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.29185079334104946,64,64
225,bary-sq_euclidean_max,cds,0.22055868909488263,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.828125,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.2975973775738123,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2594102177479779,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.20286745884684376,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1661179576252103,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18273609611624309,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.042101616913985354,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04257132682719389,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.84375,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.78125,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.78125,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.828125,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.25554326004922046,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.40698892535320247,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.14208671319780575,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.84375,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.2187321046262629,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.22724320520961167,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.14739187136906573,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.21328965565949537,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.6725963738002656,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.21328728686456982,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.2132892083855225,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.21328305880856707,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.6625189198557689,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.2466528736025741,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.6654998905203608,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.6625042628196705,64,64
254,bary-sq_euclidean_max,cov_OAS,0.6624325115968653,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.6624678177906603,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26783744600023307,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4087688596784352,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.43147721102739955,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2971490724670566,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.45512415964590314,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.502735310499519,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6009394662626086,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.7421722564010209,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.7422270231725576,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5761182048013408,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.746899905949175,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.7262737837619908,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.07167475617022867,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.17452730435204286,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6962518362257335,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.19872900245425162,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.45694564107478475,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.27630006077343194,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.23603980319010742,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21347188876422185,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6442515682061161,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16315052977629851,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.43345444136973155,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.25867207817390236,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21166943598698867,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21109993485407696,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2413516671253242,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2818384757216187,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2703418695617352,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2778110494802457,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4174227013768134,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.401302409927075,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.6649135047145835,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.1875,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.203125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5955515343516367,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6814411960054099,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6624992674874284,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6056368603043223,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.7309927652380795,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.732182323806721,64,64
299,bary-sq_euclidean_max,gwtau,0.37066986984141254,64,64
300,bary-sq_euclidean_max,hsic,0.1240032960652584,64,64
301,bary-sq_euclidean_max,hsic_biased,0.12565940576640772,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26587283960197683,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.22578680356441164,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21164347673095402,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2600074224199787,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12815254939499646,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.18204697554322558,64,64
308,bary-sq_euclidean_max,igci,0.3125,64,64
309,bary-sq_euclidean_max,je_gaussian,0.828125,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.2662120414105602,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.20308175069148804,64,64
312,bary-sq_euclidean_max,kendalltau,0.7179088598121561,64,64
313,bary-sq_euclidean_max,kendalltau-sq,0.16281876907265025,64,64
314,bary-sq_euclidean_max,lmfit_BayesianRidge,0.06635701488616341,64,64
