feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_VAR(1)
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04083918816997556,64,64
81,anm,gwtau,0.01838618298775274,64,64
82,anm,hsic,0.2626998326167152,64,64
83,anm,hsic_biased,0.11703247121078864,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.011596967114613277,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.048333779542023225,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.007455796782270485,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.019592669959689335,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0348104332881094,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.024739140097659762,64,64
90,anm,igci,0.25720659325174977,64,64
91,anm,je_gaussian,0.060275148975748094,64,64
92,anm,je_kernel_W-0.5,0.061816098420521215,64,64
93,anm,je_kozachenko,0.018070896979104245,64,64
94,anm,kendalltau,0.28907654208004374,64,64
95,anm,kendalltau-sq,0.04198936937305087,64,64
96,anm,lmfit_BayesianRidge,0.060199108382146094,64,64
97,anm,lmfit_ElasticNet,0.03296100924358897,64,64
98,anm,lmfit_Lasso,0.011888361139841264,64,64
99,anm,lmfit_Ridge,0.05889506227077668,64,64
100,anm,lmfit_SGDRegressor,0.053999349640473926,64,64
101,anm,mi_gaussian,0.03467366751172035,64,64
102,anm,mi_kernel_W-0.25,0.04104567762172251,64,64
103,anm,mi_kraskov_NN-4,0.3054369076216441,64,64
104,anm,mi_kraskov_NN-4_DCE,0.23106910282519688,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.010037453008698072,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05909592027048538,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06018956230329242,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.009786254136028794,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.01277049989165624,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.006491900876018031,64,64
111,anm,pdist_braycurtis,0.07916681345702226,64,64
112,anm,pdist_canberra,0.06305962016132777,64,64
113,anm,pdist_chebyshev,0.07694340055849191,64,64
114,anm,pdist_cityblock,0.05887322942166939,64,64
115,anm,pdist_cosine,0.07874769879288912,64,64
116,anm,pdist_euclidean,0.07874769879288912,64,64
117,anm,pec,0.2701274450432526,64,64
118,anm,pec_log,0.22745179646241842,64,64
119,anm,pec_orth,0.07949900571302593,64,64
120,anm,pec_orth_abs,0.03087164055763758,64,64
121,anm,pec_orth_log,0.09178706340871179,64,64
122,anm,pec_orth_log_abs,0.01626830979360419,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.022075309907887752,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06213732974644315,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04935342764533479,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4887962233338613,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.49624661523387803,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.013903539071190907,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.011605795406006814,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.01351755757651063,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.234375,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006482704245185489,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0791362708804404,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.057174763705846066,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.013500108414782497,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.027089373514428777,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03126037658427794,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006482704245185489,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0791362708804404,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.057174763705846066,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05630909575045595,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.26187136760916974,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1926118425288036,64,64
147,anm,prec-sq_EmpiricalCovariance,0.043294271980519716,64,64
148,anm,prec-sq_GraphicalLasso,0.048063361444506375,64,64
149,anm,prec-sq_LedoitWolf,0.5423011324641673,64,64
150,anm,prec-sq_OAS,0.49782697817314836,64,64
151,anm,prec-sq_ShrunkCovariance,0.04677547186752684,64,64
152,anm,prec_EmpiricalCovariance,0.2327441208131435,64,64
153,anm,prec_GraphicalLasso,0.23871231403518228,64,64
154,anm,prec_LedoitWolf,0.520147302436999,64,64
155,anm,prec_OAS,0.5197899562563385,64,64
156,anm,prec_ShrunkCovariance,0.25002130186761373,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08185556732211652,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.043437287229264154,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03749310854779209,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.056822535519557515,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.014130220253851022,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.036004789947155724,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.04211931761858825,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.04558351053220766,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.08146740561709548,64,64
166,anm,reci,0.08747169098950569,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.028981505628150994,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.0644752964655474,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.05601958912780025,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.039529648669596296,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.037080822271000735,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.04811275383843849,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.07106620322913693,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.04598365244618552,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.712885408090804,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.031874131379588166,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.03805229927141379,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.6667802858923628,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.03129176642153453,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.04240506454985271,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.6675427325628792,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.07168960789045817,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.04455937956642542,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.7134088125721885,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.05400475378233163,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.07594476991241883,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.6497399092621041,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.6587692682142745,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.056651872366910466,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.06447356966841761,64,64
191,anm,si_gaussian_k-1,0.051193636141317694,64,64
192,anm,si_kernel_W-0.5_k-1,0.08599656572703746,64,64
193,anm,si_kozachenko_k-1,0.07357523521606935,64,64
194,anm,spearmanr,0.2965963295322281,64,64
195,anm,spearmanr-sq,0.03710334637053486,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.34131029518157474,64,64
197,anm,tlmi_gaussian,0.04909406867204236,64,64
198,anm,tlmi_kernel_W-0.25,0.040697549527341614,64,64
199,anm,tlmi_kraskov_NN-4,0.5182879686033361,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.4728282695701937,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006733814487053291,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.014270474074090933,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.012457050047068985,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21875,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
207,anm,xcorr-sq_max_sig-True,0.026436476334332215,64,64
208,anm,xcorr-sq_mean_sig-False,0.03233691251748788,64,64
209,anm,xcorr-sq_mean_sig-True,0.009633358147117632,64,64
210,anm,xcorr_max_sig-True,0.028913406261430963,64,64
211,anm,xcorr_mean_sig-False,0.2810040597028482,64,64
212,anm,xcorr_mean_sig-True,0.33124116108234714,64,64
213,anm,xme_gaussian_k1,0.06518883919191287,64,64
214,anm,xme_gaussian_k10,0.05359525615826094,64,64
215,anm,xme_kernel_W-0.5_k1,0.048342011152526954,64,64
216,anm,xme_kernel_W-0.5_k10,0.2120175946739199,64,64
217,anm,xme_kozachenko_k1,0.034661459205789336,64,64
218,anm,xme_kozachenko_k10,0.018047157507862455,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.18466772926920894,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.17711551016383648,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.09375,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.128802964439712,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.07480099331501538,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.0634149385658373,64,64
225,bary-sq_euclidean_max,cds,0.019134075449618815,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.3419786751415994,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.18800275392473403,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.021819113479213614,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3257629671308473,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20342955792517736,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15689461422301976,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21466696698310223,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.26328789012424786,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.2967647808524057,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.2716001384770513,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.24749061473833361,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.3027062299193431,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.24956762547409173,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.31335169218066306,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.2521221355036084,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.300980896255845,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.23917221283796575,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.2731336152648399,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.22388336119911922,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.3419786751415991,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.3389910956664251,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.6337766318576599,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.6098762153700089,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.3419786751415991,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.18466772926920894,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.18749274317661924,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.39685431503782603,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.5007194622256909,64,64
254,bary-sq_euclidean_max,cov_OAS,0.47878840767867786,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.18466772926920894,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03882139684966651,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.17421100054743038,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.17870771735367447,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.081544038370023,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18488804595309505,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.20187099038271056,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03259415031811769,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.17479584199336973,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.18209959224062272,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07310668541399307,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18319841615941757,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19829612750045605,64,64
268,bary-sq_euclidean_max,di_gaussian,0.2909716193122098,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.15449915125854763,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.6624263535643461,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06527810410763768,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10248987453625583,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.111010653581499,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.02271972962692964,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04423521548154452,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.047404743778615255,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06593881933612733,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10289180591145164,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11087047180885418,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0764292649157462,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03634497208156978,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03116649733569188,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.033224614685047005,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12447812353158844,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10475468269561322,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0733468264373387,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12718915365150413,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13506264557264264,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.31768096642890714,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.125,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.140625,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.040763785988103096,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1409391432842973,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12338105347686579,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09768450378170762,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17929210307908539,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19861999126382723,64,64
299,bary-sq_euclidean_max,gwtau,0.11558369907112742,64,64
300,bary-sq_euclidean_max,hsic,0.3674598351297469,64,64
301,bary-sq_euclidean_max,hsic_biased,0.3330806396657423,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.021355867590311606,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.050444342438401873,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.02266790969693555,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.038765905084422805,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12105252699626262,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06981050181894038,64,64
308,bary-sq_euclidean_max,igci,0.109375,64,64
309,bary-sq_euclidean_max,je_gaussian,0.3419786751415994,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.2032676031037413,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.23896988041070033,64,64
312,bary-sq_euclidean_max,kendalltau,0.19916122661007074,64,64
