feature_index,SPI-1,SPI-2,ks_statistic,n_CauchyNoise,n_GaussianNoise
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.024725344843291253,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03094491228031182,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06822055338186811,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03506243220026717,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.057273827420773415,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.036146004246348146,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.109375,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.125,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02454759510251453,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.019770309859604818,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.026486467220114718,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0491454197639174,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.024026487193878066,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03922672329335941,64,64
81,anm,gwtau,0.0305206606358156,64,64
82,anm,hsic,0.21530044142913296,64,64
83,anm,hsic_biased,0.12646536189187663,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.032166769015861574,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.011858665389636092,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03362807575504634,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05188066978634709,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.009316659016919582,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.01165891068602326,64,64
90,anm,igci,0.9672843250533567,64,64
91,anm,je_gaussian,0.049596407545239585,64,64
92,anm,je_kernel_W-0.5,0.021028071826016154,64,64
93,anm,je_kozachenko,0.7665236096539225,64,64
94,anm,kendalltau,0.11597016437175645,64,64
95,anm,kendalltau-sq,0.03873619277160556,64,64
96,anm,lmfit_BayesianRidge,0.05337584013137281,64,64
97,anm,lmfit_ElasticNet,0.05724457484519818,64,64
98,anm,lmfit_Lasso,0.054510589388882646,64,64
99,anm,lmfit_Ridge,0.048658604326585475,64,64
100,anm,lmfit_SGDRegressor,0.07221836295563788,64,64
101,anm,mi_gaussian,0.035432275137669667,64,64
102,anm,mi_kernel_W-0.25,0.19603102381622117,64,64
103,anm,mi_kraskov_NN-4,0.18574895201211827,64,64
104,anm,mi_kraskov_NN-4_DCE,0.15510135053964946,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.036831702781744524,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.024725344843291253,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03094491228031182,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06822055338186811,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03506243220026717,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.057273827420773415,64,64
111,anm,pdist_braycurtis,0.03464413388996512,64,64
112,anm,pdist_canberra,0.0027829095670481863,64,64
113,anm,pdist_chebyshev,0.16127472397157933,64,64
114,anm,pdist_cityblock,0.1273157511112953,64,64
115,anm,pdist_cosine,0.04237239089859124,64,64
116,anm,pdist_euclidean,0.04237239089859124,64,64
117,anm,pec,0.1407972646785582,64,64
118,anm,pec_log,0.07872500291316942,64,64
119,anm,pec_orth,0.21121257658813025,64,64
120,anm,pec_orth_abs,0.028716095956456078,64,64
121,anm,pec_orth_log,0.3267038203363973,64,64
122,anm,pec_orth_log_abs,0.038214372637141,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.020293331942065063,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.022078296722848556,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.019978604041694714,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03982225424404651,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.037170207019927126,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.103486116290197,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07136695292393846,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11960239789013727,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02072918988415945,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.021178176514614844,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.027460066711144815,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.01763351190132456,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.02188717310396593,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.015295387320396148,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.032676184660620056,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.028326826621059564,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03797771079013629,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2025334970783521,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14738271255218116,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.20942857099595114,64,64
147,anm,prec-sq_EmpiricalCovariance,0.044278070845928164,64,64
148,anm,prec-sq_GraphicalLasso,0.3015629114748515,64,64
149,anm,prec-sq_LedoitWolf,0.125,64,64
150,anm,prec-sq_OAS,0.059317428233041536,64,64
151,anm,prec-sq_ShrunkCovariance,0.043757176790268804,64,64
152,anm,prec_EmpiricalCovariance,0.12648908402656991,64,64
153,anm,prec_GraphicalLasso,0.11731024722116543,64,64
154,anm,prec_LedoitWolf,0.171875,64,64
155,anm,prec_OAS,0.02766012692923303,64,64
156,anm,prec_ShrunkCovariance,0.13008941396123377,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16921461082533762,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16307682965993842,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12039758058061989,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.08716478033947173,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.04283699370309044,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.07169228477327871,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.11086252652091913,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.08565787645883333,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.08958890497942948,64,64
166,anm,reci,0.10363518838405278,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.019282797380154204,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.030527422684476946,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.030589655324005927,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.04676747012408955,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.021716004039195325,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.03432192337037865,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.04784844842798655,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.08364042774945213,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.039010583904845186,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.049148817371660464,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.06443040861455585,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.03902783554358136,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.050113728732192664,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.07671180252896126,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.0389842337780843,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.046768288980912676,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.07910790889918962,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.03900020286576017,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.0476557674296722,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.05546243454975425,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.03892530917251602,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.03893972475480423,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.047452436731163755,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.07186499650486805,64,64
191,anm,si_gaussian_k-1,0.05959348015251831,64,64
192,anm,si_kernel_W-0.5_k-1,0.12436273040178192,64,64
193,anm,si_kozachenko_k-1,0.4787066498217639,64,64
194,anm,spearmanr,0.12768045085112045,64,64
195,anm,spearmanr-sq,0.042552150745181705,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.09661182641056831,64,64
197,anm,tlmi_gaussian,0.032853345545388185,64,64
198,anm,tlmi_kernel_W-0.25,0.1285343179249728,64,64
199,anm,tlmi_kraskov_NN-4,0.045579875601336306,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.06933892156138094,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10145963770080696,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07338857395687709,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1250018785184253,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09375,64,64
207,anm,xcorr-sq_max_sig-True,0.006069500191216548,64,64
208,anm,xcorr-sq_mean_sig-False,0.02884169784466384,64,64
209,anm,xcorr-sq_mean_sig-True,0.031158856450342387,64,64
210,anm,xcorr_max_sig-True,0.019609846676568843,64,64
211,anm,xcorr_mean_sig-False,0.08188200418879754,64,64
212,anm,xcorr_mean_sig-True,0.16161951871745195,64,64
213,anm,xme_gaussian_k1,0.15417737188971326,64,64
214,anm,xme_gaussian_k10,0.1573326098534552,64,64
215,anm,xme_kernel_W-0.5_k1,0.4331294987536468,64,64
216,anm,xme_kernel_W-0.5_k10,0.3363854623920014,64,64
217,anm,xme_kozachenko_k1,0.963484960613533,64,64
218,anm,xme_kozachenko_k10,0.8763522170927194,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.09962327968557949,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.39002803191117275,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.140625,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.2968530753028791,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.2098912043436344,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.7337848713151701,64,64
225,bary-sq_euclidean_max,cds,0.21159335503492063,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.26271653151076807,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.5794440263569194,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3274372681915163,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2665791949572893,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.39541238943241674,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13207428878920757,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16060878217336172,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13198641751927276,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.10845892986072853,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.10427773493083142,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.06982402226643769,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.20471904947547725,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.2918806205004612,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.1980117621395076,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.24892345961212686,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.09151479226522369,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.11421889395671286,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.08721384060487494,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.09533365650545289,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.2627165315107671,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.25092079177558857,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.1875,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.24142225807929008,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.2627165315107671,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.09962327968557949,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.12507469762897067,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.06842281475547574,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.203125,64,64
254,bary-sq_euclidean_max,cov_OAS,0.058924282341998535,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.09962327968557949,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.18274640647172552,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1804301739919282,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20484246659166228,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09683858959998523,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11906713792201618,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10759795079162035,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1826383188396802,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.17863133476374454,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2062212510344769,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08872235943167525,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1160599920270925,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10160449140813546,64,64
268,bary-sq_euclidean_max,di_gaussian,0.20720054938560328,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.4023080449690729,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.7218129614242839,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.44474750299492893,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.37782505248379816,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.635474523571132,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16495087904419348,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13581902448616934,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16553441668830304,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.45181285783759956,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.39171812116502386,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6421862711127022,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12131694878685068,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1474219762043757,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1480387592965421,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.18486781239167493,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.18612827690743164,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20715510058522427,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10213719469224661,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11755645112632251,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11706569777003328,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.18525280048193757,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.140625,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.20358017730774156,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.20490139485958198,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.22180608745045619,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1253170065946049,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1325194871753167,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13703807941945562,64,64
299,bary-sq_euclidean_max,gwtau,0.22479847628541894,64,64
300,bary-sq_euclidean_max,hsic,0.0714068613840727,64,64
301,bary-sq_euclidean_max,hsic_biased,0.1392780311986868,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2664539805912729,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.262644289249021,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2960601653133081,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1537216460239822,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1757829464614563,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16624235696812822,64,64
308,bary-sq_euclidean_max,igci,0.21875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.26271653151076807,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.5711720830866932,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.6801852861658244,64,64
312,bary-sq_euclidean_max,kendalltau,0.08117261656227359,64,64
