feature_index,SPI-1,SPI-2,ks_statistic,n_CauchyNoise,n_VAR(1)
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.017929334992381807,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0081344051650587,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.009943836733302902,64,64
81,anm,gwtau,0.013551609739171133,64,64
82,anm,hsic,0.4949322435698468,64,64
83,anm,hsic_biased,0.03536975030354328,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.020328307910903454,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.040280108989827146,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.038658966670459594,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.021272855955489556,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03852645651145675,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03211684925131192,64,64
90,anm,igci,0.827611549834853,64,64
91,anm,je_gaussian,0.019928336719535422,64,64
92,anm,je_kernel_W-0.5,0.07309889773474709,64,64
93,anm,je_kozachenko,0.7426147159789982,64,64
94,anm,kendalltau,0.40028856773388816,64,64
95,anm,kendalltau-sq,0.06673633715928995,64,64
96,anm,lmfit_BayesianRidge,0.015581743367128253,64,64
97,anm,lmfit_ElasticNet,0.06077227750988112,64,64
98,anm,lmfit_Lasso,0.06202428217256972,64,64
99,anm,lmfit_Ridge,0.017545707915062048,64,64
100,anm,lmfit_SGDRegressor,0.01937572001610724,64,64
101,anm,mi_gaussian,0.011911026704719357,64,64
102,anm,mi_kernel_W-0.25,0.15545079108830728,64,64
103,anm,mi_kraskov_NN-4,0.4964881056943015,64,64
104,anm,mi_kraskov_NN-4_DCE,0.4115693341976994,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.052251518111533723,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04178807861516237,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.049024820779994704,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08250358501730842,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04324517442762271,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06396186198041642,64,64
111,anm,pdist_braycurtis,0.045803294588394994,64,64
112,anm,pdist_canberra,0.06549209096150993,64,64
113,anm,pdist_chebyshev,0.11344870417951497,64,64
114,anm,pdist_cityblock,0.16110534931266007,64,64
115,anm,pdist_cosine,0.03960422595163443,64,64
116,anm,pdist_euclidean,0.03960422595163443,64,64
117,anm,pec,0.35086778620323456,64,64
118,anm,pec_log,0.3219684739536147,64,64
119,anm,pec_orth,0.1573038334612542,64,64
120,anm,pec_orth_abs,0.04313964268365775,64,64
121,anm,pec_orth_log,0.22144022327836638,64,64
122,anm,pec_orth_log_abs,0.0461234507700683,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.01123969413526868,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.029891617873413323,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.030283711122916057,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4715824794658125,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.49093303414038675,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08808786715543543,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08407332367186326,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12341572184211169,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.078125,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.025301864502987492,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0547098411242144,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0593690069931766,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.018261868914081325,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.029369874401905416,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.023191840420805354,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03766910367244514,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06367510421323008,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06884668832175356,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.26852365971152437,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3368922692209305,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3763623810556461,64,64
147,anm,prec-sq_EmpiricalCovariance,0.012185648309402997,64,64
148,anm,prec-sq_GraphicalLasso,0.26722211955976494,64,64
149,anm,prec-sq_LedoitWolf,0.96875,64,64
150,anm,prec-sq_OAS,0.44843591177437925,64,64
151,anm,prec-sq_ShrunkCovariance,0.02052009740352423,64,64
152,anm,prec_EmpiricalCovariance,0.3729196630685496,64,64
153,anm,prec_GraphicalLasso,0.3594072966065304,64,64
154,anm,prec_LedoitWolf,0.546875,64,64
155,anm,prec_OAS,0.535160617123411,64,64
156,anm,prec_ShrunkCovariance,0.3952581918156056,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09901295648014263,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1606528605076849,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13222470100143274,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.13966087483319956,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.043070638606148015,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.10949088563151121,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.054486375145507415,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.05640696095789591,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.018773696828913056,64,64
166,anm,reci,0.2181753049153512,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.018876432447622382,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.029541077948568417,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.024120497135016628,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.0075287229821915935,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.009243886067497875,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.009659316614214264,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.013993643624364727,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.03892740493273844,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.7184793530620447,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.04747961361047809,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.09599540178587446,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.6706644050374782,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.04854511587307325,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.09556915329017523,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.6714410345206119,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.013393235258577496,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.03589801073523469,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.7191104302284101,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.023819544605311327,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.031721874787591586,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.6536694899908779,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.6626809167645358,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.02226851415531339,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.031128633335352263,64,64
191,anm,si_gaussian_k-1,0.02345563196819772,64,64
192,anm,si_kernel_W-0.5_k-1,0.055182704717449904,64,64
193,anm,si_kozachenko_k-1,0.5464703501665515,64,64
194,anm,spearmanr,0.42132098173491866,64,64
195,anm,spearmanr-sq,0.06073132510592441,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.26998745834391835,64,64
197,anm,tlmi_gaussian,0.022123009198998123,64,64
198,anm,tlmi_kernel_W-0.25,0.13121797477810682,64,64
199,anm,tlmi_kraskov_NN-4,0.5331058849511643,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.4276725879199634,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08874806073353936,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09007645595144848,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12959729737059583,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.078125,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
207,anm,xcorr-sq_max_sig-True,0.027772336754494614,64,64
208,anm,xcorr-sq_mean_sig-False,0.05134638859556789,64,64
209,anm,xcorr-sq_mean_sig-True,0.05532458793493783,64,64
210,anm,xcorr_max_sig-True,0.009386674274115991,64,64
211,anm,xcorr_mean_sig-False,0.392199704814917,64,64
212,anm,xcorr_mean_sig-True,0.5063937487134758,64,64
213,anm,xme_gaussian_k1,0.1003609518581702,64,64
214,anm,xme_gaussian_k10,0.11552989339632125,64,64
215,anm,xme_kernel_W-0.5_k1,0.3229484525328651,64,64
216,anm,xme_kernel_W-0.5_k10,0.4802721729695052,64,64
217,anm,xme_kozachenko_k1,0.9401686594885681,64,64
218,anm,xme_kozachenko_k10,0.8358686371851284,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.25136928498161154,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.1794680648054624,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.140625,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.4827287954323143,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.08830564742938485,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.6257869417639259,64,64
225,bary-sq_euclidean_max,cds,0.1450244975682199,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.5577320860701724,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.3658429750472302,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3253208073784707,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5006623657482746,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5570649228790644,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2907386161023767,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.36400118946337034,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.40041778901076125,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.1962678095691402,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.17263643924132355,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.18507077329067517,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.43362487001516375,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.461684384290597,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.39398868200190257,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.43119662703798084,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.2779782015953351,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.3013446898841215,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.2496466263835252,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.26890603495475907,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.5577320860701716,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.5196334970629624,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.828125,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.5363260500106304,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.5577320860701716,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.25136928498161154,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.26772402867128486,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.46776254367743686,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.828125,64,64
254,bary-sq_euclidean_max,cov_OAS,0.44244249939250474,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.25136928498161154,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2415857441829064,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4241757683711098,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.44594324855735834,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1854625257450005,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3665832274408631,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.35083969915357244,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24075762624200558,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.43811466415379297,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4577185620576556,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15783093505019602,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.37609060204801203,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.34685678744699,64,64
268,bary-sq_euclidean_max,di_gaussian,0.46826441949776165,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.5302440815994254,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.9677792700108958,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.487703471358775,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4746150793042784,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6861095502710958,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1547187571166483,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10772899034943717,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14850667306694731,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4962176566172892,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4869079790378146,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6926723879611957,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1991252939108914,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12995471390738444,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1722422835237662,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.23619146511516043,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3733140389891743,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.36677736696065616,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17801103286162567,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.30542747560496386,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.27199145634623795,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5051039368276558,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.125,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26523317001578417,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4030940207854373,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4005694014085949,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2301810618648796,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3795683819562501,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.36177852045386283,64,64
299,bary-sq_euclidean_max,gwtau,0.26675613332340575,64,64
300,bary-sq_euclidean_max,hsic,0.2674187594122071,64,64
301,bary-sq_euclidean_max,hsic_biased,0.2151018698437731,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.29189929087866545,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.28613829559380755,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.29303955489100275,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16574014037794949,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04975194695365637,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10215406430384238,64,64
308,bary-sq_euclidean_max,igci,0.125,64,64
309,bary-sq_euclidean_max,je_gaussian,0.5577320860701724,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.3736467819207299,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.4483885374609091,64,64
312,bary-sq_euclidean_max,kendalltau,0.26640993766026844,64,64
