feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_CML
26,anm,coint_johansen_trace_stat_order-1_ardiff-10,0.14060806574619317,64,64
27,anm,cov-sq_EmpiricalCovariance,0.6828885059430736,64,64
28,anm,cov-sq_GraphicalLasso,0.6965535655321434,64,64
29,anm,cov-sq_LedoitWolf,0.9400141135530852,64,64
30,anm,cov-sq_OAS,0.9296165910585799,64,64
31,anm,cov-sq_ShrunkCovariance,0.6828885059430736,64,64
32,anm,cov_EmpiricalCovariance,0.2956155939336589,64,64
33,anm,cov_GraphicalLasso,0.27475125102309317,64,64
34,anm,cov_GraphicalLassoCV,0.43709184344353674,64,64
35,anm,cov_LedoitWolf,0.5408707559133068,64,64
36,anm,cov_OAS,0.5402638267304565,64,64
37,anm,cov_ShrunkCovariance,0.2956155939336589,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3162074411217798,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10031741582595427,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.31150779787052063,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1857869000818665,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10660447813320528,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1809193044578547,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.22056544154300733,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.021792640997865043,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2183530473066972,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07670274653781367,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04129064156813056,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0715713147703968,64,64
50,anm,di_gaussian,0.46315437295012707,64,64
51,anm,di_kernel_W-0.5,0.5585487361757341,64,64
52,anm,di_kozachenko,0.11909264176499534,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.007557067772984594,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.003800636710609373,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.001902012390113672,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.36650594676359827,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3175714894448611,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.38592993216149246,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.007725652183074971,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.005314881669283178,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0019008319120547013,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4321744114885949,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3455518250701096,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4336145779100499,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1659595164710846,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1616109174343222,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1975535730998068,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10581741133585099,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10718824204581884,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1070944614813426,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2900165982818887,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.15625,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.140625,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2518857101493587,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2218605887788226,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.28022515796158304,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.29462737352385093,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.23123544535264934,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.30256975092481586,64,64
81,anm,gwtau,0.13053373946698055,64,64
82,anm,hsic,0.8678913453381323,64,64
83,anm,hsic_biased,0.7944456359755911,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1854176488853515,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.19618122771091573,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.19434799456620594,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23877575703639758,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21760859744668565,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2862284016697735,64,64
90,anm,igci,0.18942027419312701,64,64
91,anm,je_gaussian,0.45085320893920483,64,64
92,anm,je_kernel_W-0.5,0.3106392366909281,64,64
93,anm,je_kozachenko,0.6040940279563856,64,64
94,anm,kendalltau,0.284745625685083,64,64
95,anm,kendalltau-sq,0.657258492878503,64,64
96,anm,lmfit_BayesianRidge,0.45014453219937334,64,64
97,anm,lmfit_ElasticNet,0.08469481521766803,64,64
98,anm,lmfit_Lasso,0.045399836599450794,64,64
99,anm,lmfit_Ridge,0.4510845179093774,64,64
100,anm,lmfit_SGDRegressor,0.44482732291764426,64,64
101,anm,mi_gaussian,0.6828885059430736,64,64
102,anm,mi_kernel_W-0.25,0.7870268564972058,64,64
103,anm,mi_kraskov_NN-4,0.7702110658338157,64,64
104,anm,mi_kraskov_NN-4_DCE,0.6622715093420339,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1659595164710846,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1616109174343222,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1975535730998068,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10581741133585099,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10718824204581884,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1070944614813426,64,64
111,anm,pdist_braycurtis,0.10466827540791959,64,64
112,anm,pdist_canberra,0.13004204076762294,64,64
113,anm,pdist_chebyshev,0.33215842187945166,64,64
114,anm,pdist_cityblock,0.13997120942966138,64,64
115,anm,pdist_cosine,0.1153084652102736,64,64
116,anm,pdist_euclidean,0.1153084652102736,64,64
117,anm,pec,0.48593929933096613,64,64
118,anm,pec_log,0.4119080027347068,64,64
119,anm,pec_orth,0.25317353929653563,64,64
120,anm,pec_orth_abs,0.49606348545415047,64,64
121,anm,pec_orth_log,0.2397180515863834,64,64
122,anm,pec_orth_log_abs,0.4044210855361102,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.020145014217362783,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16090735332278644,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.16421217820425588,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3061006885174763,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3195905782496327,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.014732936758749426,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.031127479587973572,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.018334114607074126,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15625,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.22642065336657397,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14069094905960056,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.14353067045192525,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.31765749616247885,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2669064771365798,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2996584434926105,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.22642065336657397,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14069094905960056,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.14353067045192525,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.43474601884051645,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.43447625734958584,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.487369948182408,64,64
147,anm,prec-sq_EmpiricalCovariance,0.402594145058478,64,64
148,anm,prec-sq_GraphicalLasso,0.43847633708922407,64,64
149,anm,prec-sq_LedoitWolf,0.8340843280211832,64,64
150,anm,prec-sq_OAS,0.809570995348427,64,64
151,anm,prec-sq_ShrunkCovariance,0.417332853311533,64,64
152,anm,prec_EmpiricalCovariance,0.3037727950796357,64,64
153,anm,prec_GraphicalLasso,0.3003535260660368,64,64
154,anm,prec_LedoitWolf,0.5388119399698122,64,64
155,anm,prec_OAS,0.5588908030520133,64,64
156,anm,prec_ShrunkCovariance,0.31025928434282135,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.03271432714801026,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07799862756590756,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0703837371010595,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.07855194780548722,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.05485462639244498,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.038346579301110906,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.08675179843854003,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.13084145238613143,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.11072298294583738,64,64
166,anm,reci,0.14691964617590175,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.24571594192375357,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.22226285069987384,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.2749420064549995,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.2827027719022569,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.2264201672203472,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.2955169461824506,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.31700043066556194,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.2889638316546708,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.9085830428460107,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.3209702516444694,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.1607188097478216,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.8286726366663917,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.3162623882056918,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.29932319904299304,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.9048231129140788,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.3181425479637817,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.2396789119867329,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.9040204685023456,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.31888965545420245,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.1751391560878921,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.8239543970414913,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.8953981709343624,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.31885615667027484,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.2596440047987165,64,64
191,anm,si_gaussian_k-1,0.8727786915828113,64,64
192,anm,si_kernel_W-0.5_k-1,0.5819837030044246,64,64
193,anm,si_kozachenko_k-1,0.15246686107139906,64,64
194,anm,spearmanr,0.28574454757609924,64,64
195,anm,spearmanr-sq,0.6486891302220261,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.5198827075323929,64,64
197,anm,tlmi_gaussian,0.7055351517027711,64,64
198,anm,tlmi_kernel_W-0.25,0.8752862975768474,64,64
199,anm,tlmi_kraskov_NN-4,0.9328235835982883,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.8570888991250681,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.010326920235885328,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.030992796959705804,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.017844917849179964,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.203125,64,64
207,anm,xcorr-sq_max_sig-True,0.550654915778484,64,64
208,anm,xcorr-sq_mean_sig-False,0.5807410833595759,64,64
209,anm,xcorr-sq_mean_sig-True,0.5756915674233652,64,64
210,anm,xcorr_max_sig-True,0.5295586161450372,64,64
211,anm,xcorr_mean_sig-False,0.37534759057450495,64,64
212,anm,xcorr_mean_sig-True,0.35487720380666327,64,64
213,anm,xme_gaussian_k1,0.43843100811939606,64,64
214,anm,xme_gaussian_k10,0.49896881108830365,64,64
215,anm,xme_kernel_W-0.5_k1,0.46604349800639666,64,64
216,anm,xme_kernel_W-0.5_k10,0.2581836184656583,64,64
217,anm,xme_kozachenko_k1,0.6233133889830816,64,64
218,anm,xme_kozachenko_k10,0.18156450316633566,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.24784742413581323,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.8471890889344864,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.15625,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.7701830735530351,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.65583843732734,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.09524142325428459,64,64
225,bary-sq_euclidean_max,cds,0.4275715255727598,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.3733695901334112,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.7862827587089107,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2617578002647835,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.19787426987956486,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.26869314601245187,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.22276025876319983,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18419663618949855,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2069968275090368,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.29935023599316696,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.2624576663812642,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.2974880333567239,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.8312534614783817,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.28029032863934644,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.8395684882213662,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.21035796646598692,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.8929707576547562,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.4260377429970775,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.9340716308485038,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.3005884398988161,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.37336959013341126,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.39132566781309613,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.6802122552481975,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.6431933827647657,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.37336959013341126,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.24784742413581323,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.2468678825856818,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.23206473505856134,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.33138899412106004,64,64
254,bary-sq_euclidean_max,cov_OAS,0.3231785982900858,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.24784742413581323,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3001654291155695,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12499535539658163,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3126221049653387,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14522758978821743,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07332580993894283,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13867537197111143,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.19579156798482059,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.004872048964382425,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20994795542464867,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.010565856205495938,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0311328931680957,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.030493080291324248,64,64
268,bary-sq_euclidean_max,di_gaussian,0.424527524219362,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.3067531468728645,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.4294960811699531,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07432825431694656,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09812667309433296,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.034282577597799735,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.22070921661820037,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09249636789830629,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13626205696038785,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0748443843798765,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0900639971050789,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03444636984027327,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15079495115486213,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18536221712056783,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19383689983679772,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12238475789864756,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12322452305705939,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.14799538871469964,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07201183797113028,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06797432755192379,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07334617030776103,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.1465820025004805,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.171875,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17672645436541573,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16763422358586508,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20488551655637505,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18091205505769456,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15880388418534358,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1941738602126613,64,64
299,bary-sq_euclidean_max,gwtau,0.14035078730412054,64,64
300,bary-sq_euclidean_max,hsic,0.4382335113904466,64,64
301,bary-sq_euclidean_max,hsic_biased,0.4378840042143997,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1770542568765952,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15351928427309736,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21690269439898052,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17833163679376168,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1740533768798208,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.23445738568854915,64,64
308,bary-sq_euclidean_max,igci,0.1875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.3733695901334112,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.8257650979104485,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.8981734105759096,64,64
312,bary-sq_euclidean_max,kendalltau,0.19466337236575457,64,64
