feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1)-Symmetric,n_VAR(1)-Unidirectional
590,te_kraskov_NN-4_k-max-10_tau-max-4,gc_gaussian_k-max-10_tau-max-2,0.6029668892088778,96,96
591,te_kraskov_NN-4_k-max-10_tau-max-4,gc_gaussian_k-1_kt-1_l-1_lt-1,0.6400147882404058,96,96
592,te_kraskov_NN-4_k-max-10_tau-max-4,te_symbolic_k-1_kt-1_l-1_lt-1,0.6400147882404058,96,96
593,te_kraskov_NN-4_k-max-10_tau-max-4,te_symbolic_k-10_kt-1_l-1_lt-1,0.6506816882381597,96,96
594,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.6259072204577469,96,96
595,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.6444686760381101,96,96
596,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.47251217116647604,96,96
597,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_kernel_W-0.25_k-1,0.3654128416572957,96,96
598,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,gc_gaussian_k-max-10_tau-max-2,0.64308979016,96,96
599,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,gc_gaussian_k-1_kt-1_l-1_lt-1,0.7360593037334678,96,96
600,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_symbolic_k-1_kt-1_l-1_lt-1,0.7360593037334678,96,96
601,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_symbolic_k-10_kt-1_l-1_lt-1,0.7280534666639695,96,96
602,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.7311900960981846,96,96
603,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.5550944817434375,96,96
604,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_kernel_W-0.25_k-1,0.3144298568327075,96,96
605,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,gc_gaussian_k-max-10_tau-max-2,0.6536599583826586,96,96
606,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,gc_gaussian_k-1_kt-1_l-1_lt-1,0.6727326329802318,96,96
607,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_symbolic_k-1_kt-1_l-1_lt-1,0.6727326329802318,96,96
608,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_symbolic_k-10_kt-1_l-1_lt-1,0.67568401695251,96,96
609,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.8521663313071098,96,96
610,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,te_kernel_W-0.25_k-1,0.196176217240094,96,96
611,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,gc_gaussian_k-max-10_tau-max-2,0.7289388848684859,96,96
612,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,gc_gaussian_k-1_kt-1_l-1_lt-1,0.7586948440338626,96,96
613,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,te_symbolic_k-1_kt-1_l-1_lt-1,0.7586948440338626,96,96
614,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,te_symbolic_k-10_kt-1_l-1_lt-1,0.732052547026377,96,96
615,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,te_kernel_W-0.25_k-1,0.25534348673951923,96,96
616,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,gc_gaussian_k-max-10_tau-max-2,0.7065517880716107,96,96
617,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,gc_gaussian_k-1_kt-1_l-1_lt-1,0.7212183717488906,96,96
618,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,te_symbolic_k-1_kt-1_l-1_lt-1,0.7212183717488906,96,96
619,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,te_symbolic_k-10_kt-1_l-1_lt-1,0.7033434339576166,96,96
620,te_kernel_W-0.25_k-1,gc_gaussian_k-max-10_tau-max-2,0.15264001822297457,96,96
621,te_kernel_W-0.25_k-1,gc_gaussian_k-1_kt-1_l-1_lt-1,0.15515249068624404,96,96
622,te_kernel_W-0.25_k-1,te_symbolic_k-1_kt-1_l-1_lt-1,0.15515249068624404,96,96
623,te_kernel_W-0.25_k-1,te_symbolic_k-10_kt-1_l-1_lt-1,0.17245968208556672,96,96
624,gc_gaussian_k-max-10_tau-max-2,gc_gaussian_k-1_kt-1_l-1_lt-1,0.6008283116395572,96,96
625,gc_gaussian_k-max-10_tau-max-2,te_symbolic_k-1_kt-1_l-1_lt-1,0.6008283116395572,96,96
626,gc_gaussian_k-max-10_tau-max-2,te_symbolic_k-10_kt-1_l-1_lt-1,0.6348841475795546,96,96
627,gc_gaussian_k-1_kt-1_l-1_lt-1,te_symbolic_k-1_kt-1_l-1_lt-1,0.15625,96,96
628,gc_gaussian_k-1_kt-1_l-1_lt-1,te_symbolic_k-10_kt-1_l-1_lt-1,0.24700204595611658,96,96
629,te_symbolic_k-1_kt-1_l-1_lt-1,te_symbolic_k-10_kt-1_l-1_lt-1,0.24700204595611658,96,96
