feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_Wave1D
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5462184395182486,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.9097539198869422,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1289853713240139,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.18952843004944814,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5530785390469368,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4328345781569326,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.46267368673728354,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5573736042446353,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.458367643080591,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4882960147419162,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.659193651291481,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.6720277961170958,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.7198276870376615,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.23348946384991642,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.33143725329367096,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.30727349606182963,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.8273324188064682,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.7931414417327137,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.779107158798463,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.8655559994445438,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.7344699264744409,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.7832081622139822,64,64
81,anm,gwtau,0.16934924140826785,64,64
82,anm,hsic,0.27722844370263533,64,64
83,anm,hsic_biased,0.27579197612215367,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.371672603990137,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3307611420857267,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.30882426724197376,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.39757376253974364,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5222129233373207,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4984645944993248,64,64
90,anm,igci,0.40913662034359255,64,64
91,anm,je_gaussian,0.984375,64,64
92,anm,je_kernel_W-0.5,0.334070850918174,64,64
93,anm,je_kozachenko,0.5791375776908059,64,64
94,anm,kendalltau,0.8295943804313027,64,64
95,anm,kendalltau-sq,0.30851365479870524,64,64
96,anm,lmfit_BayesianRidge,0.2702712057504751,64,64
97,anm,lmfit_ElasticNet,0.2955768307130114,64,64
98,anm,lmfit_Lasso,0.13868017826008527,64,64
99,anm,lmfit_Ridge,0.216192561781674,64,64
100,anm,lmfit_SGDRegressor,0.2157522831111035,64,64
101,anm,mi_gaussian,0.921875,64,64
102,anm,mi_kernel_W-0.25,0.3621243733942338,64,64
103,anm,mi_kraskov_NN-4,0.39610556643800043,64,64
104,anm,mi_kraskov_NN-4_DCE,0.43962382408090583,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.9066699230431994,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.8496786181505198,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.847619824029935,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.9238508970096196,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.8764205314338245,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.903508327282714,64,64
111,anm,pdist_braycurtis,0.13478770130131623,64,64
112,anm,pdist_canberra,0.24396417880151888,64,64
113,anm,pdist_chebyshev,0.2174122999590628,64,64
114,anm,pdist_cityblock,0.21817489058566403,64,64
115,anm,pdist_cosine,0.15129312238228393,64,64
116,anm,pdist_euclidean,0.15425248891578808,64,64
117,anm,pec,0.3612623070157614,64,64
118,anm,pec_log,0.3263783161331414,64,64
119,anm,pec_orth,0.7548324725214663,64,64
120,anm,pec_orth_abs,0.24387434642175032,64,64
121,anm,pec_orth_log,0.5548252739425621,64,64
122,anm,pec_orth_log_abs,0.3075036721732641,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.34937167063170516,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14760728749740393,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20428889951998458,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.6825733451372871,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6843953566714265,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2872405704724472,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.060273529315927554,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07943032869875244,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1478048691840697,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23773957437573057,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20342168857980986,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17027272853088887,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2503206469190767,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21884028388862575,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.32821603770655816,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23767017905835097,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20336505271778788,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1326422851310156,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2699863332513222,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14112550129261292,64,64
147,anm,prec-sq_EmpiricalCovariance,0.3342122197048387,64,64
148,anm,prec-sq_GraphicalLasso,0.24084498349318462,64,64
149,anm,prec-sq_LedoitWolf,0.5234114399921299,64,64
150,anm,prec-sq_OAS,0.5207225050503559,64,64
151,anm,prec-sq_ShrunkCovariance,0.47384745240128284,64,64
152,anm,prec_EmpiricalCovariance,0.3302856826140125,64,64
153,anm,prec_GraphicalLasso,0.41882805204825657,64,64
154,anm,prec_LedoitWolf,0.7311889539672659,64,64
155,anm,prec_OAS,0.7247258412453764,64,64
156,anm,prec_ShrunkCovariance,0.6821978540246408,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20422512350345054,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.26353071685925367,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21544383598924854,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.3499089201183587,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.26183682123711743,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.3970094395193712,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.3083941350525863,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.3333328584423113,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.3197511035134697,64,64
166,anm,reci,0.29399789854272956,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.6091730284379264,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.5770743445475562,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.5408707688109498,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.6325721333469819,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.5946488418649373,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.5986611338040584,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.45986581620424705,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.8659049767668274,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.984375,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.5859505099996379,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.8811739692274104,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.96875,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.5403139573218076,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.8676204467897588,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.96875,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.4587362579555178,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.9426771301255951,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.984375,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.519866973522196,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.8741397362692219,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.9375,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.953125,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.469601674867444,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.8767020164250607,64,64
191,anm,si_gaussian_k-1,0.90625,64,64
192,anm,si_kernel_W-0.5_k-1,0.328993635192677,64,64
193,anm,si_kozachenko_k-1,0.5224358387972107,64,64
194,anm,spearmanr,0.8364029990232594,64,64
195,anm,spearmanr-sq,0.316091793783971,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.5637539356284286,64,64
197,anm,tlmi_gaussian,0.32045491439235313,64,64
198,anm,tlmi_kernel_W-0.25,0.3287471210844497,64,64
199,anm,tlmi_kraskov_NN-4,0.38767317292266656,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.40783596118680304,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.20863287620107268,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.032895375374023206,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12765910803869024,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
207,anm,xcorr-sq_max_sig-True,0.3854882557357946,64,64
208,anm,xcorr-sq_mean_sig-False,0.4404353271416297,64,64
209,anm,xcorr-sq_mean_sig-True,0.4362155264368344,64,64
210,anm,xcorr_max_sig-True,0.35948346511759766,64,64
211,anm,xcorr_mean_sig-False,0.5477317608480169,64,64
212,anm,xcorr_mean_sig-True,0.8971088138683972,64,64
213,anm,xme_gaussian_k1,0.23914608452182867,64,64
214,anm,xme_gaussian_k10,0.984375,64,64
215,anm,xme_kernel_W-0.5_k1,0.37833693644476024,64,64
216,anm,xme_kernel_W-0.5_k10,0.7414572260380425,64,64
217,anm,xme_kozachenko_k1,0.5615649967929925,64,64
218,anm,xme_kozachenko_k10,0.6476719236909343,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.8408942510524542,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.661374802887635,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.1875,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.71875,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.2110287154376596,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.4563973331159073,64,64
225,bary-sq_euclidean_max,cds,0.5114324733005429,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.828125,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.5213507976062683,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.45171755820292303,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2644566062711133,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21705960960151616,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.28664290111523716,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08482725057974203,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13300024530703014,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.84375,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.78125,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.78125,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.828125,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.5020420127828038,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.7005251867018302,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.29536277925484145,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.84375,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.4743045404694531,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.449149611881105,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.31131795055981304,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.39007268077624957,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.826510119235834,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.39007260320897585,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.390071629964001,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.39007604106689875,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.8414574927224285,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.5718009559823193,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.8566522650060577,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.8414085660143232,64,64
254,bary-sq_euclidean_max,cov_OAS,0.8412909826789133,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.8413669873931015,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6267191415616106,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.7125183065873383,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.7375268719081627,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6820937874619128,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.7630703875344249,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.816733421338973,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.8959941662688582,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.9630113526313032,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.9629531070535194,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.8904954931204205,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.9429125543993574,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.9391848531255441,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.20005502521602336,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.27980449992205875,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.8450012384037817,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2032153363394499,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4549501368110308,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5126435384685908,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.46324826417186904,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.40861629047519643,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7849429854662129,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1548295799770489,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4255899025430413,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.40103930617276284,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4050279841807089,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.38670615238399275,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5412420579274986,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6583667286401446,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6408770296415961,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6368370433831277,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.7426524221035106,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.7843295451856178,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.8414089514834034,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.28125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.171875,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.8916361334240485,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.9418537724406645,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.9355846668129159,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.91086871860353,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.9379422550245651,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.9395729015219803,64,64
299,bary-sq_euclidean_max,gwtau,0.5851947897794261,64,64
300,bary-sq_euclidean_max,hsic,0.258157778969456,64,64
301,bary-sq_euclidean_max,hsic_biased,0.2594962153656186,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3936819330924685,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3540566628782252,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3115997514780138,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.34409157279606317,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2096927187449286,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.22580526863601147,64,64
308,bary-sq_euclidean_max,igci,0.15625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.828125,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.45089277140713496,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.3389026082235998,64,64
312,bary-sq_euclidean_max,kendalltau,0.9052942632322144,64,64
313,bary-sq_euclidean_max,kendalltau-sq,0.31102557625280325,64,64
314,bary-sq_euclidean_max,lmfit_BayesianRidge,0.18474523684171873,64,64
315,bary-sq_euclidean_max,lmfit_ElasticNet,0.16859951852480315,64,64
