feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_CML
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6319061754558819,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.28818201672309485,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.24431394584760313,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2957311173984781,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.22166161083488553,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.23257786102430433,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.24735800781552625,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5255889507009022,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.125,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4239667432000401,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3134099071777051,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.39016285888216234,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4829148936959068,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4448024596075657,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5318901062965596,64,64
81,anm,gwtau,0.2614555071120168,64,64
82,anm,hsic,0.8633119924411534,64,64
83,anm,hsic_biased,0.9306569049351214,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3630313332411354,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2710177257605185,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3332839220308602,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.469473003497854,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.24798135743163408,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4215916447306196,64,64
90,anm,igci,0.5010536453701759,64,64
91,anm,je_gaussian,0.6719042281824159,64,64
92,anm,je_kernel_W-0.5,0.5339852193266849,64,64
93,anm,je_kozachenko,0.7758382909088912,64,64
94,anm,kendalltau,0.19679547362527963,64,64
95,anm,kendalltau-sq,0.8060829789620746,64,64
96,anm,lmfit_BayesianRidge,0.6717638485415081,64,64
97,anm,lmfit_ElasticNet,0.2794824912955858,64,64
98,anm,lmfit_Lasso,0.08544462749651194,64,64
99,anm,lmfit_Ridge,0.671752685491861,64,64
100,anm,lmfit_SGDRegressor,0.6710119767775278,64,64
101,anm,mi_gaussian,0.7991524947205353,64,64
102,anm,mi_kernel_W-0.25,0.8801925256922518,64,64
103,anm,mi_kraskov_NN-4,0.7079236898714674,64,64
104,anm,mi_kraskov_NN-4_DCE,0.650058388055937,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.28818201672309485,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.24431394584760313,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2957311173984781,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.22166161083488553,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.23257786102430433,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.24735800781552625,64,64
111,anm,pdist_braycurtis,0.2510642547618639,64,64
112,anm,pdist_canberra,0.2451123811586723,64,64
113,anm,pdist_chebyshev,0.5058584823836958,64,64
114,anm,pdist_cityblock,0.27217273563362293,64,64
115,anm,pdist_cosine,0.25088613528978926,64,64
116,anm,pdist_euclidean,0.25088613528978926,64,64
117,anm,pec,0.36792137234077715,64,64
118,anm,pec_log,0.37253794767008763,64,64
119,anm,pec_orth,0.22178939424388883,64,64
120,anm,pec_orth_abs,0.6470600920050495,64,64
121,anm,pec_orth_log,0.2376323016399146,64,64
122,anm,pec_orth_log_abs,0.620338801477125,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04552635438869379,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3708861469444624,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.33548806841846307,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.265625,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.47488058209586037,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4699332867012435,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.023457133740808225,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03302372748507809,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04780983292271035,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21875,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.36583925444461474,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.29129298908592294,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3388129966177585,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.522820595059182,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4345044879828821,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5474110338449968,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.36583925444461474,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.29129298908592294,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3388129966177585,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5618856790512947,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.34816733061415117,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4727242193635123,64,64
147,anm,prec-sq_EmpiricalCovariance,0.6777653109637828,64,64
148,anm,prec-sq_GraphicalLasso,0.671413730168053,64,64
149,anm,prec-sq_LedoitWolf,0.6762109646960344,64,64
150,anm,prec-sq_OAS,0.6778848638872464,64,64
151,anm,prec-sq_ShrunkCovariance,0.6852956941805837,64,64
152,anm,prec_EmpiricalCovariance,0.21339283338672677,64,64
153,anm,prec_GraphicalLasso,0.17824508782701143,64,64
154,anm,prec_LedoitWolf,0.19375617444746585,64,64
155,anm,prec_OAS,0.19331288794641727,64,64
156,anm,prec_ShrunkCovariance,0.1857146811823096,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08146406913201709,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12583583880925533,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07548893615790914,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.06746163411402387,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.08205213770155728,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.10419576012643872,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.11545374474538939,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.10328538295057876,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.1662729848834525,64,64
166,anm,reci,0.3985231431418552,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.4465703430473443,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.3268991604248744,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.40722893720651404,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.49827229782574134,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.4278498843836084,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.5312013674148198,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.5345691605124272,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.5407734959329313,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.5965556741974701,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.5032478779037324,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.2480424810557159,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.31601146906555677,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.5024693439799489,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.4342655949080616,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.5797970589151236,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.536480506493293,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.4895851895904093,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.5941213372072379,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.5245857445503537,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.33022215576914526,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.34225290570678785,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.5485281708084385,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.5244806977734143,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.4410837124191629,64,64
191,anm,si_gaussian_k-1,0.9350417047409871,64,64
192,anm,si_kernel_W-0.5_k-1,0.7268331515516275,64,64
193,anm,si_kozachenko_k-1,0.3223117940705533,64,64
194,anm,spearmanr,0.20710880398176665,64,64
195,anm,spearmanr-sq,0.801914081194839,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.7879390969309839,64,64
197,anm,tlmi_gaussian,0.807875666990057,64,64
198,anm,tlmi_kernel_W-0.25,0.9203055521465529,64,64
199,anm,tlmi_kraskov_NN-4,0.7411824023544743,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.6385218220054187,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.026424797709632575,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03255669748675749,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04893644394558802,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0625,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.234375,64,64
207,anm,xcorr-sq_max_sig-True,0.729275015370435,64,64
208,anm,xcorr-sq_mean_sig-False,0.7656599990135347,64,64
209,anm,xcorr-sq_mean_sig-True,0.7511732857601837,64,64
210,anm,xcorr_max_sig-True,0.719245400882565,64,64
211,anm,xcorr_mean_sig-False,0.11936666990831567,64,64
212,anm,xcorr_mean_sig-True,0.09932005401513838,64,64
213,anm,xme_gaussian_k1,0.6446881952849715,64,64
214,anm,xme_gaussian_k10,0.6785064116433251,64,64
215,anm,xme_kernel_W-0.5_k1,0.5487136444260711,64,64
216,anm,xme_kernel_W-0.5_k10,0.5605065347883093,64,64
217,anm,xme_kozachenko_k1,0.7639305035776482,64,64
218,anm,xme_kozachenko_k10,0.2581083626101387,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.5502067129828491,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.7922940299547075,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.109375,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.9026579271611036,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.8353177063855954,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.2509067249793381,64,64
225,bary-sq_euclidean_max,cds,0.6012464058619263,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.7671223432262823,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.9076973689460243,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4562752629266081,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.6309546693689848,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6282629313243913,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5860133579398019,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5582180973493334,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6324649854984622,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.03557612552360323,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.055889022016186174,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.08896575453178246,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.9010710680074014,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.040714649212926,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.8882343720432099,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.12699662480160157,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.9104483793483852,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.25418729533224305,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.9430256661470525,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.10619671195168479,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.7671223432262815,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.771852871831462,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.7692107378399204,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.7692107378399204,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.7671223432262815,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.5502067129828491,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.5459110464485202,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.649660936957777,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.5525251215162634,64,64
254,bary-sq_euclidean_max,cov_OAS,0.5525251215162634,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.5502067129828491,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.589801474753823,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5197885760393084,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6480040464291155,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4755804519992619,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.49739551352746325,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.57178013710695,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4849327453716655,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.41121210713909717,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6093969562704743,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20144753135817076,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.32344546505877714,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4097177215828379,64,64
268,bary-sq_euclidean_max,di_gaussian,0.7130763451469995,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.5435291692023719,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.9742817262188666,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11205508123965957,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05028053014313183,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.128715292336388,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3296639050372716,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19955400257164946,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2770225977966094,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11170644786835149,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05403741354139868,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12859579023949397,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.36957477975396635,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.26564944232235116,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.32706053080465336,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3897061515156339,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.48485638904969697,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4999874175688688,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3466902961443997,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.46201507136276165,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.44626572901888867,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.6161363495482253,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.15625,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.140625,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.43349042069562155,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5169043891237708,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5205802768418747,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4688146744590238,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5503224252212437,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5711915576390241,64,64
299,bary-sq_euclidean_max,gwtau,0.2814058614124582,64,64
300,bary-sq_euclidean_max,hsic,0.7926381080501472,64,64
301,bary-sq_euclidean_max,hsic_biased,0.7885959178350863,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3710020208822685,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.35340112843321436,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.37240917167043885,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.32494897402323586,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1648249782406651,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21915522966319576,64,64
308,bary-sq_euclidean_max,igci,0.140625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.7671223432262823,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.9088584365165432,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.9512402126816206,64,64
312,bary-sq_euclidean_max,kendalltau,0.4984691603101421,64,64
