feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_VAR(1)
30,anm,cov-sq_OAS,0.6818337201692586,64,64
31,anm,cov-sq_ShrunkCovariance,0.0903347408081503,64,64
32,anm,cov_EmpiricalCovariance,0.4134622486538141,64,64
33,anm,cov_GraphicalLasso,0.409693806735595,64,64
34,anm,cov_GraphicalLassoCV,0.6171477403829585,64,64
35,anm,cov_LedoitWolf,0.7410277751954524,64,64
36,anm,cov_OAS,0.7405693398272812,64,64
37,anm,cov_ShrunkCovariance,0.4134622486538141,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07021351656318195,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.029102176344246222,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.030894184545883108,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05338726693585541,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04814806469753474,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.054766633639700246,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03967048984867,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04329914431679743,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03299434334302498,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.02328691930984239,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05068933116180474,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05858237016844614,64,64
50,anm,di_gaussian,0.16657508983097769,64,64
51,anm,di_kernel_W-0.5,0.33171215455969894,64,64
52,anm,di_kozachenko,0.8080980600227046,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.019253784299239685,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.024968178577176037,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.016395868093486587,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06687290192804063,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04074689349250893,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07498516196426708,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.020717423840725224,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.02351258265310996,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.016414723560925104,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.052202288132538355,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.02993589239315375,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04440858170883022,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03633450125323334,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08738868415083378,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06819603498375959,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06509204267106608,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03442439185070689,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.038076092632193415,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.16858288191882775,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.15625,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.125,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06260673631596694,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10009041583244338,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10937742427444297,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07666273616142968,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14968412676613288,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16325385255813488,64,64
81,anm,gwtau,0.045458898361714795,64,64
82,anm,hsic,0.42258598756474647,64,64
83,anm,hsic_biased,0.1756174766887626,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06976902687662423,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0793353265967236,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.036125802071254265,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0626374094931682,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05345308449719985,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0521705082597711,64,64
90,anm,igci,0.3714725134249896,64,64
91,anm,je_gaussian,0.16337743693183082,64,64
92,anm,je_kernel_W-0.5,0.14956715314895896,64,64
93,anm,je_kozachenko,0.07620665057268355,64,64
94,anm,kendalltau,0.38798326660504073,64,64
95,anm,kendalltau-sq,0.1095864574168939,64,64
96,anm,lmfit_BayesianRidge,0.16540350453659042,64,64
97,anm,lmfit_ElasticNet,0.12163138044325203,64,64
98,anm,lmfit_Lasso,0.053384788365003155,64,64
99,anm,lmfit_Ridge,0.1634509885275398,64,64
100,anm,lmfit_SGDRegressor,0.15782699102022407,64,64
101,anm,mi_gaussian,0.0903347408081503,64,64
102,anm,mi_kernel_W-0.25,0.07475280340334717,64,64
103,anm,mi_kraskov_NN-4,0.47801855441941776,64,64
104,anm,mi_kraskov_NN-4_DCE,0.4324663283055419,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03633450125323334,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08738868415083378,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06819603498375959,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06509204267106608,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03442439185070689,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.038076092632193415,64,64
111,anm,pdist_braycurtis,0.16325538640019438,64,64
112,anm,pdist_canberra,0.1305287216182432,64,64
113,anm,pdist_chebyshev,0.11678682706725418,64,64
114,anm,pdist_cityblock,0.1432717782875736,64,64
115,anm,pdist_cosine,0.15128858939670659,64,64
116,anm,pdist_euclidean,0.15128858939670659,64,64
117,anm,pec,0.33159346332284656,64,64
118,anm,pec_log,0.2937592585865465,64,64
119,anm,pec_orth,0.12203134971746588,64,64
120,anm,pec_orth_abs,0.0928443863166066,64,64
121,anm,pec_orth_log,0.1975536169733215,64,64
122,anm,pec_orth_log_abs,0.06858958051260394,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09503191972083908,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.13487059222360753,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10984392244938534,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5323116909455607,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5609291837203633,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.025991389749703497,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03036223463007448,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.040569270163273136,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15625,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.171875,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.041774537587318195,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15190790902666063,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11831006120067122,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.044605313439081806,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12728794561739595,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11452341094219665,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.041774537587318195,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15190790902666063,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11831006120067122,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0966734932121589,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3012173618369852,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21636220538409534,64,64
147,anm,prec-sq_EmpiricalCovariance,0.11594013595106395,64,64
148,anm,prec-sq_GraphicalLasso,0.18804976522864064,64,64
149,anm,prec-sq_LedoitWolf,0.7025439077389825,64,64
150,anm,prec-sq_OAS,0.6738391694841207,64,64
151,anm,prec-sq_ShrunkCovariance,0.14749788819076926,64,64
152,anm,prec_EmpiricalCovariance,0.24085853223415288,64,64
153,anm,prec_GraphicalLasso,0.23634333581103684,64,64
154,anm,prec_LedoitWolf,0.49124106316071126,64,64
155,anm,prec_OAS,0.4915959484260555,64,64
156,anm,prec_ShrunkCovariance,0.2637844498872939,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06152155384535252,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07150351993446519,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03807681554932317,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.08878443228506194,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.04245962017497218,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.05849055373593437,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.057117051414852876,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.09808721456775915,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.07544794324565873,64,64
166,anm,reci,0.21677752467001732,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.09363897228322804,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.10160929734652491,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.11892051099736956,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.09466296920423187,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.1556574990896846,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.17424865150376959,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.19674429111729647,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.07577509574501645,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.7792895541722936,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.07584764004493758,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.056336031477827925,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.8143702253492527,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.07588485149356236,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.08260852066989025,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.8157924372308815,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.19809853994335996,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.07713295494029443,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.7881172743569219,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.14067561551656305,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.19871754644798795,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.7394117472897299,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.7479539044178096,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.14647816099531727,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.18811656962889226,64,64
191,anm,si_gaussian_k-1,0.14759032355773538,64,64
192,anm,si_kernel_W-0.5_k-1,0.23539245693698208,64,64
193,anm,si_kozachenko_k-1,0.09681528834773834,64,64
194,anm,spearmanr,0.3981398851953544,64,64
195,anm,spearmanr-sq,0.09689204846136545,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.2944341203702534,64,64
197,anm,tlmi_gaussian,0.12215479618846223,64,64
198,anm,tlmi_kernel_W-0.25,0.05200730270140905,64,64
199,anm,tlmi_kraskov_NN-4,0.7645663346669436,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.6562679394296422,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.023965342153085545,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04345123443394283,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0392182534035789,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.171875,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21875,64,64
207,anm,xcorr-sq_max_sig-True,0.07166370977258474,64,64
208,anm,xcorr-sq_mean_sig-False,0.1004907535469704,64,64
209,anm,xcorr-sq_mean_sig-True,0.036854957271876654,64,64
210,anm,xcorr_max_sig-True,0.07578534539051904,64,64
211,anm,xcorr_mean_sig-False,0.5081698687342582,64,64
212,anm,xcorr_mean_sig-True,0.4562632290152006,64,64
213,anm,xme_gaussian_k1,0.15406809765115187,64,64
214,anm,xme_gaussian_k10,0.12806748472069096,64,64
215,anm,xme_kernel_W-0.5_k1,0.2005954961756167,64,64
216,anm,xme_kernel_W-0.5_k10,0.38363638842468717,64,64
217,anm,xme_kozachenko_k1,0.10705125381573298,64,64
218,anm,xme_kozachenko_k10,0.11275450268567974,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.4389380759059826,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.16585965428035587,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.15625,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.25417818200323955,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.24882990540565164,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.20190091998020487,64,64
225,bary-sq_euclidean_max,cds,0.11570871947736827,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.5837844964253809,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.43871867799011033,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03904299429464242,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5774689215503626,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.38207972816489755,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3090406977257443,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4263080626637931,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5146115472766222,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.49968042879954855,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.47013867347572236,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.5182904111022879,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.5882458502068386,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.4689851264599949,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.5953967212815834,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.4583879358616864,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.5412888778817568,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.47586821256957923,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.49064952038894694,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.44399501337559144,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.5837844964253818,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.5931416815119528,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.7872154282780439,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.7833903069675365,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.5837844964253818,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.4389380759059826,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.4439356736439439,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.6397354276461663,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.6959146600950603,64,64
254,bary-sq_euclidean_max,cov_OAS,0.6800068399373684,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.4389380759059826,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08913205077245723,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3463294565665418,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3692637744352,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17313365006419495,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3502267988111549,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4025861465259174,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07595364851542472,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3569551169266951,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.37796589436234884,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15263335631954666,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3505128290947092,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.39227609286327625,64,64
268,bary-sq_euclidean_max,di_gaussian,0.5253130079523579,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.3066256091298153,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.8582397195289199,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05439031271332345,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10083822036673767,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11854527848013793,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.039190270997801924,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07164482171411213,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0744925341110293,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05446016183311406,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09992374058084419,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11822663014620342,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1111144783712083,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0784708103462689,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1062919027301118,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09013834422856043,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.31021414613843845,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2607269504190762,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1412933657807945,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3006445019423653,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.27201552135323537,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5075006557004598,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.140625,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.171875,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11013706374998458,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3305774146018492,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2937417869851249,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1940621187452477,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.36500644726237336,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3803203792432558,64,64
299,bary-sq_euclidean_max,gwtau,0.21122858998013877,64,64
300,bary-sq_euclidean_max,hsic,0.6063204294985939,64,64
301,bary-sq_euclidean_max,hsic_biased,0.569720487802177,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05161110420084658,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07228072876319101,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03139195452381788,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08005849829337422,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.271806822495335,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1336982509632094,64,64
308,bary-sq_euclidean_max,igci,0.125,64,64
309,bary-sq_euclidean_max,je_gaussian,0.5837844964253809,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.4160291409054569,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.42303233816121344,64,64
