feature_index,SPI-1,SPI-2,ks_statistic,n_CauchyNoise,n_GaussianNoise
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17312069410362296,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1901501245325654,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.20340627832953373,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.22724744334162572,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.22080262823811042,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1901411631332376,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1810436919283735,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19857644364469706,64,64
50,anm,di_gaussian,0.3753782301889027,64,64
51,anm,di_kernel_W-0.5,0.5681376942006137,64,64
52,anm,di_kozachenko,0.7242881348067172,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2148780775534464,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2598861988424226,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.27665842266386687,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.32973486471028446,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2052048750732468,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.30954732309391153,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.22556724990849222,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2685093787566813,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2840469304883975,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.223583284629784,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2247683152605623,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2919145523454673,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14143875445558654,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1434113460144932,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15461643536024916,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17421117656626034,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16460964057323083,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.177022756920616,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.1935423697444526,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.25,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.15625,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.203125,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13240202683975727,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.13056430480007097,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13255554846507395,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16095460580720022,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15571110119300732,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1738505099305791,64,64
81,anm,gwtau,0.07010703162601595,64,64
82,anm,hsic,0.3844162531126878,64,64
83,anm,hsic_biased,0.19494666228898716,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07650311201872997,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09747876417023202,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08496035910554953,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08121056267290244,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05336589091127336,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05971273705090602,64,64
90,anm,igci,0.9967953003919211,64,64
91,anm,je_gaussian,0.16373723729104764,64,64
92,anm,je_kernel_W-0.5,0.1334339213806217,64,64
93,anm,je_kozachenko,0.962901562615131,64,64
94,anm,kendalltau,0.16555491157981528,64,64
95,anm,kendalltau-sq,0.06376425266348018,64,64
96,anm,lmfit_BayesianRidge,0.17541256332989524,64,64
97,anm,lmfit_ElasticNet,0.09687207508491258,64,64
98,anm,lmfit_Lasso,0.09778510581632494,64,64
99,anm,lmfit_Ridge,0.1616478066878207,64,64
100,anm,lmfit_SGDRegressor,0.191737546148251,64,64
101,anm,mi_gaussian,0.04856125873928385,64,64
102,anm,mi_kernel_W-0.25,0.4072137665956306,64,64
103,anm,mi_kraskov_NN-4,0.2979788523427803,64,64
104,anm,mi_kraskov_NN-4_DCE,0.21123040913207025,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14143875445558654,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1434113460144932,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15461643536024916,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17421117656626034,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16460964057323083,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.177022756920616,64,64
111,anm,pdist_braycurtis,0.05632065220687954,64,64
112,anm,pdist_canberra,0.03219275975239405,64,64
113,anm,pdist_chebyshev,0.3300133620332837,64,64
114,anm,pdist_cityblock,0.3696907453060256,64,64
115,anm,pdist_cosine,0.09035617152619935,64,64
116,anm,pdist_euclidean,0.09035617152619935,64,64
117,anm,pec,0.20997975109467493,64,64
118,anm,pec_log,0.08888644339472318,64,64
119,anm,pec_orth,0.34612714204755335,64,64
120,anm,pec_orth_abs,0.09811826919941327,64,64
121,anm,pec_orth_log,0.5825832176575333,64,64
122,anm,pec_orth_log_abs,0.0663009821450572,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.051136903130119205,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04797647278399708,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0433967315677809,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10364198249380341,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07595199374459748,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2114441710930532,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16510292348999278,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2332052241802353,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.234375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1276740632438802,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08217182182309646,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10253067384785367,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0367231291979766,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07386994067636377,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06740937924686208,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13589235534438784,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08483275226248865,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10789695483390527,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3488029178955898,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2588809381938491,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.344462768864969,64,64
147,anm,prec-sq_EmpiricalCovariance,0.056154505953557976,64,64
148,anm,prec-sq_GraphicalLasso,0.41729438885234416,64,64
149,anm,prec-sq_LedoitWolf,0.328125,64,64
150,anm,prec-sq_OAS,0.06435660632710916,64,64
151,anm,prec-sq_ShrunkCovariance,0.05583727789914561,64,64
152,anm,prec_EmpiricalCovariance,0.15398729074925824,64,64
153,anm,prec_GraphicalLasso,0.14715073270924472,64,64
154,anm,prec_LedoitWolf,0.140625,64,64
155,anm,prec_OAS,0.03706094367095192,64,64
156,anm,prec_ShrunkCovariance,0.1560417373643193,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.22914823776041215,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18453485359145383,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1839440168336981,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.11907157001926116,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.06867974234346308,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.0641184885575593,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.09203703132513358,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.13814729362330574,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.08413193128436669,64,64
166,anm,reci,0.2465472968627846,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.12401991317921628,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.12151834356458746,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.12067755079858686,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.1560019685694404,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.1479608857983875,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.16568644036214922,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.20243411269725298,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.23252065786190787,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.08944188495578531,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.20385732923416294,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.261458202544764,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.09041942986944107,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.20737882113753234,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.2800127315062084,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.09029886726812797,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.1987199895167825,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.19946276470228272,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.08873271887044443,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.19865652610461665,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.2328321876122,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.08976726452197059,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.08934464912233797,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.1999932439511371,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.23237026659132393,64,64
191,anm,si_gaussian_k-1,0.20718240570648522,64,64
192,anm,si_kernel_W-0.5_k-1,0.3287211054131719,64,64
193,anm,si_kozachenko_k-1,0.7641929652663697,64,64
194,anm,spearmanr,0.16989423531390402,64,64
195,anm,spearmanr-sq,0.06675583728636769,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.07762925681395275,64,64
197,anm,tlmi_gaussian,0.18155816460264673,64,64
198,anm,tlmi_kernel_W-0.25,0.3671878058878819,64,64
199,anm,tlmi_kraskov_NN-4,0.07271644451304224,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.11533876588553177,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.21628804765130116,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16668211104037747,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.23806765138083016,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21875,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
207,anm,xcorr-sq_max_sig-True,0.03624471307444532,64,64
208,anm,xcorr-sq_mean_sig-False,0.05388853389952275,64,64
209,anm,xcorr-sq_mean_sig-True,0.1139120581155493,64,64
210,anm,xcorr_max_sig-True,0.07984921635143524,64,64
211,anm,xcorr_mean_sig-False,0.13287349839970186,64,64
212,anm,xcorr_mean_sig-True,0.20539418062418668,64,64
213,anm,xme_gaussian_k1,0.3318154598166425,64,64
214,anm,xme_gaussian_k10,0.35518941706224094,64,64
215,anm,xme_kernel_W-0.5_k1,0.6636310203426469,64,64
216,anm,xme_kernel_W-0.5_k10,0.561174393453744,64,64
217,anm,xme_kozachenko_k1,0.99696967935045,64,64
218,anm,xme_kozachenko_k10,0.9681998832276233,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.19791373442028454,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.4834007270003378,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.09375,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.46869612948940365,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.46179393174543665,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.9292973505028057,64,64
225,bary-sq_euclidean_max,cds,0.40492294836789566,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.4435484984918316,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.8131129971008803,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5706346313537329,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5289902301342432,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6264421691874966,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3219411523619246,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3449555223374627,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3129315045766826,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.20301364142676695,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.19041949584701545,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.12706410683047303,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.44625036141022706,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.4848402519627796,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.4363905405688932,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.401083742552254,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.1763630896959264,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.20476108781979263,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.17138446518530642,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.18284026537086395,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.44354849849183275,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.4485063236706942,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.09375,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.22159137026462605,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.44354849849183275,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.19791373442028454,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.25029504135226743,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.0801259105059654,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.125,64,64
254,bary-sq_euclidean_max,cov_OAS,0.08873033827279098,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.19791373442028454,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4245230247292749,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4280799415788767,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4523548005927603,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3053059496784521,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.31070475389301627,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.32358883822144713,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.42868849234132334,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.43094406737853413,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.45539484026436033,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2929020664579256,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.30064401246069256,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3147750882588334,64,64
268,bary-sq_euclidean_max,di_gaussian,0.42947330173609793,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.6181920816778408,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.831914542694315,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6723691292027343,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5830842304997439,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6366759275813033,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.34490914361809505,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2535751510422149,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2583913775130741,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6821381864222763,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5996037226615584,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6368250331005603,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2921848662164915,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.33163512998738137,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3505896125666121,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4307700787857743,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.43103063482492165,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.450402593635028,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3139387133733943,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3103490049603632,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3306326484130553,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.41785738653493837,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.203125,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.45053627450566663,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4501884855169689,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4635744573297115,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3590785006858687,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.33836630066555995,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.36337176267943494,64,64
299,bary-sq_euclidean_max,gwtau,0.4329762686790483,64,64
300,bary-sq_euclidean_max,hsic,0.10741923924074781,64,64
301,bary-sq_euclidean_max,hsic_biased,0.25965203664581493,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5397985310216908,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.49722962894041967,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5790294506415457,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.35748557668774533,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.36864853777602474,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.36048421674082626,64,64
308,bary-sq_euclidean_max,igci,0.203125,64,64
309,bary-sq_euclidean_max,je_gaussian,0.4435484984918316,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.8049885794610786,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.8362341289029225,64,64
312,bary-sq_euclidean_max,kendalltau,0.18114569335510805,64,64
