feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_CML
113,anm,pdist_chebyshev,0.5199827271793732,64,64
114,anm,pdist_cityblock,0.21964725882768754,64,64
115,anm,pdist_cosine,0.18312186536308955,64,64
116,anm,pdist_euclidean,0.18312186536308955,64,64
117,anm,pec,0.6878412017694492,64,64
118,anm,pec_log,0.6375445504850553,64,64
119,anm,pec_orth,0.2743436694635987,64,64
120,anm,pec_orth_abs,0.695148986337781,64,64
121,anm,pec_orth_log,0.3584236688969149,64,64
122,anm,pec_orth_log_abs,0.6379751370431506,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0889972105162529,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.35639312124795763,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3548871828095951,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5349043425748855,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5481727492343369,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04062286581527241,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04366661398400229,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.043083705530877925,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.171875,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09375,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.38812948625942034,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.26523985399766936,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.27271688847347814,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.47898790878559766,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.41604794243245624,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.47276264269711654,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.38812948625942034,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.26523985399766936,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.27271688847347814,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6464008139365407,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.631770143010369,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.7100401023986079,64,64
147,anm,prec-sq_EmpiricalCovariance,0.6212507677234363,64,64
148,anm,prec-sq_GraphicalLasso,0.6545255744758385,64,64
149,anm,prec-sq_LedoitWolf,0.9461418817943019,64,64
150,anm,prec-sq_OAS,0.9316795069290565,64,64
151,anm,prec-sq_ShrunkCovariance,0.6365417632430956,64,64
152,anm,prec_EmpiricalCovariance,0.41239831417405387,64,64
153,anm,prec_GraphicalLasso,0.3901085510242629,64,64
154,anm,prec_LedoitWolf,0.6783156946125897,64,64
155,anm,prec_OAS,0.6782481263925604,64,64
156,anm,prec_ShrunkCovariance,0.410851605246384,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06528814341655959,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11463953538344501,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07441673155931366,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.08596478248182358,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.07180103818341876,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.06672977022297688,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.09885928020628122,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.16401334422141434,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.13774999914704145,64,64
166,anm,reci,0.26713889296938564,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.4265115102267346,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.35446949020516244,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.41901761858981257,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.43711804140825516,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.37981500460861517,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.4460576896563511,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.48812483239165555,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.4853082832772957,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.908010834294919,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.4868694949104729,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.26619188121215354,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.872704594611886,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.485651397266153,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.49592107343461583,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.9073447409585343,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.4895147105282208,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.42056086529180153,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.9063811717176318,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.48611147571420665,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.2979738576670005,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.8676179308363344,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.9062848018167746,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.48631216956939066,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.4306499088066586,64,64
191,anm,si_gaussian_k-1,0.9297511860589792,64,64
192,anm,si_kernel_W-0.5_k-1,0.755706372948936,64,64
193,anm,si_kozachenko_k-1,0.25586816523352984,64,64
194,anm,spearmanr,0.2550244797498765,64,64
195,anm,spearmanr-sq,0.7713452261319952,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.7616029114044056,64,64
197,anm,tlmi_gaussian,0.8462032870175338,64,64
198,anm,tlmi_kernel_W-0.25,0.9643314015897421,64,64
199,anm,tlmi_kraskov_NN-4,0.9765295498857524,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.9381887938773615,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.045438475879802986,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04697810135402947,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04500778954094964,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.203125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09375,64,64
207,anm,xcorr-sq_max_sig-True,0.7161800735370942,64,64
208,anm,xcorr-sq_mean_sig-False,0.7606205880705378,64,64
209,anm,xcorr-sq_mean_sig-True,0.7414830644980203,64,64
210,anm,xcorr_max_sig-True,0.6852796397793558,64,64
211,anm,xcorr_mean_sig-False,0.6088788163167546,64,64
212,anm,xcorr_mean_sig-True,0.5410297506316667,64,64
213,anm,xme_gaussian_k1,0.654456153964934,64,64
214,anm,xme_gaussian_k10,0.6901065698722142,64,64
215,anm,xme_kernel_W-0.5_k1,0.6708845751590694,64,64
216,anm,xme_kernel_W-0.5_k10,0.3959814440824386,64,64
217,anm,xme_kozachenko_k1,0.8408407825906402,64,64
218,anm,xme_kozachenko_k10,0.37020522391010047,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.37481950376839257,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.9219561718118713,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.140625,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.866719685033014,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.7504972755392897,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.19833370288008356,64,64
225,bary-sq_euclidean_max,cds,0.6599623001407304,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.6078756077198277,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.8917904053312928,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4519820281799504,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3373106702320627,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.452602917923177,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3967557526158392,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.34657086842861223,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.34100528461529134,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.5196066980353548,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.45701936705871155,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.507942383469616,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.9042589395061186,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.481089822636148,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.8970060272123784,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.35356453451785624,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.9449658534712698,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.6400713525161006,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.9671218409338438,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.46903439475332204,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.6078756077198262,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.6259737539628234,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.8387680354742392,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.8225252454010388,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.6078756077198262,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.37481950376839257,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.3687965910925136,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.3035321935850811,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.4321482759636763,64,64
254,bary-sq_euclidean_max,cov_OAS,0.4284522288920805,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.37481950376839257,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5372524341127353,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.335210692739337,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5483123123346461,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.37109089514413907,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18947214509941906,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3554917092678981,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.42359894966726874,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04055188889298045,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.437397986667279,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06778307659181526,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14418470391881452,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07649769975178378,64,64
268,bary-sq_euclidean_max,di_gaussian,0.68092849731913,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.45537565984805306,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.6423434347235099,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07398312189792677,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07284578891774804,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03344723053659371,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.35296394826278643,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.20229166639652657,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.24672563335885866,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07467756058117037,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06952530362080123,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03386298416774014,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2763726734502565,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.31547891324824706,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3278159922211118,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.32635059504084385,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.27215492106487627,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3243982035196138,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23008021220336375,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1760348591687121,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.22580119519258868,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.34799782097938353,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.109375,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3920402730278679,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3349628782446888,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3885487055499464,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.36660773331581825,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.30639659901823435,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3691418312195207,64,64
299,bary-sq_euclidean_max,gwtau,0.27316609222440547,64,64
300,bary-sq_euclidean_max,hsic,0.6627268384891749,64,64
301,bary-sq_euclidean_max,hsic_biased,0.6663739691263906,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.33853582493531115,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3095764197846171,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4075083046110931,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3514015895702487,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3024207206848886,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3457828697177556,64,64
308,bary-sq_euclidean_max,igci,0.125,64,64
309,bary-sq_euclidean_max,je_gaussian,0.6078756077198277,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.9045670047063135,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.9564121041221554,64,64
312,bary-sq_euclidean_max,kendalltau,0.2699515840170348,64,64
