feature_index,SPI-1,SPI-2,ks_statistic,n_Kuramoto,n_CML
7824,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.328125,64,64
7825,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.546875,64,64
7826,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.59375,64,64
7827,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.40625,64,64
7828,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.515625,64,64
7829,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.640625,64,64
7830,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.625,64,64
7831,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.640625,64,64
7832,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gc_gaussian_k-1_kt-1_l-1_lt-1,0.40625,64,64
7833,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
7834,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.171875,64,64
7835,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09375,64,64
7836,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.59375,64,64
7837,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15625,64,64
7838,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.25,64,64
7839,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.609375,64,64
7840,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.609375,64,64
7841,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5625,64,64
7842,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,gwtau,0.25,64,64
7843,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,hsic,0.265625,64,64
7844,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,hsic_biased,0.25,64,64
7845,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.578125,64,64
7846,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.515625,64,64
7847,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.609375,64,64
7848,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.65625,64,64
7849,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5625,64,64
7850,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.65625,64,64
7851,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,igci,0.859375,64,64
7852,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,je_gaussian,0.140625,64,64
7853,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,je_kernel_W-0.5,0.234375,64,64
7854,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,je_kozachenko,0.453125,64,64
7855,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,kendalltau,0.703125,64,64
7856,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,kendalltau-sq,0.21875,64,64
7857,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_BayesianRidge,0.125,64,64
7858,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_ElasticNet,0.265625,64,64
7859,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_Lasso,0.109375,64,64
7860,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_Ridge,0.125,64,64
7861,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,lmfit_SGDRegressor,0.125,64,64
7862,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,mi_gaussian,0.234375,64,64
7863,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,mi_kernel_W-0.25,0.3125,64,64
7864,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,mi_kraskov_NN-4,0.296875,64,64
7865,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,mi_kraskov_NN-4_DCE,0.484375,64,64
7866,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.59375,64,64
7867,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.40625,64,64
7868,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.515625,64,64
7869,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.640625,64,64
7870,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.625,64,64
7871,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.640625,64,64
7872,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_braycurtis,0.328125,64,64
7873,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_canberra,0.328125,64,64
7874,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_chebyshev,0.484375,64,64
7875,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_cityblock,0.296875,64,64
7876,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_cosine,0.34375,64,64
7877,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pdist_euclidean,0.34375,64,64
7878,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec,0.1875,64,64
7879,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_log,0.171875,64,64
7880,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_orth,0.234375,64,64
7881,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_orth_abs,0.578125,64,64
7882,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_orth_log,0.265625,64,64
7883,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pec_orth_log_abs,0.515625,64,64
7884,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.625,64,64
7885,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3125,64,64
7886,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.296875,64,64
7887,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0,64,64
7888,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.59375,64,64
7889,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.578125,64,64
7890,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,1.0,64,64
7891,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.203125,64,64
7892,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3125,64,64
7893,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0,64,64
7894,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0,64,64
7895,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0,64,64
7896,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
7897,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.40625,64,64
7898,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.265625,64,64
7899,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
7900,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.34375,64,64
7901,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.203125,64,64
7902,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.359375,64,64
7903,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.40625,64,64
7904,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.265625,64,64
7905,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
7906,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5,64,64
7907,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.265625,64,64
7908,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_EmpiricalCovariance,0.328125,64,64
7909,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_GraphicalLasso,0.421875,64,64
7910,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_LedoitWolf,0.109375,64,64
7911,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_OAS,0.109375,64,64
7912,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec-sq_ShrunkCovariance,0.125,64,64
7913,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_EmpiricalCovariance,0.734375,64,64
7914,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_GraphicalLasso,0.859375,64,64
7915,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_LedoitWolf,0.796875,64,64
7916,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_OAS,0.8125,64,64
7917,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,prec_ShrunkCovariance,0.84375,64,64
7918,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.375,64,64
7919,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21875,64,64
7920,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3125,64,64
7921,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.484375,64,64
7922,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.09375,64,64
7923,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.546875,64,64
7924,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.25,64,64
7925,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.1875,64,64
7926,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.203125,64,64
7927,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,reci,0.65625,64,64
7928,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.28125,64,64
7929,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.359375,64,64
7930,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.390625,64,64
7931,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.234375,64,64
7932,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.359375,64,64
7933,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.359375,64,64
7934,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.875,64,64
7935,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.90625,64,64
7936,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.890625,64,64
7937,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.921875,64,64
7938,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.828125,64,64
7939,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.875,64,64
7940,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.921875,64,64
7941,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.890625,64,64
7942,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.890625,64,64
7943,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.875,64,64
7944,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.875,64,64
7945,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.890625,64,64
7946,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.890625,64,64
7947,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.8125,64,64
7948,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.875,64,64
7949,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.875,64,64
7950,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.890625,64,64
7951,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.84375,64,64
7952,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,si_gaussian_k-1,0.609375,64,64
7953,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,si_kernel_W-0.5_k-1,0.65625,64,64
7954,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,si_kozachenko_k-1,0.203125,64,64
7955,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,spearmanr,0.703125,64,64
7956,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,spearmanr-sq,0.21875,64,64
7957,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.125,64,64
7958,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,tlmi_gaussian,0.1875,64,64
7959,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,tlmi_kernel_W-0.25,0.28125,64,64
7960,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,tlmi_kraskov_NN-4,0.28125,64,64
7961,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,tlmi_kraskov_NN-4_DCE,0.515625,64,64
7962,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.390625,64,64
7963,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.28125,64,64
7964,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.390625,64,64
7965,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0,64,64
7966,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0,64,64
7967,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0,64,64
7968,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xcorr-sq_max_sig-True,0.328125,64,64
7969,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xcorr-sq_mean_sig-False,0.5,64,64
7970,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xcorr-sq_mean_sig-True,0.40625,64,64
7971,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xcorr_max_sig-True,0.84375,64,64
7972,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xcorr_mean_sig-False,0.703125,64,64
7973,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xcorr_mean_sig-True,0.828125,64,64
7974,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xme_gaussian_k1,0.203125,64,64
7975,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xme_gaussian_k10,0.53125,64,64
7976,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xme_kernel_W-0.5_k1,0.359375,64,64
7977,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xme_kernel_W-0.5_k10,0.375,64,64
7978,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xme_kozachenko_k1,0.4375,64,64
7979,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,xme_kozachenko_k10,0.21875,64,64
7980,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,1.0,64,64
7981,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
7982,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.875,64,64
7983,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.9375,64,64
7984,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.265625,64,64
7985,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.90625,64,64
7986,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.359375,64,64
7987,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.390625,64,64
7988,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1875,64,64
7989,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.265625,64,64
7990,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,di_gaussian,1.0,64,64
7991,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,di_kernel_W-0.5,0.40625,64,64
7992,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,di_kozachenko,0.96875,64,64
7993,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.953125,64,64
7994,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1875,64,64
7995,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.28125,64,64
7996,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.46875,64,64
7997,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.359375,64,64
7998,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.359375,64,64
7999,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.859375,64,64
8000,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.21875,64,64
8001,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.265625,64,64
8002,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.359375,64,64
8003,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.453125,64,64
8004,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.40625,64,64
8005,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.21875,64,64
8006,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.65625,64,64
8007,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.515625,64,64
8008,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.28125,64,64
8009,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.296875,64,64
8010,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3125,64,64
8011,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gc_gaussian_k-1_kt-1_l-1_lt-1,0.234375,64,64
8012,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
8013,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.21875,64,64
8014,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
8015,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3125,64,64
8016,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.390625,64,64
8017,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.25,64,64
8018,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.265625,64,64
8019,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
8020,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
8021,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,gwtau,0.265625,64,64
8022,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,hsic,0.296875,64,64
8023,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,hsic_biased,0.234375,64,64
8024,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.421875,64,64
