feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_Kuramoto
26,anm,coint_johansen_trace_stat_order-1_ardiff-10,0.03179316512693664,64,64
27,anm,cov-sq_EmpiricalCovariance,0.15606514274998712,64,64
28,anm,cov-sq_GraphicalLasso,0.10076090376462588,64,64
29,anm,cov-sq_LedoitWolf,0.15606514274998712,64,64
30,anm,cov-sq_OAS,0.15606514274998712,64,64
31,anm,cov-sq_ShrunkCovariance,0.15606514274998712,64,64
32,anm,cov_EmpiricalCovariance,0.3167243403499216,64,64
33,anm,cov_GraphicalLasso,0.3071886896955234,64,64
34,anm,cov_GraphicalLassoCV,0.3070884878397455,64,64
35,anm,cov_LedoitWolf,0.3167243403499216,64,64
36,anm,cov_OAS,0.3167243403499216,64,64
37,anm,cov_ShrunkCovariance,0.3167243403499216,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.028624051431131975,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.028512742187040946,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.029032301924884096,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.037381282071431515,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04312353333753338,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04413003746772043,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.032082265617913275,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.013789140583027715,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.01833576473570242,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.021656955537163514,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.027596940579012602,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.028186938925288008,64,64
50,anm,di_gaussian,0.984375,64,64
51,anm,di_kernel_W-0.5,0.24113723980942664,64,64
52,anm,di_kozachenko,0.07462498551286811,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6230511118470778,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06268659257976888,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08486651372437826,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.28410620184194524,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21522391344887254,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.31361432412728807,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6024882305791391,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06816021768776054,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09242798319790507,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2201141974309871,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17877454965801803,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.26092915720600873,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.025406587880951403,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.008778836915553034,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.01058337052739533,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.021262720540489666,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.019184889195094423,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.01406746234281242,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.07085645937495572,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.11485491058478958,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.24498494106291646,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04788181126604468,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.013378024938226485,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.014442640890084568,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.03706664759138478,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04238131892617836,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04442842576379502,64,64
81,anm,gwtau,0.11018350272055427,64,64
82,anm,hsic,0.20044191721912274,64,64
83,anm,hsic_biased,0.19909085046820074,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.026430267628282822,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01567911985011336,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.007120918494751244,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.01769597822004565,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.023446355172717898,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.022223022951899207,64,64
90,anm,igci,0.07281059027795461,64,64
91,anm,je_gaussian,0.16420912278589328,64,64
92,anm,je_kernel_W-0.5,0.14333692731478065,64,64
93,anm,je_kozachenko,0.34054590389446865,64,64
94,anm,kendalltau,0.3197369440739531,64,64
95,anm,kendalltau-sq,0.16098730874546885,64,64
96,anm,lmfit_BayesianRidge,0.15274406676737207,64,64
97,anm,lmfit_ElasticNet,0.05746249106484802,64,64
98,anm,lmfit_Lasso,0.01865468215966881,64,64
99,anm,lmfit_Ridge,0.1529393361610794,64,64
100,anm,lmfit_SGDRegressor,0.1510003741924555,64,64
101,anm,mi_gaussian,0.15606514274998712,64,64
102,anm,mi_kernel_W-0.25,0.2095811336679252,64,64
103,anm,mi_kraskov_NN-4,0.19879034039723903,64,64
104,anm,mi_kraskov_NN-4_DCE,0.17711970155555062,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.025406587880951403,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.008778836915553034,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.01058337052739533,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.021262720540489666,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.019184889195094423,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.01406746234281242,64,64
111,anm,pdist_braycurtis,0.07900601514571604,64,64
112,anm,pdist_canberra,0.07556468474477862,64,64
113,anm,pdist_chebyshev,0.020120338164504314,64,64
114,anm,pdist_cityblock,0.07071284022594226,64,64
115,anm,pdist_cosine,0.0732384037721594,64,64
116,anm,pdist_euclidean,0.0732384037721594,64,64
117,anm,pec,0.04742918916952166,64,64
118,anm,pec_log,0.09318669302958893,64,64
119,anm,pec_orth,0.06449326226667518,64,64
120,anm,pec_orth_abs,0.050207395498456986,64,64
121,anm,pec_orth_log,0.07226655387307324,64,64
122,anm,pec_orth_log_abs,0.06853958182647168,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0365627124878104,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04057641810485957,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.029497782088291902,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.48467373718844,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.48880930894585045,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7467429262786611,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06571111990804568,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10556538381494979,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.265625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006731314549539347,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03512159304769691,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03995143098427456,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.015235702618407676,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.02180887636900919,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.01577520184656389,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2239922026415609,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03512159304769691,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03995143098427456,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05717069774694167,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07570506457331139,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09726167730775515,64,64
147,anm,prec-sq_EmpiricalCovariance,0.09523440540359629,64,64
148,anm,prec-sq_GraphicalLasso,0.0641485570842355,64,64
149,anm,prec-sq_LedoitWolf,0.0710351486839263,64,64
150,anm,prec-sq_OAS,0.07638723666355829,64,64
151,anm,prec-sq_ShrunkCovariance,0.09998027001016041,64,64
152,anm,prec_EmpiricalCovariance,0.1983023321648571,64,64
153,anm,prec_GraphicalLasso,0.19962264359617293,64,64
154,anm,prec_LedoitWolf,0.20702724436619419,64,64
155,anm,prec_OAS,0.20469741543982362,64,64
156,anm,prec_ShrunkCovariance,0.2142182766783023,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09931252074347419,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13750406792634162,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1758154630638301,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.2258983397283093,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.04013241076233309,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.23316494562391343,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.02226005615703963,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.027345156737091925,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.04859549084444226,64,64
166,anm,reci,0.1838340354355073,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.05926285544979015,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.004147880879426663,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.006452188602911302,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.040795810336633376,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.014224903323104887,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.02495859708594328,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.18495055419262324,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.24246074294340197,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.34810324808558585,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.2420804228405481,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.23423505931387395,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.4423627975817879,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.24041313041316525,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.23330559645630833,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.4428650390454846,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.18460988268591266,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.2469535751676012,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.3452924736015249,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.21545657076291397,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.20473497946571423,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.4313900561704885,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.4360039332210627,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.21239731609524432,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.20746585216130425,64,64
191,anm,si_gaussian_k-1,0.11499316240067053,64,64
192,anm,si_kernel_W-0.5_k-1,0.06619595564152636,64,64
193,anm,si_kozachenko_k-1,0.08588705155071223,64,64
194,anm,spearmanr,0.3232275727134681,64,64
195,anm,spearmanr-sq,0.1531688921747908,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.3475784945717011,64,64
197,anm,tlmi_gaussian,0.15795982128216557,64,64
198,anm,tlmi_kernel_W-0.25,0.2266681445355616,64,64
199,anm,tlmi_kraskov_NN-4,0.2158693694860192,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.16565576569489765,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10442255439781589,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.056674592681471014,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09604307240188703,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.359375,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.234375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.203125,64,64
207,anm,xcorr-sq_max_sig-True,0.12662336719142742,64,64
208,anm,xcorr-sq_mean_sig-False,0.10732719302619675,64,64
209,anm,xcorr-sq_mean_sig-True,0.1260513778928729,64,64
210,anm,xcorr_max_sig-True,0.020495327628558102,64,64
211,anm,xcorr_mean_sig-False,0.26829298234436666,64,64
212,anm,xcorr_mean_sig-True,0.384566671376708,64,64
213,anm,xme_gaussian_k1,0.2041642920771064,64,64
214,anm,xme_gaussian_k10,0.984375,64,64
215,anm,xme_kernel_W-0.5_k1,0.1455355886943559,64,64
216,anm,xme_kernel_W-0.5_k10,0.21192688637877863,64,64
217,anm,xme_kozachenko_k1,0.4374551243464009,64,64
218,anm,xme_kozachenko_k10,0.277865876554028,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.1982178192800375,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.1633313985607178,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.078125,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.71875,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.1624690171673338,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.3278172466868716,64,64
225,bary-sq_euclidean_max,cds,0.051694213026098335,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.48182852031023554,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.36411592057581443,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10589535626303853,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.29854936787092856,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.29173034254132385,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18358631814681775,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21779784953660464,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.23174373272507187,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.14221090150291027,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.18434092684305398,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.1697424946681662,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.2807629445701323,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.17199385995812738,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.147651103771,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.11302901491253092,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.19518240945899906,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.16517521569576626,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.12119759867181201,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.11680619564977535,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.481828520310236,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.3475414378026022,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.481828520310236,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.481828520310236,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.481828520310236,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.1982178192800375,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.04853402842603466,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.14852061016373802,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.1982178192800375,64,64
254,bary-sq_euclidean_max,cov_OAS,0.1982178192800375,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.1982178192800375,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15838505872412562,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2908687712380621,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.29317436238233757,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1704174085454786,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.30005424277758647,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.28957510196122105,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12142957594021458,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16883447252177514,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.16802013586879289,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1283303334133613,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.20425254164866286,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.18910528848291547,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.2704603549576029,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.33505538265117235,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.25784560729978856,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23576012689520884,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.45978280299405416,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.039875995416789434,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.020032939271225902,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.044659162463021096,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2778633961529017,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.24442243957671203,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.45894870849998537,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08560646752639411,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.050678253520268,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06561153190950986,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13617484739958646,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08476176979267241,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09509292437318179,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14234031254643015,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21483520439416598,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1972679316972608,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2848925827140173,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.078125,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.078125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13306613110011212,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10867881344475877,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10470741606287515,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15710243330013207,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.25904098316990676,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.25687905549283585,64,64
299,bary-sq_euclidean_max,gwtau,0.31523343389807895,64,64
300,bary-sq_euclidean_max,hsic,0.36655808412463886,64,64
301,bary-sq_euclidean_max,hsic_biased,0.3666661503187258,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07785468451823474,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08919938285784335,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08772826058299543,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09282901176189395,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12220102802816202,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10112337444057684,64,64
308,bary-sq_euclidean_max,igci,0.21875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.48182852031023554,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.353468132497382,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.2627771046414713,64,64
312,bary-sq_euclidean_max,kendalltau,0.2440308099646844,64,64
