feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_VAR(1)
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.020093253524024857,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.02195908754733561,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.023468880049888396,64,64
81,anm,gwtau,0.004183552391644363,64,64
82,anm,hsic,0.1919017853780558,64,64
83,anm,hsic_biased,0.08334342234136138,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.005358015426099927,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.029826191049847073,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.009077821537447073,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.012866926927980304,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.025612863189668933,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.016002390357473528,64,64
90,anm,igci,0.1979264437405548,64,64
91,anm,je_gaussian,0.033239262679780224,64,64
92,anm,je_kernel_W-0.5,0.030198993371696847,64,64
93,anm,je_kozachenko,0.0033863584585615003,64,64
94,anm,kendalltau,0.2257062289011741,64,64
95,anm,kendalltau-sq,0.0259498145760364,64,64
96,anm,lmfit_BayesianRidge,0.03379528211943089,64,64
97,anm,lmfit_ElasticNet,0.017791625805319178,64,64
98,anm,lmfit_Lasso,0.004289307041757062,64,64
99,anm,lmfit_Ridge,0.03303020043237753,64,64
100,anm,lmfit_SGDRegressor,0.027824716653999493,64,64
101,anm,mi_gaussian,0.021688048971258256,64,64
102,anm,mi_kernel_W-0.25,0.026992788204204865,64,64
103,anm,mi_kraskov_NN-4,0.2243223038195703,64,64
104,anm,mi_kraskov_NN-4_DCE,0.15490009006894845,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.004860962414924064,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04453693077704346,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04764555645782875,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.00841304681051569,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.013767487672485701,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0028692872242775946,64,64
111,anm,pdist_braycurtis,0.042202135008651054,64,64
112,anm,pdist_canberra,0.030261959193871035,64,64
113,anm,pdist_chebyshev,0.05078938411441836,64,64
114,anm,pdist_cityblock,0.027733412936289503,64,64
115,anm,pdist_cosine,0.04622568381281411,64,64
116,anm,pdist_euclidean,0.04622568381281411,64,64
117,anm,pec,0.21134352976931225,64,64
118,anm,pec_log,0.16551822046420805,64,64
119,anm,pec_orth,0.05739447584400029,64,64
120,anm,pec_orth_abs,0.014416287936715566,64,64
121,anm,pec_orth_log,0.06649911213471338,64,64
122,anm,pec_orth_log_abs,0.01385646381527128,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.014497688769016137,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04842053969012061,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03598097990299043,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.45757620587884257,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4673399727776581,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.009613715195517236,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.007469788042413106,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.007376155800491557,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.003161830412174771,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05458416621227313,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03721252433625011,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.006283110032646311,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.01282431286954025,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.019432958586673488,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.003161830412174771,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05458416621227313,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03721252433625011,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04430958416156283,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.22273808421119246,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15664547813630492,64,64
147,anm,prec-sq_EmpiricalCovariance,0.027482156413934256,64,64
148,anm,prec-sq_GraphicalLasso,0.023056895864494442,64,64
149,anm,prec-sq_LedoitWolf,0.4811028615370277,64,64
150,anm,prec-sq_OAS,0.43476971896787625,64,64
151,anm,prec-sq_ShrunkCovariance,0.028846361823070155,64,64
152,anm,prec_EmpiricalCovariance,0.20428316459163484,64,64
153,anm,prec_GraphicalLasso,0.2069893881095518,64,64
154,anm,prec_LedoitWolf,0.5079558314491449,64,64
155,anm,prec_OAS,0.5073320341578397,64,64
156,anm,prec_ShrunkCovariance,0.2175655444325444,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08141126510476315,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.029906235596088154,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04678627237342603,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.05611519675410315,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.004654947485212613,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.0310571964232893,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.04065339120292638,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.032367090486018046,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.08653210716682785,64,64
166,anm,reci,0.04846271065458885,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.02025481545644159,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.0488561558630386,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.044078145651707534,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.0247144048181977,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.01911335267454578,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.02564303554168601,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.040911477576281136,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.03392080313121304,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.6921811011180173,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.01834698369965357,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.024088524789133703,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.6196634907787077,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.01796253637820394,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.02575311015511836,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.620166505759018,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.041322152276497354,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.032600522305684554,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.6918003411650949,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.03161082551424477,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.04487073478334366,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.6212730134592153,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.6305495530984655,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.033338906288464754,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.039094882685724586,64,64
191,anm,si_gaussian_k-1,0.030558589381756096,64,64
192,anm,si_kernel_W-0.5_k-1,0.050453684692378625,64,64
193,anm,si_kozachenko_k-1,0.061801463823982106,64,64
194,anm,spearmanr,0.23096950642134018,64,64
195,anm,spearmanr-sq,0.024225984716723103,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.3218734017061943,64,64
197,anm,tlmi_gaussian,0.029163480403058273,64,64
198,anm,tlmi_kernel_W-0.25,0.03587087193145888,64,64
199,anm,tlmi_kraskov_NN-4,0.41093763191900506,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.3822182648481253,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.00569748616674276,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.008613292729437949,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.006578690852333202,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.234375,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
207,anm,xcorr-sq_max_sig-True,0.016113862183545047,64,64
208,anm,xcorr-sq_mean_sig-False,0.015416449948937316,64,64
209,anm,xcorr-sq_mean_sig-True,0.002707277139075759,64,64
210,anm,xcorr_max_sig-True,0.02065763995767056,64,64
211,anm,xcorr_mean_sig-False,0.18771027367903842,64,64
212,anm,xcorr_mean_sig-True,0.24924132028762913,64,64
213,anm,xme_gaussian_k1,0.03927274003635528,64,64
214,anm,xme_gaussian_k10,0.0335489536426844,64,64
215,anm,xme_kernel_W-0.5_k1,0.030929348285434005,64,64
216,anm,xme_kernel_W-0.5_k10,0.14776466911639036,64,64
217,anm,xme_kozachenko_k1,0.026495378414924775,64,64
218,anm,xme_kozachenko_k10,0.011552544292954825,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.10588463926186853,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.16140524160876554,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.109375,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.08246875242324875,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.04493864600710168,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.036720927789277824,64,64
225,bary-sq_euclidean_max,cds,0.010461316449691088,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.2225713566475861,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.10633259845482829,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.018993331301866978,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.221935312547776,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13576612505490426,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10982365689424117,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14249827470711307,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17601795259480474,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.19412949634282733,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.17735489748036087,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.13560292119954587,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.18373007772761607,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.14696185389463834,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.19211261514195288,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.14961898861589096,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.18870875957002786,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.13498430018307417,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.1708187406430125,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.12749401733226573,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.22257135664758598,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.2200969600520416,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.5137354113150914,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.47982274939099695,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.22257135664758598,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.10588463926186853,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.10681030153557491,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.24829885461486312,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.354937204873355,64,64
254,bary-sq_euclidean_max,cov_OAS,0.33425148424288254,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.10588463926186853,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02634397979753811,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10457451236031112,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10676738349751352,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05290198181045069,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11484256447144298,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12518007140814447,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.01948318512229602,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10446610028475695,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10981796537439237,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.050896819405270854,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11436688523527927,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12389523795592977,64,64
268,bary-sq_euclidean_max,di_gaussian,0.18591637474291534,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.10368847084948252,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.5207778235000943,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07185535764824436,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10216571994172757,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1140137260350492,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.021971779497258398,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.028693822476922648,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04045368890017065,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07260139447159797,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10272177125034646,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11388782263379266,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05587308769181487,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.020428369463120932,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.026612369602291852,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.022274652116114013,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07396659366572689,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06075141777524157,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0496230564903945,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07482924997340629,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08674619271907147,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.20880442373029812,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.09375,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02647347923433424,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08480675430995682,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07146064582174877,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06457315237775174,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10898802800945584,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12571511406094127,64,64
299,bary-sq_euclidean_max,gwtau,0.0794877052160402,64,64
300,bary-sq_euclidean_max,hsic,0.24573971544278883,64,64
301,bary-sq_euclidean_max,hsic_biased,0.21888175845943625,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.024840549248584032,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04115765793473658,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.024954462915103393,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.027375679815164256,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07794730611380674,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.050713128893428605,64,64
308,bary-sq_euclidean_max,igci,0.15625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.2225713566475861,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.1252938938582605,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.14676759087824348,64,64
