feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_CML
34,anm,cov_GraphicalLassoCV,0.023271297393581386,64,64
35,anm,cov_LedoitWolf,0.03816680520845117,64,64
36,anm,cov_OAS,0.03816680520845117,64,64
37,anm,cov_ShrunkCovariance,0.037432279450680395,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.21715854804550794,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08643656027696228,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.28529265252727165,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12537094003528332,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07867527099966554,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16899539714966333,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14800900477770645,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01930887179855384,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21076150938279875,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.048192542571164176,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.008819870882889158,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07133371568245694,64,64
50,anm,di_gaussian,0.36762045720652614,64,64
51,anm,di_kernel_W-0.5,0.5187054459398903,64,64
52,anm,di_kozachenko,0.39954208968618526,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0018059555191688448,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.008313993925839314,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0017830028982951385,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3119187889958275,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.20852883262263222,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3591842856813977,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.001823183981450871,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.009215044760980673,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0017831108974639687,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.37410801112317776,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.24283365472003843,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3736123854781338,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10034870155254255,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06740967319318647,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09619610595606592,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07277610703315235,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07274025031657944,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08139398929111247,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2758783377284037,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.15625,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.21875,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17707442320536648,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10927803882502657,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1495739882920189,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.22589532953132407,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18402328740179008,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.24443222919743313,64,64
81,anm,gwtau,0.07824903243780074,64,64
82,anm,hsic,0.6169785898160516,64,64
83,anm,hsic_biased,0.8193446949490027,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12087625405225838,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0901016288003007,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12001020805462992,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17049661855052628,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1219886105617155,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17528392228936834,64,64
90,anm,igci,0.2632936310241528,64,64
91,anm,je_gaussian,0.3597805314174498,64,64
92,anm,je_kernel_W-0.5,0.23383227300975634,64,64
93,anm,je_kozachenko,0.4450598616731263,64,64
94,anm,kendalltau,0.030033541245959916,64,64
95,anm,kendalltau-sq,0.6009261194400584,64,64
96,anm,lmfit_BayesianRidge,0.3580692508223663,64,64
97,anm,lmfit_ElasticNet,0.0907308058585043,64,64
98,anm,lmfit_Lasso,0.03855365312423198,64,64
99,anm,lmfit_Ridge,0.3584768241288023,64,64
100,anm,lmfit_SGDRegressor,0.35641280753233745,64,64
101,anm,mi_gaussian,0.6140226053141367,64,64
102,anm,mi_kernel_W-0.25,0.7483021809830774,64,64
103,anm,mi_kraskov_NN-4,0.44732325023832553,64,64
104,anm,mi_kraskov_NN-4_DCE,0.365021353843693,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10034870155254255,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06740967319318647,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09619610595606592,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07277610703315235,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07274025031657944,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08139398929111247,64,64
111,anm,pdist_braycurtis,0.112974763024558,64,64
112,anm,pdist_canberra,0.12417301561605543,64,64
113,anm,pdist_chebyshev,0.23994965525352918,64,64
114,anm,pdist_cityblock,0.12691800025805522,64,64
115,anm,pdist_cosine,0.11327630938248229,64,64
116,anm,pdist_euclidean,0.11327630938248229,64,64
117,anm,pec,0.11938225491637233,64,64
118,anm,pec_log,0.1045513993533409,64,64
119,anm,pec_orth,0.11682108578124559,64,64
120,anm,pec_orth_abs,0.3658783651392233,64,64
121,anm,pec_orth_log,0.14888860632947473,64,64
122,anm,pec_orth_log_abs,0.31443078709678157,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0035560627994492,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1206315372988413,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10006238114504812,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.25518742220853385,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2535093134206967,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.005003148671122004,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01870552076347476,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.008183029767408867,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.171875,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1430922910649785,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06463348783300676,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07877179740796447,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.22877125887114208,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1807322175154396,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2370212006554991,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1430922910649785,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06463348783300676,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07877179740796447,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.24306548812657697,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1058864505060228,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1424744294571927,64,64
147,anm,prec-sq_EmpiricalCovariance,0.31004534524694427,64,64
148,anm,prec-sq_GraphicalLasso,0.3198286209559278,64,64
149,anm,prec-sq_LedoitWolf,0.30069086544988355,64,64
150,anm,prec-sq_OAS,0.3036731675426672,64,64
151,anm,prec-sq_ShrunkCovariance,0.34091553501891536,64,64
152,anm,prec_EmpiricalCovariance,0.039390753727410854,64,64
153,anm,prec_GraphicalLasso,0.03601525660042176,64,64
154,anm,prec_LedoitWolf,0.04011043981611606,64,64
155,anm,prec_OAS,0.03902275373321923,64,64
156,anm,prec_ShrunkCovariance,0.03647898748239753,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09142482447332989,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10652570601588951,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.038999914707208094,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.03178237596774791,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.05750992417564649,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.04177974926505268,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.036494265756133515,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.07209202510661361,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.07748810648848259,64,64
166,anm,reci,0.1830043881363076,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.17503722941082483,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.10348962566095732,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.14500773517072263,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.20637386630825827,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.1578589437629312,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.21548138757441287,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.2861079576973008,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.2064158650504741,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.2554944380578774,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.2755056706784408,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.08823393575015831,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.12220251732624626,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.2715452064394446,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.19220974741970526,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.26901590832456473,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.28814594307588814,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.18675479855132876,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.25160148389707315,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.28662348689145395,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.12554789968021712,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.12946207913300173,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.2517940216165708,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.286543361178346,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.19874402923451934,64,64
191,anm,si_gaussian_k-1,0.827290998712241,64,64
192,anm,si_kernel_W-0.5_k-1,0.4863264581984288,64,64
193,anm,si_kozachenko_k-1,0.15546289240971772,64,64
194,anm,spearmanr,0.03106389045841218,64,64
195,anm,spearmanr-sq,0.5974302200308417,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.41905233990489615,64,64
197,anm,tlmi_gaussian,0.6272104957038245,64,64
198,anm,tlmi_kernel_W-0.25,0.7603336363995116,64,64
199,anm,tlmi_kraskov_NN-4,0.4787701538433803,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.3718697783043706,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.002636891083306031,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.017265741403972967,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.008698335290771297,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
207,anm,xcorr-sq_max_sig-True,0.4729549907045001,64,64
208,anm,xcorr-sq_mean_sig-False,0.4711861350617317,64,64
209,anm,xcorr-sq_mean_sig-True,0.475422525076915,64,64
210,anm,xcorr_max_sig-True,0.4606309577108144,64,64
211,anm,xcorr_mean_sig-False,0.055599516855480924,64,64
212,anm,xcorr_mean_sig-True,0.024915343359870223,64,64
213,anm,xme_gaussian_k1,0.3351332575143463,64,64
214,anm,xme_gaussian_k10,0.37841427468737465,64,64
215,anm,xme_kernel_W-0.5_k1,0.24907915129581593,64,64
216,anm,xme_kernel_W-0.5_k10,0.3010129873003685,64,64
217,anm,xme_kozachenko_k1,0.421731744259779,64,64
218,anm,xme_kozachenko_k10,0.10751790455532678,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.2397807319489963,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.5073856481401313,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.09375,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.7638977114060077,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.612430132324339,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.059430292265054585,64,64
225,bary-sq_euclidean_max,cds,0.25109310893631,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.4299845615413711,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.6616983902723863,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16066703666438137,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2788007059800112,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2841852054086725,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.24738882267538004,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.24939586229317895,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2900373751204009,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.005744292876790541,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.0044284064195542205,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.06588067047613155,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.7689104315290174,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.02435259679219548,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.7602323927508159,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.04316679703747839,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.8049203510081195,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.1288287806566069,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.8705741695681884,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.032892421772925284,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.42998456154136977,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.44058163233425346,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.44065393338069136,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.44065393338069136,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.42998456154136977,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.2397807319489963,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.23871655414532117,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.25513941702875176,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.2414761284923269,64,64
254,bary-sq_euclidean_max,cov_OAS,0.2414761284923269,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.2397807319489963,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24619193588527852,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2714352256590484,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4219639698647504,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15491771332822468,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2253801039115441,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2753647028571453,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16970052987836765,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16116701559311764,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.35603843667455876,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05596032827631148,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10113316380186999,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1477427410437233,64,64
268,bary-sq_euclidean_max,di_gaussian,0.46962261330523225,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.33434070301234764,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.7100124630052587,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11280774275327776,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.008309787471972974,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1392103543265807,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12906389680070113,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.071335023945505,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11757070320292917,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11337198036104779,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.009340853499093527,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13881210210030004,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15452108878948473,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10947018242540335,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17603509594789307,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11373613484496164,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2267411111234809,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2260141083095588,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09604875042415423,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16753305098312943,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14744797246718733,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.3529546986460307,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.296875,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.15625,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1576618463336955,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.28023783273423153,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.28969103453863115,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19319119625501388,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3135295776986713,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.30859497999158986,64,64
299,bary-sq_euclidean_max,gwtau,0.10374226607113163,64,64
300,bary-sq_euclidean_max,hsic,0.47229843261798754,64,64
301,bary-sq_euclidean_max,hsic_biased,0.46974417804462254,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1358646659104582,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14005437684734878,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12001925137771247,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1304356734029089,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07084203218955601,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12003065009822916,64,64
308,bary-sq_euclidean_max,igci,0.3125,64,64
309,bary-sq_euclidean_max,je_gaussian,0.4299845615413711,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.7202700640208136,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.794973827647912,64,64
312,bary-sq_euclidean_max,kendalltau,0.19080009611525778,64,64
