feature_index,SPI-1,SPI-2,ks_statistic,n_CauchyNoise,n_GaussianNoise
121,anm,pec_orth_log,0.24149063691839628,64,64
122,anm,pec_orth_log_abs,0.02376754646064594,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.012348818831035446,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01842375869185875,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.01744466376006526,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04748164833593538,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04694247023557874,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06944746125907109,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04589863041274772,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07889239045684587,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21875,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02046616959832681,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.024989469828245015,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.031130578649009255,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.01755149280590884,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0040865961210513335,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.020864180285139255,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.030714979174278234,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.033532641708269306,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0392992710110851,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1460979056420163,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10680346711651378,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16988820229423085,64,64
147,anm,prec-sq_EmpiricalCovariance,0.03590820906847769,64,64
148,anm,prec-sq_GraphicalLasso,0.24749121958058418,64,64
149,anm,prec-sq_LedoitWolf,0.140625,64,64
150,anm,prec-sq_OAS,0.04514268710669633,64,64
151,anm,prec-sq_ShrunkCovariance,0.036423043994408655,64,64
152,anm,prec_EmpiricalCovariance,0.09697042430838371,64,64
153,anm,prec_GraphicalLasso,0.11848847620194844,64,64
154,anm,prec_LedoitWolf,0.125,64,64
155,anm,prec_OAS,0.028342018830675608,64,64
156,anm,prec_ShrunkCovariance,0.09923938105753308,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1340164905405501,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14649902625237798,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08722229407623458,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.06033179001397837,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.028276620279881926,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.06239193199829618,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.11694724201863121,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.06016232894676088,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.0874817599923296,64,64
166,anm,reci,0.07159538500201063,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.016778742677053038,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.016777588250410758,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.019908697344920068,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.03587034862829863,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.01549570220751012,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.024211128158074968,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.02645658770035736,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.0638804838574985,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.024987908850298002,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.027092587826519354,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.03954751698958786,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.0249495106330489,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.027883701588001908,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.04893969570313583,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.02492114470683826,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.025969173025886694,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.061417724580722755,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.02501842062373405,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.02635536272824457,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.034314073371061626,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.02486805351807131,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.024938680449676343,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.026109984631948913,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.04936101491957062,64,64
191,anm,si_gaussian_k-1,0.038104282478803375,64,64
192,anm,si_kernel_W-0.5_k-1,0.07576084541532097,64,64
193,anm,si_kozachenko_k-1,0.35724691389579427,64,64
194,anm,spearmanr,0.11292297724758238,64,64
195,anm,spearmanr-sq,0.03832529752629654,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.07667237306739894,64,64
197,anm,tlmi_gaussian,0.018592120338943613,64,64
198,anm,tlmi_kernel_W-0.25,0.07506178539199998,64,64
199,anm,tlmi_kraskov_NN-4,0.03153236799146031,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.047196583064994024,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06963089629802333,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.048834096459976384,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08272133137413495,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.078125,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
207,anm,xcorr-sq_max_sig-True,0.00888930434386448,64,64
208,anm,xcorr-sq_mean_sig-False,0.03691564940245218,64,64
209,anm,xcorr-sq_mean_sig-True,0.02150354312155278,64,64
210,anm,xcorr_max_sig-True,0.023211681472641077,64,64
211,anm,xcorr_mean_sig-False,0.08628728012578901,64,64
212,anm,xcorr_mean_sig-True,0.1326267884243204,64,64
213,anm,xme_gaussian_k1,0.09584915805338734,64,64
214,anm,xme_gaussian_k10,0.10172166073458705,64,64
215,anm,xme_kernel_W-0.5_k1,0.3122551130457597,64,64
216,anm,xme_kernel_W-0.5_k10,0.22587172540773273,64,64
217,anm,xme_kozachenko_k1,0.8971438099615039,64,64
218,anm,xme_kozachenko_k10,0.7436964862195128,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.06874624462877166,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.3247671924796384,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.1875,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.20172464411724156,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.1340384964108372,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.5715578668304271,64,64
225,bary-sq_euclidean_max,cds,0.14093274301895908,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.18658559914539652,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.4296379804914247,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.23231013159972685,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.182487132054086,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.29067190519004066,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07949414087563111,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1181589812513989,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07318574029960334,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.0755047070161664,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.07595623156568082,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.044926890702404076,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.12745425919881298,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.2202620787068541,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.12212811249984007,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.19539141854760567,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.06314068277265195,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.08168594735340912,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.05948545213475351,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.07053689925453355,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.18658559914539757,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.17011211702734141,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.171875,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.23688617059703496,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.18658559914539757,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.06874624462877166,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.08395108345447588,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.057149015611159815,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.1875,64,64
254,bary-sq_euclidean_max,cov_OAS,0.04071521548320922,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.06874624462877166,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11570341415256147,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11107422301443542,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12868587317472813,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05791018712411977,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07276457738504488,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.061790921941606236,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11522345811271867,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10936213280517093,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1294987962141793,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.051713712926637345,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07195259525373071,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05807869156774703,64,64
268,bary-sq_euclidean_max,di_gaussian,0.13469262036666663,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.2860399755712668,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.5736186858271424,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3356303565779385,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.28499836326944195,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6080707785448632,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11261446321861884,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09839207081460022,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14058142014521258,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3407261119071393,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3001827198928722,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.615211353298415,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08067624154209402,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08817251069745857,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10857758736894596,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11806715783841681,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1171566945385158,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13024102451920894,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0608985854166369,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07357262365400496,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06850431455625777,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.11495403107769459,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.109375,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13016282337150425,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1302000197971458,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.14056344465848558,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07306579910944366,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0821524277150576,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08069629038173226,64,64
299,bary-sq_euclidean_max,gwtau,0.14875199054821553,64,64
300,bary-sq_euclidean_max,hsic,0.04783087156708471,64,64
301,bary-sq_euclidean_max,hsic_biased,0.09475085574918829,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.18354323250235827,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.19212341995157722,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.19884360573150983,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09823840996809519,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12179010203546159,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10949248785584281,64,64
308,bary-sq_euclidean_max,igci,0.15625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.18658559914539652,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.42101118996921444,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.5111911988985022,64,64
312,bary-sq_euclidean_max,kendalltau,0.052153594240397005,64,64
