feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_Kuramoto
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.058102514106996545,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03885187118065292,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.027676899368030555,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.022095509080471365,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.025469222810367675,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05004756441795197,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.052549504402529146,64,64
50,anm,di_gaussian,1.0,64,64
51,anm,di_kernel_W-0.5,0.1972016015308074,64,64
52,anm,di_kozachenko,0.39785745900107256,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6159667526696933,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06517795898548318,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08557980194835718,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2775086092496063,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21527150044855375,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.26932690900527023,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5996579951234332,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07017206707539336,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0930311316041203,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16397449256108776,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1913678213795989,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2220921806859117,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03353743279499083,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03321390107907507,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.036504763662185025,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.009792279948182714,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.025159152063885415,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.012845448007626548,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.05959596653805832,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.21875,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.21875,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03805780601784747,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05461234332959308,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.056095799273418234,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.009715322820287864,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.022712134239985526,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.019103764748348406,64,64
81,anm,gwtau,0.10494099916750735,64,64
82,anm,hsic,0.352162686114821,64,64
83,anm,hsic_biased,0.11354482358285867,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.029626551412435975,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03303519826234924,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.015392465978121606,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.018086082421626792,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.037239583966039214,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.028647429650243028,64,64
90,anm,igci,0.25433989470517704,64,64
91,anm,je_gaussian,0.1257223814778634,64,64
92,anm,je_kernel_W-0.5,0.11268215023667133,64,64
93,anm,je_kozachenko,0.3465249960410248,64,64
94,anm,kendalltau,0.2762361831201836,64,64
95,anm,kendalltau-sq,0.14154480388888446,64,64
96,anm,lmfit_BayesianRidge,0.11634532180282772,64,64
97,anm,lmfit_ElasticNet,0.029759429998928888,64,64
98,anm,lmfit_Lasso,0.014475081385706412,64,64
99,anm,lmfit_Ridge,0.11723948554414998,64,64
100,anm,lmfit_SGDRegressor,0.11371791850879942,64,64
101,anm,mi_gaussian,0.13868081148953904,64,64
102,anm,mi_kernel_W-0.25,0.1796741697722728,64,64
103,anm,mi_kraskov_NN-4,0.3892623152838422,64,64
104,anm,mi_kraskov_NN-4_DCE,0.01609747985818391,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03353743279499083,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03321390107907507,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.036504763662185025,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.009792279948182714,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.025159152063885415,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.012845448007626548,64,64
111,anm,pdist_braycurtis,0.11559415417621643,64,64
112,anm,pdist_canberra,0.09874176660737755,64,64
113,anm,pdist_chebyshev,0.0706018698702765,64,64
114,anm,pdist_cityblock,0.093427391515574,64,64
115,anm,pdist_cosine,0.11743610870016685,64,64
116,anm,pdist_euclidean,0.11743610870016685,64,64
117,anm,pec,0.165646360063875,64,64
118,anm,pec_log,0.09615724818921345,64,64
119,anm,pec_orth,0.0697805046007085,64,64
120,anm,pec_orth_abs,0.054451325251595795,64,64
121,anm,pec_orth_log,0.021806161796321666,64,64
122,anm,pec_orth_log_abs,0.06126895059996046,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.052040652999172377,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01166990684202207,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.009814914636417704,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.02032652819984948,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.017813417512119845,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7612794250508932,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05692413617639264,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10737565650555736,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.005593525354996187,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.024674877118078586,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.009053661840603744,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.02018487195650054,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.008446032969963074,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.027786649539986996,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2180632450673175,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.024674877118078586,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.009053661840603744,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.020344994720296772,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11677655096594763,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03147458659632052,64,64
147,anm,prec-sq_EmpiricalCovariance,0.06294783798217757,64,64
148,anm,prec-sq_GraphicalLasso,0.09390101260854844,64,64
149,anm,prec-sq_LedoitWolf,0.5700953529907931,64,64
150,anm,prec-sq_OAS,0.5306220795514575,64,64
151,anm,prec-sq_ShrunkCovariance,0.07224602910082556,64,64
152,anm,prec_EmpiricalCovariance,0.263130850554644,64,64
153,anm,prec_GraphicalLasso,0.27444971061133927,64,64
154,anm,prec_LedoitWolf,0.5446346790534764,64,64
155,anm,prec_OAS,0.5435092799219519,64,64
156,anm,prec_ShrunkCovariance,0.3005176872664638,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18416650902410148,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1434608960354291,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12489077451925401,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.2559823476943025,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.044387872990010985,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.2474178567063861,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.034118698906940526,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.05976610366168811,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.043716770040770736,64,64
166,anm,reci,0.10549527619850335,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.04084277336666131,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.05388461329865368,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.05492678521539274,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.021129621702233314,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.02882939100333315,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.028511686601864206,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.2765782944370275,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.26871036787895874,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.44127949982565806,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.2893035067808459,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.2798730816490933,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.30918988706648853,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.2867823314100494,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.2859436121272545,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.30911580846204056,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.2767093348196702,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.2694551810996549,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.4412842440354567,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.2866430404091599,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.293386829085825,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.3086004115912967,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.3090982764667627,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.2874440734402288,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.28740015017993675,64,64
191,anm,si_gaussian_k-1,0.10094716010516858,64,64
192,anm,si_kernel_W-0.5_k-1,0.0655735936488624,64,64
193,anm,si_kozachenko_k-1,0.0920869476379984,64,64
194,anm,spearmanr,0.2737764085338113,64,64
195,anm,spearmanr-sq,0.13168454515237138,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.33074274349545696,64,64
197,anm,tlmi_gaussian,0.1657754324784949,64,64
198,anm,tlmi_kernel_W-0.25,0.2649117491076746,64,64
199,anm,tlmi_kraskov_NN-4,0.5995201446892665,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.19347732671621498,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11381702532321014,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04732445662168111,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09832808697271567,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.234375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
207,anm,xcorr-sq_max_sig-True,0.11269201175465005,64,64
208,anm,xcorr-sq_mean_sig-False,0.12522376349878495,64,64
209,anm,xcorr-sq_mean_sig-True,0.12700041281676677,64,64
210,anm,xcorr_max_sig-True,0.04368443738169303,64,64
211,anm,xcorr_mean_sig-False,0.07477093077434405,64,64
212,anm,xcorr_mean_sig-True,0.2405410965477644,64,64
213,anm,xme_gaussian_k1,0.1735625475632105,64,64
214,anm,xme_gaussian_k10,1.0,64,64
215,anm,xme_kernel_W-0.5_k1,0.22747152534248938,64,64
216,anm,xme_kernel_W-0.5_k10,0.10113975171812509,64,64
217,anm,xme_kozachenko_k1,0.49861671504983185,64,64
218,anm,xme_kozachenko_k10,0.3296455263806456,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.3239118404385181,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.08115336982743893,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.171875,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.984375,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.12392480129689815,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.41258601319190485,64,64
225,bary-sq_euclidean_max,cds,0.05627434544839849,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.27253003338148923,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.31825682511307946,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11788580361237061,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14092792762808987,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.17445740754936445,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07674792323933971,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09128785283465857,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06521103536271944,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.05706568885413171,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.009935002093917844,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.05267174177140771,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.08026352485970756,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.05228665555273701,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.047164623429272745,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.021428982613053704,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.0775702162635109,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.06327944717239936,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.05546166302634936,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.02934869180900629,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.27253003338148946,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.15416294248650586,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.664703028407759,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.607006439816801,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.27253003338148946,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.3239118404385181,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.08736175140073499,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.46193705571777377,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.6258413991174023,64,64
254,bary-sq_euclidean_max,cov_OAS,0.6001292793107516,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.3239118404385181,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10961930011015386,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09752438850660894,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09969726888795877,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09528247187290984,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0930523163989383,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0823117226654756,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09224733151800701,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0392821882531223,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.042093517168804606,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06621073282575729,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04367455137515058,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.02579264967030309,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.13384060210206455,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.15917266215714887,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.22870454410130953,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16211308930104096,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.41771619723167674,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.03142137536705908,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03451573966228272,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04013611014077523,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.25163347291789595,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1695678825377484,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4173058718124892,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.03634608376845916,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05481822013144999,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.035833002603251174,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09980028094189586,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.011231969737057979,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.014155750831838954,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07893641130271112,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07366549088554919,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06796461049771829,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.035207253196808314,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.09375,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08526400007927959,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.009932709796055456,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.014790812499139216,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06966636855237995,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06843951248490304,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06706670667560022,64,64
299,bary-sq_euclidean_max,gwtau,0.27809811853826333,64,64
300,bary-sq_euclidean_max,hsic,0.2055195045417756,64,64
301,bary-sq_euclidean_max,hsic_biased,0.21791657673100956,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06447010934315611,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.045036940474763476,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05026233066433683,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07144249552118109,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03961896748653093,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08361085404637025,64,64
308,bary-sq_euclidean_max,igci,0.1875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.27253003338148923,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.31048537257056275,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.18424163651694037,64,64
312,bary-sq_euclidean_max,kendalltau,0.41562838155722986,64,64
