path,class,instance,beta_tag,beta,r_rho,r_mi,rho_mi,r_mi_dce,rho_mi_dce,mi_median_abs_change
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I4_beta-5,iter2_LM,4,beta-5,5.0,0.2836767147662763,0.4364142434717899,0.8350119567859579,0.43638200939764826,0.8356854526972686,0.01248817915623679
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I4_beta-pi,iter2_LM,4,beta-pi,3.141592653589793,0.25490447231931623,0.3861135279073864,0.8637667181592095,0.38663936410201716,0.8638575104121557,0.013452673256221015
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I5_beta-2pi,iter2_LM,5,beta-2pi,6.283185307179586,0.2571107048540651,0.43627479763217664,0.8449445649695613,0.43665360455710334,0.8454108992832536,0.014254448614982262
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I5_beta-5,iter2_LM,5,beta-5,5.0,0.21434330460247358,0.3876409004998776,0.8554406763936874,0.3880847417720889,0.8558180410836604,0.014376479087607752
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I5_beta-pi,iter2_LM,5,beta-pi,3.141592653589793,0.2330106110587805,0.3191304972748867,0.8785676308044946,0.3195086811702532,0.8786656902528596,0.01533180086039021
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I6_beta-2pi,iter2_LM,6,beta-2pi,6.283185307179586,0.2577606206694657,0.4252443847216712,0.8573457058486549,0.42593335651057546,0.8578798585404813,0.012818922854954451
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I6_beta-5,iter2_LM,6,beta-5,5.0,0.23296296372210804,0.37682153988535855,0.8627535788611697,0.3776317603725807,0.8632033871843617,0.013204680846921946
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I6_beta-pi,iter2_LM,6,beta-pi,3.141592653589793,0.28367204831278514,0.31342616195936956,0.8262059788354944,0.3144667691284529,0.8264514206678688,0.014354830386555495
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I7_beta-2pi,iter2_LM,7,beta-2pi,6.283185307179586,0.23878616904673453,0.4385931936424456,0.8324024760760284,0.43921390031018676,0.8329271693085591,0.012294770487127238
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I7_beta-5,iter2_LM,7,beta-5,5.0,0.19072447018755195,0.383622423275717,0.8313078838958347,0.3846484550047655,0.8316635285972233,0.012599550353323163
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I7_beta-pi,iter2_LM,7,beta-pi,3.141592653589793,0.1914329214848137,0.29318090745091857,0.8559529866406028,0.29370061097113415,0.8562046056176634,0.013714785336285562
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I8_beta-2pi,iter2_LM,8,beta-2pi,6.283185307179586,0.30729558048970423,0.4677195048159457,0.8044244182478115,0.46825011997703947,0.8054473462049646,0.014376864231453013
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I8_beta-5,iter2_LM,8,beta-5,5.0,0.26239448951444955,0.4182722813405359,0.8144079316504818,0.41899905415669775,0.8153287084496984,0.014749217615344978
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I8_beta-pi,iter2_LM,8,beta-pi,3.141592653589793,0.2805464701026358,0.3475590267330528,0.8519995897414693,0.3482707474941233,0.8524554203810715,0.01636611625885598
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I9_beta-2pi,iter2_LM,9,beta-2pi,6.283185307179586,0.2755664472790976,0.44605661728414375,0.8299682503853324,0.446722093524966,0.8306851924367624,0.011570698537722635
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I9_beta-5,iter2_LM,9,beta-5,5.0,0.22399268420507612,0.399484725456517,0.8214002732119894,0.40006451383482733,0.8220089205569341,0.012540084793081885
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter2_LM/M32_T2000_I9_beta-pi,iter2_LM,9,beta-pi,3.141592653589793,0.19494100452582652,0.3153792363769323,0.8344951146809804,0.31658338476205455,0.8348769487242591,0.013376439065289958
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I0_beta-2pi,iter3_LMNM,0,beta-2pi,6.283185307179586,0.9960327605470841,0.3549433526968045,0.3504217544624404,0.3596466094250906,0.3551866848506103,0.008596347945426963
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I0_beta-5,iter3_LMNM,0,beta-5,5.0,0.9969561082174188,0.38771739458676535,0.38302509448002536,0.3926022445738236,0.38798254237431296,0.00889320612299338
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I0_beta-pi,iter3_LMNM,0,beta-pi,3.141592653589793,0.9986661426271991,0.44138685872982586,0.44018894852484847,0.4466748764549473,0.4455095877577213,0.009506767992980336
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I10_beta-2pi,iter3_LMNM,10,beta-2pi,6.283185307179586,0.9951746936326815,0.4975725764100145,0.49316868559239235,0.5004387966887432,0.4960744878663113,0.007094746197525481
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I10_beta-5,iter3_LMNM,10,beta-5,5.0,0.9961553149547304,0.529904381335655,0.5292897427300062,0.5326683233689535,0.5320717683707531,0.007196928391797641
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I10_beta-pi,iter3_LMNM,10,beta-pi,3.141592653589793,0.9981297902377196,0.5662451647989682,0.5721622835614534,0.5692943902684476,0.5752330450664869,0.008145607055145554
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I11_beta-2pi,iter3_LMNM,11,beta-2pi,6.283185307179586,0.994801665063481,0.5453249033334618,0.5177529766202968,0.5488943536640369,0.5214970247457054,0.00794497242198089
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I11_beta-5,iter3_LMNM,11,beta-5,5.0,0.9957800848281472,0.5889663987900801,0.569767836288509,0.5925347298587519,0.5734730641549125,0.008157517588192498
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I11_beta-pi,iter3_LMNM,11,beta-pi,3.141592653589793,0.9978294752783101,0.6304251644531902,0.6290643901800043,0.6339296061418463,0.632628994414566,0.00874960929274371
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I12_beta-2pi,iter3_LMNM,12,beta-2pi,6.283185307179586,0.9955288150254016,0.3423956546190239,0.3462604498436436,0.34742113013588993,0.3513459717456862,0.009208238608732433
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I12_beta-5,iter3_LMNM,12,beta-5,5.0,0.9964584012388069,0.37233897746451283,0.37666162207966447,0.377600836470006,0.38197661981569475,0.009420654522416694
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I12_beta-pi,iter3_LMNM,12,beta-pi,3.141592653589793,0.9983050197732432,0.4207423859550621,0.4268148908397764,0.4264547220216842,0.43254960965852957,0.010278694545811096
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I13_beta-2pi,iter3_LMNM,13,beta-2pi,6.283185307179586,0.9938192651624786,0.446280671449868,0.42479440232243937,0.4504486810227006,0.429039594148224,0.009291729011078775
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I13_beta-5,iter3_LMNM,13,beta-5,5.0,0.9950091190382182,0.4707171126936558,0.45413908631495026,0.4752386963271535,0.4586965861023642,0.009911167529567333
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I13_beta-pi,iter3_LMNM,13,beta-pi,3.141592653589793,0.9973733564250775,0.5036240527270363,0.4976586712977514,0.508771321896522,0.5028423821188499,0.011356275563006779
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I14_beta-2pi,iter3_LMNM,14,beta-2pi,6.283185307179586,0.9945813300595936,0.43435868636888014,0.41262763450638923,0.4411140048132149,0.41952443372632436,0.009529170827683675
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I14_beta-5,iter3_LMNM,14,beta-5,5.0,0.9956714919639679,0.4648065972044742,0.4469890605021274,0.47203797324955915,0.45430185698865894,0.009792320737242122
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I14_beta-pi,iter3_LMNM,14,beta-pi,3.141592653589793,0.997841119689815,0.5015745744682745,0.4951908616379385,0.5097608496999159,0.503480162472667,0.011554670438334469
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I15_beta-2pi,iter3_LMNM,15,beta-2pi,6.283185307179586,0.9955537360315283,0.33937622124190836,0.3477843862048204,0.34774298561354516,0.3561730625890391,0.010380567894803683
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I15_beta-5,iter3_LMNM,15,beta-5,5.0,0.9964918705551231,0.36983933419337356,0.37636117616932213,0.3790843150899567,0.3856341633151835,0.011189221348974598
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I15_beta-pi,iter3_LMNM,15,beta-pi,3.141592653589793,0.9982973075271654,0.42020554259682025,0.42507300753492394,0.4302504628210704,0.4351147520459433,0.011907448457488812
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I16_beta-2pi,iter3_LMNM,16,beta-2pi,6.283185307179586,0.9946206509479637,0.5132538486085754,0.514718469088193,0.517414476034145,0.518904110104309,0.010410034837121884
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I16_beta-5,iter3_LMNM,16,beta-5,5.0,0.9956501009904926,0.547771593562241,0.5523473262748411,0.5519028560499812,0.5564857707897292,0.010997664725825196
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I16_beta-pi,iter3_LMNM,16,beta-pi,3.141592653589793,0.9977155842399331,0.5969448132323237,0.6074605991630195,0.6011581794409074,0.6116542235968057,0.01201246904147224
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I17_beta-2pi,iter3_LMNM,17,beta-2pi,6.283185307179586,0.9945058500410795,0.3534903643362749,0.38086717710294593,0.3582302587958166,0.3855728579876403,0.008138781999751377
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I17_beta-5,iter3_LMNM,17,beta-5,5.0,0.9954826536427656,0.37816608917418065,0.4031627866599809,0.38317571949016466,0.4081617071888834,0.008785966919313104
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I17_beta-pi,iter3_LMNM,17,beta-pi,3.141592653589793,0.9973962712489971,0.4174450776097205,0.43788444645732927,0.4227247891664031,0.443139407442696,0.009786179755453706
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I18_beta-2pi,iter3_LMNM,18,beta-2pi,6.283185307179586,0.9948501392929079,0.28594418917485465,0.3155405055864988,0.29110607082872214,0.3207035148570521,0.01090376257321779
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I18_beta-5,iter3_LMNM,18,beta-5,5.0,0.9957357715780316,0.3141964537094858,0.3395157999653138,0.31968380972636823,0.3449996211601151,0.01088272692840997
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I18_beta-pi,iter3_LMNM,18,beta-pi,3.141592653589793,0.9974210313533625,0.3744749361500141,0.39414672596635775,0.38095469415551586,0.4006400278462788,0.012385423350096403
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I19_beta-2pi,iter3_LMNM,19,beta-2pi,6.283185307179586,0.9954875829621509,0.32652093239092045,0.3212437360105872,0.33163082681952005,0.3263976180717416,0.00922444154962987
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I19_beta-5,iter3_LMNM,19,beta-5,5.0,0.9964747258442145,0.3545217452041162,0.34895136560484863,0.35980635494399904,0.3542660063851057,0.00986507166072581
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I19_beta-pi,iter3_LMNM,19,beta-pi,3.141592653589793,0.9984005564453625,0.41229723643203114,0.40890548922871434,0.41835452074073787,0.41500560553511545,0.010964031209124148
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I1_beta-2pi,iter3_LMNM,1,beta-2pi,6.283185307179586,0.9941346695781376,0.514189470910388,0.4857666519631049,0.5185238783520675,0.4902363996931378,0.008163829640775333
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I1_beta-5,iter3_LMNM,1,beta-5,5.0,0.9952170149908033,0.5608296731142467,0.5373979497620904,0.5653185855560873,0.5420151044264919,0.008578436871648165
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I1_beta-pi,iter3_LMNM,1,beta-pi,3.141592653589793,0.9974841678580194,0.640382642764787,0.6325456037565962,0.6446954315973451,0.6369838478576171,0.009273137699629785
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I20_beta-2pi,iter3_LMNM,20,beta-2pi,6.283185307179586,0.9942987219500227,0.3630031471744163,0.35969228000927556,0.37033898565812046,0.36712132293346955,0.009677673743829995
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I20_beta-5,iter3_LMNM,20,beta-5,5.0,0.9953290479302832,0.3809134443868505,0.37951129366296055,0.3884149695709029,0.3870980396880211,0.009782661526166248
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I20_beta-pi,iter3_LMNM,20,beta-pi,3.141592653589793,0.9974509286470444,0.4100573345741009,0.4134218846598585,0.4177818374957485,0.4211683121317664,0.01022605319190184
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I21_beta-2pi,iter3_LMNM,21,beta-2pi,6.283185307179586,0.9936694932369381,0.4381697766848173,0.4127008064438433,0.44335809535015874,0.4180851462415828,0.008712256585273082
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I21_beta-5,iter3_LMNM,21,beta-5,5.0,0.9949835950455911,0.4604818694550192,0.4410551287392937,0.46591647386326185,0.446655216742634,0.009621251816200438
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I21_beta-pi,iter3_LMNM,21,beta-pi,3.141592653589793,0.9975095450307833,0.4812223188756884,0.4745700903505438,0.486879178625395,0.4803213514730333,0.010280793265478927
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I22_beta-2pi,iter3_LMNM,22,beta-2pi,6.283185307179586,0.9947273244700927,0.5241974679070749,0.5127285107759941,0.5277106761411872,0.5162812413796025,0.007007233414453307
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I22_beta-5,iter3_LMNM,22,beta-5,5.0,0.9958109240598456,0.5513750430324859,0.5452528058600897,0.5547982610450427,0.5487005814147216,0.0069159783566021815
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I22_beta-pi,iter3_LMNM,22,beta-pi,3.141592653589793,0.9979297947361236,0.576982975257461,0.5800917238063269,0.5805138129509303,0.5836653651389294,0.007713674615763999
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I23_beta-2pi,iter3_LMNM,23,beta-2pi,6.283185307179586,0.9956100122528906,0.4797232675673423,0.4847768029872131,0.48559100862392934,0.4906504563208628,0.009592535431053761
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I23_beta-5,iter3_LMNM,23,beta-5,5.0,0.9964194612252997,0.5062247674770637,0.5131017178917637,0.5119452964895924,0.5188300848323777,0.009523240120170584
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I23_beta-pi,iter3_LMNM,23,beta-pi,3.141592653589793,0.9980710716155234,0.5366599188760783,0.5480501223851552,0.5422869911319332,0.5536595410553861,0.010408606590619929
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I24_beta-2pi,iter3_LMNM,24,beta-2pi,6.283185307179586,0.9954579344826702,0.39814005294508586,0.3754366006209878,0.40369832361096186,0.3810983409795749,0.009741892696024657
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I24_beta-5,iter3_LMNM,24,beta-5,5.0,0.9964904427741246,0.4231571967030944,0.406021918378381,0.42901382815701605,0.41200816625531195,0.01024721571009568
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I24_beta-pi,iter3_LMNM,24,beta-pi,3.141592653589793,0.9984118721073146,0.448657401789536,0.4438630459442412,0.454996895230042,0.45027357434536125,0.011767625958623906
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I25_beta-2pi,iter3_LMNM,25,beta-2pi,6.283185307179586,0.9959957700363724,0.3229829703860292,0.3259137573301446,0.32851423375560934,0.33150632177701284,0.010432616461456323
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I25_beta-5,iter3_LMNM,25,beta-5,5.0,0.9969021695208883,0.3424899371155649,0.3449499131110499,0.34888151392976985,0.3514165032186826,0.012246890270107169
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I25_beta-pi,iter3_LMNM,25,beta-pi,3.141592653589793,0.9986139258146848,0.37368872267145775,0.37610416106916444,0.3806564741868848,0.383121884662871,0.013433698997027399
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I26_beta-2pi,iter3_LMNM,26,beta-2pi,6.283185307179586,0.9937162416226322,0.3711771971067806,0.3529159824790763,0.37480777571585017,0.3566451720167392,0.009175910804331444
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I26_beta-5,iter3_LMNM,26,beta-5,5.0,0.9948728121642737,0.3858611011631155,0.37051704707972793,0.38973731357392255,0.37446537225821397,0.00945144776148732
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I26_beta-pi,iter3_LMNM,26,beta-pi,3.141592653589793,0.9971597374659822,0.4063329151357487,0.39884678792468903,0.4103866914894548,0.40295382706138255,0.009491121628196098
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I27_beta-2pi,iter3_LMNM,27,beta-2pi,6.283185307179586,0.9954293775371288,0.4134160226462771,0.41092021564774744,0.41690215192011365,0.41447263469637,0.007880308021544824
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I27_beta-5,iter3_LMNM,27,beta-5,5.0,0.9963740945107898,0.43617533975157013,0.43508468552949414,0.4397309190220317,0.4386846059447367,0.0079945816958098
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I27_beta-pi,iter3_LMNM,27,beta-pi,3.141592653589793,0.9981996802228482,0.46753660764091676,0.4697379110747913,0.4711100992647212,0.4733315765523783,0.008436089123050383
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I28_beta-2pi,iter3_LMNM,28,beta-2pi,6.283185307179586,0.9925596320739225,0.5698248904938376,0.5621739648234735,0.5738045499547197,0.5662334053593353,0.008139972810714102
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I28_beta-5,iter3_LMNM,28,beta-5,5.0,0.9937607493986661,0.593175725981026,0.5932201922410074,0.5972879598232324,0.5974160726992194,0.00888654900183905
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I28_beta-pi,iter3_LMNM,28,beta-pi,3.141592653589793,0.9962652574029648,0.6170085742199009,0.6292632298123,0.6211251173903903,0.6333903785301526,0.009411165830000012
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I29_beta-2pi,iter3_LMNM,29,beta-2pi,6.283185307179586,0.9955548568316062,0.34233304993311653,0.3470367410519315,0.3496524344583593,0.35438163825513536,0.011435270834498024
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I29_beta-5,iter3_LMNM,29,beta-5,5.0,0.9965208074796345,0.3725566455301711,0.37560445836133527,0.3805103879710438,0.38358893330723,0.011874194410558925
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I29_beta-pi,iter3_LMNM,29,beta-pi,3.141592653589793,0.9983602190881022,0.42585144599710884,0.42931456236340915,0.43476119875236846,0.43821482743150175,0.013254097026832223
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I2_beta-2pi,iter3_LMNM,2,beta-2pi,6.283185307179586,0.995858449823794,0.30640817473669707,0.31490437708037455,0.3112083670935237,0.31971832841708964,0.009751732128543189
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I2_beta-5,iter3_LMNM,2,beta-5,5.0,0.9967455625710887,0.3428020047947114,0.3497584195491391,0.3479062034827141,0.3548653387143884,0.009955783686085962
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I2_beta-pi,iter3_LMNM,2,beta-pi,3.141592653589793,0.9984268117943693,0.41449425100215853,0.4221877421526565,0.42036569143070934,0.42806119765399997,0.011482857939362656
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I30_beta-2pi,iter3_LMNM,30,beta-2pi,6.283185307179586,0.9917374601148785,0.5694408711453087,0.5771025532638827,0.5736661665345248,0.5813671187080557,0.008160982140482886
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I30_beta-5,iter3_LMNM,30,beta-5,5.0,0.9930260334507693,0.5847905288265048,0.5975370436533304,0.5890556803269094,0.6018750609562058,0.0093450683588161
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I30_beta-pi,iter3_LMNM,30,beta-pi,3.141592653589793,0.9956243258673306,0.5947488933532812,0.6137738269461281,0.5988387202912367,0.6178568330994676,0.009764643853074961
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I31_beta-2pi,iter3_LMNM,31,beta-2pi,6.283185307179586,0.9941903927042725,0.49348331971735676,0.49261977705226945,0.49756965031184974,0.49675021097137323,0.008136141781264428
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I31_beta-5,iter3_LMNM,31,beta-5,5.0,0.9953419751915041,0.5206813870298194,0.5232596957067723,0.5248343247960289,0.5274218991871177,0.008488545434084838
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I31_beta-pi,iter3_LMNM,31,beta-pi,3.141592653589793,0.9976456754250275,0.5564968848117855,0.5636925705121243,0.5610016261341025,0.5682107227895743,0.009844461656276948
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I32_beta-2pi,iter3_LMNM,32,beta-2pi,6.283185307179586,0.9950412208686383,0.3768669327317265,0.35247882916423967,0.3828941787485308,0.3586486177668578,0.009928326925451536
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I32_beta-5,iter3_LMNM,32,beta-5,5.0,0.9960052133463198,0.40268898661960695,0.3818791794598902,0.40892631243689603,0.38826438644423383,0.010121605165311909
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I32_beta-pi,iter3_LMNM,32,beta-pi,3.141592653589793,0.9979718775067942,0.4462706187675936,0.4369704117877835,0.4529408541732916,0.4437342915838484,0.010948411611063857
/Users/wedi0306/Code/mts-spi-study-cluster/data/cases/r-rho-mi-260924/data/iter3_LMNM/M32_T2000_I33_beta-2pi,iter3_LMNM,33,beta-2pi,6.283185307179586,0.9938516642957772,0.4423827032712372,0.4165328476990344,0.4479772664591196,0.4223308921870775,0.008771561095205715
