feature_index,SPI-1,SPI-2,ks_statistic,n_CauchyNoise,n_GaussianNoise
25,anm,coint_johansen_trace_stat_order-1_ardiff-1,0.01834832464575753,64,64
26,anm,coint_johansen_trace_stat_order-1_ardiff-10,0.021028341899596237,64,64
27,anm,cov-sq_EmpiricalCovariance,0.03645567471667055,64,64
28,anm,cov-sq_GraphicalLasso,0.2877817223170816,64,64
29,anm,cov-sq_LedoitWolf,0.125,64,64
30,anm,cov-sq_OAS,0.07078755591140651,64,64
31,anm,cov-sq_ShrunkCovariance,0.03645567471667055,64,64
32,anm,cov_EmpiricalCovariance,0.1980200656710822,64,64
33,anm,cov_GraphicalLasso,0.13112501927696493,64,64
34,anm,cov_GraphicalLassoCV,0.11691734727430024,64,64
35,anm,cov_LedoitWolf,0.140625,64,64
36,anm,cov_OAS,0.13318624000893084,64,64
37,anm,cov_ShrunkCovariance,0.1980200656710822,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1084171917229379,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.130414772780591,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12095820896355472,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10548015042886533,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08997785110842815,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10833070475288845,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11698622447267581,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14081058328179846,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13270015084641446,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11022502796761921,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09588136266002162,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11462793163118307,64,64
50,anm,di_gaussian,0.28251467162099964,64,64
51,anm,di_kernel_W-0.5,0.48743494186945874,64,64
52,anm,di_kozachenko,0.6387830546386523,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16564356208512915,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1886359240566881,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.20500946027738134,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.25031393014759457,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.16807195980181455,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.24299833400192145,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17589920930425343,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1998564649992329,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2136652984434338,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15694602568397253,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19365589368844982,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.22631507733120082,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06961721624037245,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0775924853655007,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08589917338815317,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1012209082099795,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0843584432905273,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09674626392175822,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.09149147024163504,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.140625,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.15625,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05631228980005995,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0595671893213518,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06136566555774095,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08313525079199949,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06384981237315618,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07956001816886257,64,64
81,anm,gwtau,0.06509934460043809,64,64
82,anm,hsic,0.320952160443584,64,64
83,anm,hsic_biased,0.17135554622327648,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.045866355966226235,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05707017697630923,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05451513124861135,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06062254305711329,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.029305016284094987,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03418494297318603,64,64
90,anm,igci,0.9904443326388543,64,64
91,anm,je_gaussian,0.10641626807633897,64,64
92,anm,je_kernel_W-0.5,0.07134798980709489,64,64
93,anm,je_kozachenko,0.9202705985830935,64,64
94,anm,kendalltau,0.14425911772570088,64,64
95,anm,kendalltau-sq,0.042861421419945644,64,64
96,anm,lmfit_BayesianRidge,0.11333530894543437,64,64
97,anm,lmfit_ElasticNet,0.06866510760030697,64,64
98,anm,lmfit_Lasso,0.06802977635604501,64,64
99,anm,lmfit_Ridge,0.1042973430473016,64,64
100,anm,lmfit_SGDRegressor,0.1392224836296313,64,64
101,anm,mi_gaussian,0.03645567471667055,64,64
102,anm,mi_kernel_W-0.25,0.3247939684176556,64,64
103,anm,mi_kraskov_NN-4,0.2575234927552674,64,64
104,anm,mi_kraskov_NN-4_DCE,0.19620815750294152,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06961721624037245,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0775924853655007,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08589917338815317,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1012209082099795,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0843584432905273,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09674626392175822,64,64
111,anm,pdist_braycurtis,0.05170473802103581,64,64
112,anm,pdist_canberra,0.014588408417453458,64,64
113,anm,pdist_chebyshev,0.26202561764006793,64,64
114,anm,pdist_cityblock,0.25834278818747797,64,64
115,anm,pdist_cosine,0.07064437215962793,64,64
116,anm,pdist_euclidean,0.07064437215962793,64,64
117,anm,pec,0.18050280578111044,64,64
118,anm,pec_log,0.09027684313468287,64,64
119,anm,pec_orth,0.2870138169720245,64,64
120,anm,pec_orth_abs,0.05191742041233005,64,64
121,anm,pec_orth_log,0.4665618335069285,64,64
122,anm,pec_orth_log_abs,0.051312137753923404,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03845383471209762,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03259659648055613,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.025640897066412927,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05287469236267289,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.041579555420501735,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1579353862502974,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12159638189546917,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.18346103900748817,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0625,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21875,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06383145059203521,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04544022795622238,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.052264136166139924,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.021442321419782306,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.060012026166392785,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03583364871099459,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07401693693280817,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0490793065210291,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.058187636847141816,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.28314871727956586,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.213557689781179,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.28098960570599707,64,64
147,anm,prec-sq_EmpiricalCovariance,0.04752654710786208,64,64
148,anm,prec-sq_GraphicalLasso,0.36010462914374064,64,64
149,anm,prec-sq_LedoitWolf,0.140625,64,64
150,anm,prec-sq_OAS,0.06884047898636392,64,64
151,anm,prec-sq_ShrunkCovariance,0.04731370743889707,64,64
152,anm,prec_EmpiricalCovariance,0.14806211367085162,64,64
153,anm,prec_GraphicalLasso,0.134364810593538,64,64
154,anm,prec_LedoitWolf,0.109375,64,64
155,anm,prec_OAS,0.036503220985839246,64,64
156,anm,prec_ShrunkCovariance,0.15212994032916502,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2100328891876021,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18712680235311252,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16104732968043933,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.11220484158919841,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.0572763692356095,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.06936255596180307,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.09307961092308514,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.11708484417031378,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.08373646462360296,64,64
166,anm,reci,0.1782416592844221,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.04988044231856048,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.0579343131717035,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.05352325512990139,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.07908100023530384,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.05958219869381415,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.07371083079366639,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.11218689614031321,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.12939297033527813,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.06188315250270515,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.1140534770178693,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.13683387725015345,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.06239191499808172,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.1162437764159116,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.15293605111243636,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.062316414571563006,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.10947503168138548,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.11529679630851802,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.061464051968556754,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.11029948806285789,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.11633777191710543,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.061967887749401984,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.06174403675794238,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.11078526254015694,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.1255080742502952,64,64
191,anm,si_gaussian_k-1,0.127869479870883,64,64
192,anm,si_kernel_W-0.5_k-1,0.23640397078803915,64,64
193,anm,si_kozachenko_k-1,0.6541692031625375,64,64
194,anm,spearmanr,0.1527120405665685,64,64
195,anm,spearmanr-sq,0.04743401324369889,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.092452260154672,64,64
197,anm,tlmi_gaussian,0.08406006434203381,64,64
198,anm,tlmi_kernel_W-0.25,0.25591569514246904,64,64
199,anm,tlmi_kraskov_NN-4,0.06190266169913869,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.09817813251669649,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15513475777352043,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11986452202765974,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.18893818264053427,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
207,anm,xcorr-sq_max_sig-True,0.024703473369432905,64,64
208,anm,xcorr-sq_mean_sig-False,0.038400512899051775,64,64
209,anm,xcorr-sq_mean_sig-True,0.05975967417879999,64,64
210,anm,xcorr_max_sig-True,0.03024485868157678,64,64
211,anm,xcorr_mean_sig-False,0.11052391767255632,64,64
212,anm,xcorr_mean_sig-True,0.18635254686090652,64,64
213,anm,xme_gaussian_k1,0.2612409114821854,64,64
214,anm,xme_gaussian_k10,0.27191152139455554,64,64
215,anm,xme_kernel_W-0.5_k1,0.5808826802142087,64,64
216,anm,xme_kernel_W-0.5_k10,0.4883560919222188,64,64
217,anm,xme_kozachenko_k1,0.984221534285552,64,64
218,anm,xme_kozachenko_k10,0.9568429135411131,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.14286980245220188,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.45749317113667554,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.265625,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.42611302782367466,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.3636855474863376,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.8903328547485775,64,64
225,bary-sq_euclidean_max,cds,0.33065722922857516,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.3724126421246085,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.7603602601288552,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.47666164177735953,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4211960546809377,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5472444417922903,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23486436034420294,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.25384915212913634,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.23662402845681885,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.16781116461919202,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.1537777739874216,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.10214747808042973,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.3466294589678344,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.4073018538690165,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.33588080241588947,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.33233229051557317,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.14108599212675926,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.16131693558713117,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.13205194073073337,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.13356941647579168,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.37241264212460684,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.377947046406307,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.15625,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.23090486980688169,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.37241264212460684,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.14286980245220188,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.18862446865844723,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.07254109556858845,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.1875,64,64
254,bary-sq_euclidean_max,cov_OAS,0.07998931941012022,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.14286980245220188,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3264157755898967,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.32424509342173174,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.35602629813708314,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20367848909212508,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2181582745074124,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.22352713500414273,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.32855912910524576,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.32479666088209624,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3587578911306491,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1925246587585557,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.20905109376681769,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21433676242495645,64,64
268,bary-sq_euclidean_max,di_gaussian,0.34609960529327816,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.5433910829400224,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.8134876904103604,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6031693201212494,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5174572919980629,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6458057398803728,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.26334492848197755,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1933694382306299,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.20771122240727424,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6114541420522221,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5315422964301687,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6485244197316474,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20606325583205598,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.24407216367669815,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.24957749768073095,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3290970631540265,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.330192889240157,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.35791086216722107,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2113800605477895,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21520598744173516,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.23460045972298274,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.3265970989357974,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.125,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.35377854801799286,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.35301833982171743,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3746032939550038,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.25320752029356564,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2425008227784154,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.26663576078379525,64,64
299,bary-sq_euclidean_max,gwtau,0.34865601828358217,64,64
300,bary-sq_euclidean_max,hsic,0.09673374490221048,64,64
301,bary-sq_euclidean_max,hsic_biased,0.20491552978224387,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.415345881526309,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3900551590287749,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.46109708345705647,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.259219043715979,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.27664801235825065,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.27054293467239415,64,64
308,bary-sq_euclidean_max,igci,0.171875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.3724126421246085,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.7540363121260747,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.8091460846438558,64,64
312,bary-sq_euclidean_max,kendalltau,0.13188962612083366,64,64
