feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_CML
98,anm,lmfit_Lasso,0.05391264109761573,64,64
99,anm,lmfit_Ridge,0.6008887949611275,64,64
100,anm,lmfit_SGDRegressor,0.597966087045219,64,64
101,anm,mi_gaussian,0.7763722290814337,64,64
102,anm,mi_kernel_W-0.25,0.8375432640345204,64,64
103,anm,mi_kraskov_NN-4,0.8534134495020451,64,64
104,anm,mi_kraskov_NN-4_DCE,0.7735907357928402,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26007781075525904,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23677006547127122,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2772639610324567,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17699444393299585,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17965333009783951,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17927112139218243,64,64
111,anm,pdist_braycurtis,0.14509031131796513,64,64
112,anm,pdist_canberra,0.18218336690395692,64,64
113,anm,pdist_chebyshev,0.45741046962153037,64,64
114,anm,pdist_cityblock,0.18814497905583785,64,64
115,anm,pdist_cosine,0.15501495847263097,64,64
116,anm,pdist_euclidean,0.15501495847263097,64,64
117,anm,pec,0.6300905878572174,64,64
118,anm,pec_log,0.560791115338383,64,64
119,anm,pec_orth,0.27312170019178167,64,64
120,anm,pec_orth_abs,0.6364547991434628,64,64
121,anm,pec_orth_log,0.3175281067007977,64,64
122,anm,pec_orth_log_abs,0.5549834912418414,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05088923830588282,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2633568831709194,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2682702232894803,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4511375948557897,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.46582043252145944,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.028442350376521097,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03686294796737566,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03460518450179706,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21875,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21875,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.109375,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3388094409482885,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2205752430019544,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2328496020648117,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4263208959320466,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3632745611735238,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4208290683530769,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3388094409482885,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2205752430019544,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2328496020648117,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5827831063555893,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5732909026554645,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6352701436686126,64,64
147,anm,prec-sq_EmpiricalCovariance,0.5513975154162103,64,64
148,anm,prec-sq_GraphicalLasso,0.5927369534657089,64,64
149,anm,prec-sq_LedoitWolf,0.9043031744082721,64,64
150,anm,prec-sq_OAS,0.882837577224134,64,64
151,anm,prec-sq_ShrunkCovariance,0.568296479431895,64,64
152,anm,prec_EmpiricalCovariance,0.35973641130153594,64,64
153,anm,prec_GraphicalLasso,0.3393465840315931,64,64
154,anm,prec_LedoitWolf,0.6074885647556806,64,64
155,anm,prec_OAS,0.6134964879345128,64,64
156,anm,prec_ShrunkCovariance,0.3646253148521627,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.047079845284376684,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09557502700840986,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06663900179160812,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.07759205432228944,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.05268882106759998,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.05476132068716144,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.09769117013021361,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.1447752874985333,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.13080456504036836,64,64
166,anm,reci,0.2151239240445539,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.3638681829552627,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.31691781497434385,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.38235928767492827,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.39831004257858216,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.325257185549728,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.4127737327857337,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.43583687528455073,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.44308529280173,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.9182209134412744,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.4365697695448121,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.22751066832841083,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.8657165026362318,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.4348913438144172,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.4427583023608861,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.9159838165794194,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.4360217081922994,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.3690006494527864,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.9157959893692628,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.43572584107120804,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.2522980024063812,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.8602891649420661,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.9120287360882444,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.435392318444087,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.3783368665900564,64,64
191,anm,si_gaussian_k-1,0.9158166397214444,64,64
192,anm,si_kernel_W-0.5_k-1,0.7044458031408631,64,64
193,anm,si_kozachenko_k-1,0.222522451451442,64,64
194,anm,spearmanr,0.26435994554556486,64,64
195,anm,spearmanr-sq,0.7429026724730649,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.6749947867504446,64,64
197,anm,tlmi_gaussian,0.8078384453299217,64,64
198,anm,tlmi_kernel_W-0.25,0.9418662753045617,64,64
199,anm,tlmi_kraskov_NN-4,0.9645416966466088,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.9226419054302714,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02373253582790824,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0394937165816045,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.035669230029057086,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.171875,64,64
207,anm,xcorr-sq_max_sig-True,0.670722616987808,64,64
208,anm,xcorr-sq_mean_sig-False,0.7112913471131814,64,64
209,anm,xcorr-sq_mean_sig-True,0.6961646295965215,64,64
210,anm,xcorr_max_sig-True,0.6420400463244844,64,64
211,anm,xcorr_mean_sig-False,0.5176136593958237,64,64
212,anm,xcorr_mean_sig-True,0.4734135849799431,64,64
213,anm,xme_gaussian_k1,0.5817571848629886,64,64
214,anm,xme_gaussian_k10,0.6271392308245078,64,64
215,anm,xme_kernel_W-0.5_k1,0.6020949149604701,64,64
216,anm,xme_kernel_W-0.5_k10,0.3551751972301965,64,64
217,anm,xme_kozachenko_k1,0.7747412220338891,64,64
218,anm,xme_kozachenko_k10,0.2939487939547385,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.33213908571982176,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.9080454099856893,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.28125,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.8410518498041781,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.7316133891079614,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.16117601526470737,64,64
225,bary-sq_euclidean_max,cds,0.5724169606791761,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.5395638221165671,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.8715508876980704,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3770411418118789,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2911212515564615,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.38962750240131677,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3336949521939465,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2794675104459177,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.296661569117824,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.44612743076537736,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.38886590368307555,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.4331775995711311,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.8911805159269631,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.41405789031647283,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.8924265951552584,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.3058540336278729,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.9279558387956441,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.581328899365056,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.9591611610748751,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.42352984200517096,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.5395638221165662,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.5655794412507237,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.8077574077166213,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.7855709543011876,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.5395638221165662,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.33213908571982176,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.3297801053274076,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.2771006018033508,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.39134931279332646,64,64
254,bary-sq_euclidean_max,cov_OAS,0.3856559543945868,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.33213908571982176,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4547607821836357,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2397908970775462,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4667913833908212,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2758277689325974,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13706818425724013,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.26576883451669925,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3339875206360202,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.027780831171491438,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3504078850421637,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.033025426461255114,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06867817522617947,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05197625989753629,64,64
268,bary-sq_euclidean_max,di_gaussian,0.5843373402167422,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.4004076594043928,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.5715892854522185,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08266775424193895,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09018374028581652,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03435757436339548,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.31517088126080456,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1479800536777497,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2105679985819888,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08356958038524198,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08443578700555349,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03468380870335985,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23610060697372798,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2667331428914119,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.28415028836245837,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.23296897943030773,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.21079957495893578,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2531194702530228,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15696986502098023,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12567728766466582,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15843888026397804,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2694313649882091,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.09375,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.140625,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3019173802909193,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2678197761127858,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3161491200190922,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2932267649634917,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.24579653255593742,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.30160076440096045,64,64
299,bary-sq_euclidean_max,gwtau,0.2164890974959015,64,64
300,bary-sq_euclidean_max,hsic,0.6088400629625377,64,64
301,bary-sq_euclidean_max,hsic_biased,0.609733269381028,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2683307320495051,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23733922861291,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3338145612185968,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2837601322304412,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2512736005044595,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3126825221408851,64,64
308,bary-sq_euclidean_max,igci,0.125,64,64
309,bary-sq_euclidean_max,je_gaussian,0.5395638221165671,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.8851252970795667,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.9495557193515459,64,64
312,bary-sq_euclidean_max,kendalltau,0.2537623078473774,64,64
