feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_VAR(1)
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.027715097452893578,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.038714965259683654,64,64
50,anm,di_gaussian,0.1108373951889906,64,64
51,anm,di_kernel_W-0.5,0.27234179487707744,64,64
52,anm,di_kozachenko,0.7099109613099283,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.007381415380036727,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.019558697741166697,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.009667100294910913,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04645078603831432,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.02191675089252909,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08040092781546615,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.00837287753995053,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.019290283484765358,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.009677234430153114,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04708356915535172,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.023369256461071866,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03181949522890104,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02436930190766451,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07492497046308122,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06541409904425177,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.028737933402100985,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.019746320726291622,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.022513066226666545,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.1191957266763311,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.140625,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.125,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.024606321748298188,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08563273850141762,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0758702260843177,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04538228807945932,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08750232147742021,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09186924608610017,64,64
81,anm,gwtau,0.04054157842707917,64,64
82,anm,hsic,0.3573292474184017,64,64
83,anm,hsic_biased,0.1545069712003877,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04128628946219315,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06961029992852408,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.018316554052616674,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04436642502937249,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.039373257611909795,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0368272764771721,64,64
90,anm,igci,0.315183970680029,64,64
91,anm,je_gaussian,0.11761516900376989,64,64
92,anm,je_kernel_W-0.5,0.11934463449859856,64,64
93,anm,je_kozachenko,0.0549350931208713,64,64
94,anm,kendalltau,0.3481501809927918,64,64
95,anm,kendalltau-sq,0.07943052312614662,64,64
96,anm,lmfit_BayesianRidge,0.11817805344575849,64,64
97,anm,lmfit_ElasticNet,0.07759675992282311,64,64
98,anm,lmfit_Lasso,0.034668600620632595,64,64
99,anm,lmfit_Ridge,0.11621750503057293,64,64
100,anm,lmfit_SGDRegressor,0.11155403058617813,64,64
101,anm,mi_gaussian,0.060605677626654864,64,64
102,anm,mi_kernel_W-0.25,0.061983719167927276,64,64
103,anm,mi_kraskov_NN-4,0.4086228359980293,64,64
104,anm,mi_kraskov_NN-4_DCE,0.3556554655757303,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02436930190766451,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07492497046308122,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06541409904425177,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.028737933402100985,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.019746320726291622,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.022513066226666545,64,64
111,anm,pdist_braycurtis,0.1364427567500759,64,64
112,anm,pdist_canberra,0.11324670484007204,64,64
113,anm,pdist_chebyshev,0.10420478261804234,64,64
114,anm,pdist_cityblock,0.11736218288404404,64,64
115,anm,pdist_cosine,0.12622556511308247,64,64
116,anm,pdist_euclidean,0.12622556511308247,64,64
117,anm,pec,0.3198468102829757,64,64
118,anm,pec_log,0.2877256818155598,64,64
119,anm,pec_orth,0.10775036528889553,64,64
120,anm,pec_orth_abs,0.05953580539405623,64,64
121,anm,pec_orth_log,0.14204148683373896,64,64
122,anm,pec_orth_log_abs,0.04632625932371337,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04622968584192849,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10372604291933119,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08207536132099669,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5076568840282083,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5217582830147989,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.01953911070108788,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.017686121580574476,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0254665582792577,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.025144188599723227,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12007173397086801,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09471663329019375,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.028819023969973268,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06975664488235489,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06275561673831265,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.025144188599723227,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12007173397086801,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09471663329019375,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0741151617152509,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.29094159986675294,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21508719493444206,64,64
147,anm,prec-sq_EmpiricalCovariance,0.07151612089955661,64,64
148,anm,prec-sq_GraphicalLasso,0.12001560108464915,64,64
149,anm,prec-sq_LedoitWolf,0.6224357443396669,64,64
150,anm,prec-sq_OAS,0.5850113879613611,64,64
151,anm,prec-sq_ShrunkCovariance,0.0920475081911944,64,64
152,anm,prec_EmpiricalCovariance,0.23512936920265742,64,64
153,anm,prec_GraphicalLasso,0.22793254528744986,64,64
154,anm,prec_LedoitWolf,0.49874864604917285,64,64
155,anm,prec_OAS,0.4987915164495648,64,64
156,anm,prec_ShrunkCovariance,0.258409519686683,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07418519892623354,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05951731174284136,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03267755755334789,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.06374890781989662,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.026262695966631222,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.043032853481298816,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.04911993658655639,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.07066227993645591,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.07012679302339442,64,64
166,anm,reci,0.16589019926268994,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.04414090723676539,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.08498016736232072,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.06845782404796641,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.06671662451351645,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.09001438081719884,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.10405421223062011,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.1413475974894551,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.061866826505266426,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.7316461139364603,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.05942809819271813,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.05356385828819296,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.7431053643935288,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.059049965712947905,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.06535835004225263,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.7442800804427897,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.1423736934636758,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.06125319170945337,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.7363702636155168,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.10178413825772029,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.14547151606303632,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.6875092952191888,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.694877572023459,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.10639515986587719,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.12604223876330026,64,64
191,anm,si_gaussian_k-1,0.10294826523015713,64,64
192,anm,si_kernel_W-0.5_k-1,0.17393024485013578,64,64
193,anm,si_kozachenko_k-1,0.08563012785446261,64,64
194,anm,spearmanr,0.3572233369679864,64,64
195,anm,spearmanr-sq,0.07018933840853217,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.32055301601365105,64,64
197,anm,tlmi_gaussian,0.09092296829175328,64,64
198,anm,tlmi_kernel_W-0.25,0.03914611288130376,64,64
199,anm,tlmi_kraskov_NN-4,0.6682581154514926,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.5959313135076147,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.008864908703558688,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.02466463443774497,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0250618757871236,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15625,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1875,64,64
207,anm,xcorr-sq_max_sig-True,0.053874650748055586,64,64
208,anm,xcorr-sq_mean_sig-False,0.06680697799647595,64,64
209,anm,xcorr-sq_mean_sig-True,0.023565507713654676,64,64
210,anm,xcorr_max_sig-True,0.05210785267655735,64,64
211,anm,xcorr_mean_sig-False,0.41840164517726747,64,64
212,anm,xcorr_mean_sig-True,0.4267971547531843,64,64
213,anm,xme_gaussian_k1,0.11541626714082781,64,64
214,anm,xme_gaussian_k10,0.0969315406555718,64,64
215,anm,xme_kernel_W-0.5_k1,0.11595341347069035,64,64
216,anm,xme_kernel_W-0.5_k10,0.31000849006734665,64,64
217,anm,xme_kozachenko_k1,0.0470601428848028,64,64
218,anm,xme_kozachenko_k10,0.05364327552698868,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.3482810981270613,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.17058537900028647,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.171875,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.19732352256165198,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.15273546384866984,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.13246921029855954,64,64
225,bary-sq_euclidean_max,cds,0.05078226743107264,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.509919461790513,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.3499094485834397,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02069502306506721,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.48160963368364124,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.31065344897275665,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23513986307606416,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.33953478949283833,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4081820591361504,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.4361018441759318,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.40411660865700827,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.43196148241650456,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.4920122037374296,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.40276700671551013,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.5006952100443058,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.4034001691016304,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.46198299613204824,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.4025942544336401,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.42090699717334973,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.3757323459366196,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.5099194617905131,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.5131903347794056,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.7504973716645608,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.7422298551230713,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.5099194617905131,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.3482810981270613,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.3524627169266768,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.585341964830674,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.6547518306463496,64,64
254,bary-sq_euclidean_max,cov_OAS,0.636581438936155,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.3482810981270613,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06957536276463239,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2838764884743321,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.30408898216211544,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1343016230866137,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2926755524766672,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3270638753065393,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.058804375283706745,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2894574461855041,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3098366278220773,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1138687889138017,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2887420386081168,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.31983100522659674,64,64
268,bary-sq_euclidean_max,di_gaussian,0.44415211288659684,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.24085567631762206,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.8087308812211189,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05382704106827249,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10156595781448122,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11537661944000427,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.02580263874689004,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.059382309288723456,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.049950572109023095,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.05475093995779082,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10199427986902965,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11525749017140144,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09657633471796351,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06040948688607539,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06470449415802915,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06284150285288992,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23120545663701667,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1982823045304178,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10796274249975263,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2277513650404438,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.22283476714455863,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.44975707036221785,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.078125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.109375,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.140625,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07781856670125836,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.25177603200106247,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2283191928655327,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14625889020357308,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.29764257242503644,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.31312010060724904,64,64
299,bary-sq_euclidean_max,gwtau,0.17007978146432653,64,64
300,bary-sq_euclidean_max,hsic,0.5327619949421085,64,64
301,bary-sq_euclidean_max,hsic_biased,0.49318231562683623,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.039296093740171234,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06101492992785312,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.02392552021253619,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05921518584611225,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1969626292138727,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10268728286631215,64,64
308,bary-sq_euclidean_max,igci,0.21875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.509919461790513,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.33531611582859744,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.37348469040329135,64,64
312,bary-sq_euclidean_max,kendalltau,0.3703105821738712,64,64
