feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_Kuramoto
25,anm,coint_johansen_trace_stat_order-1_ardiff-1,0.04628459937741894,64,64
26,anm,coint_johansen_trace_stat_order-1_ardiff-10,0.09849177443845825,64,64
27,anm,cov-sq_EmpiricalCovariance,0.3422776638284462,64,64
28,anm,cov-sq_GraphicalLasso,0.20305607451540886,64,64
29,anm,cov-sq_LedoitWolf,0.3422776638284462,64,64
30,anm,cov-sq_OAS,0.3422776638284462,64,64
31,anm,cov-sq_ShrunkCovariance,0.3422776638284462,64,64
32,anm,cov_EmpiricalCovariance,0.5699446897799824,64,64
33,anm,cov_GraphicalLasso,0.552933489590792,64,64
34,anm,cov_GraphicalLassoCV,0.5645715518869152,64,64
35,anm,cov_LedoitWolf,0.5699446897799824,64,64
36,anm,cov_OAS,0.5699446897799824,64,64
37,anm,cov_ShrunkCovariance,0.5699446897799824,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0472127629019015,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06488942320963258,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06573062707509719,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05272608585130899,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10932144527560189,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11076985152788385,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07972459947527982,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04432574130747313,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04703193033652664,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.058202796419316916,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.053927143830629215,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05108511611876437,64,64
50,anm,di_gaussian,0.984375,64,64
51,anm,di_kernel_W-0.5,0.4637097591191002,64,64
52,anm,di_kozachenko,0.17912168512267335,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.9200710940381766,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1695489915172093,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2122493668604846,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5322818478381468,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.41676976717982467,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4992747587771401,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.891148438935036,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.18992744142185813,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2362892603735595,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3734162087875843,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.35395468439657934,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.40179014476362607,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07063918219021909,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04734276927932629,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05201110396682862,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.030535901876171806,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05310268466308132,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.032315448695432736,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.18691461602765103,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.21875,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.11135725700522392,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.24682359333206638,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12438476937163134,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04806049246668401,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05677978918942436,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10081039495453514,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11542191685367437,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12806172319077774,64,64
81,anm,gwtau,0.2699650771642643,64,64
82,anm,hsic,0.428020869014047,64,64
83,anm,hsic_biased,0.42585183333462134,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06891506377461923,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0722545099146086,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04950296290510836,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09151536314395992,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11944915659307678,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12038782870316073,64,64
90,anm,igci,0.10266074667028918,64,64
91,anm,je_gaussian,0.32944503684713067,64,64
92,anm,je_kernel_W-0.5,0.3036324003366452,64,64
93,anm,je_kozachenko,0.5939150087318033,64,64
94,anm,kendalltau,0.5760198235127256,64,64
95,anm,kendalltau-sq,0.3495067574900483,64,64
96,anm,lmfit_BayesianRidge,0.3216111033898571,64,64
97,anm,lmfit_ElasticNet,0.17683213501512438,64,64
98,anm,lmfit_Lasso,0.06471453295546747,64,64
99,anm,lmfit_Ridge,0.3216707074371076,64,64
100,anm,lmfit_SGDRegressor,0.32051917066888896,64,64
101,anm,mi_gaussian,0.3422776638284462,64,64
102,anm,mi_kernel_W-0.25,0.45433050648025,64,64
103,anm,mi_kraskov_NN-4,0.4366068440942933,64,64
104,anm,mi_kraskov_NN-4_DCE,0.3206511566202704,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07063918219021909,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04734276927932629,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05201110396682862,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.030535901876171806,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05310268466308132,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.032315448695432736,64,64
111,anm,pdist_braycurtis,0.1288268934718011,64,64
112,anm,pdist_canberra,0.12381117762022698,64,64
113,anm,pdist_chebyshev,0.0275427464919602,64,64
114,anm,pdist_cityblock,0.11841126787311496,64,64
115,anm,pdist_cosine,0.1143314637928492,64,64
116,anm,pdist_euclidean,0.1143314637928492,64,64
117,anm,pec,0.10063547723844946,64,64
118,anm,pec_log,0.15667994257253226,64,64
119,anm,pec_orth,0.11751526303009385,64,64
120,anm,pec_orth_abs,0.13576835259568404,64,64
121,anm,pec_orth_log,0.12289234900625434,64,64
122,anm,pec_orth_log_abs,0.16552375734281055,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0683705002372148,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06572232429995528,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.046123709499531595,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5904376401693755,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5806317661930223,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.8819775964349299,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.18790091042533746,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.28425710413875505,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03293047745478844,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11543235452788136,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12458330962752318,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.03254140762606228,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09157926694765128,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06262154901378356,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4396517485510664,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11543235452788136,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12458330962752318,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12072567635657566,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15408625725321867,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16688203895757614,64,64
147,anm,prec-sq_EmpiricalCovariance,0.28695438923275673,64,64
148,anm,prec-sq_GraphicalLasso,0.12111784863818426,64,64
149,anm,prec-sq_LedoitWolf,0.22691740219308645,64,64
150,anm,prec-sq_OAS,0.23014808204742393,64,64
151,anm,prec-sq_ShrunkCovariance,0.26390858280773277,64,64
152,anm,prec_EmpiricalCovariance,0.3275617341078,64,64
153,anm,prec_GraphicalLasso,0.3269430522689538,64,64
154,anm,prec_LedoitWolf,0.3405749967966068,64,64
155,anm,prec_OAS,0.3377454946693229,64,64
156,anm,prec_ShrunkCovariance,0.362624461202911,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0974783831263033,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10481972511279836,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1364883887808468,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.43337046175817795,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.04535649878813475,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.44428692435307604,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.03573014617916781,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.041592602559490266,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.07161963488279965,64,64
166,anm,reci,0.37497353689037005,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.0845827749000827,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.02440747484849537,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.026942933608644193,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.06859597681410379,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.04618958290587061,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.06291200264814234,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.3799508423080134,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.47093768371940603,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.5963577467288701,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.47130693032107296,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.4659603836340641,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.6932705519239836,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.4663731803374461,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.45985703744820644,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.6945159885118549,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.3792539054725194,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.44970930999437103,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.5975093619556032,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.4290031710068303,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.3928566638434107,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.6334223248504387,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.6400858617071583,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.42100933950123975,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.3886436047985114,64,64
191,anm,si_gaussian_k-1,0.28461310317821653,64,64
192,anm,si_kernel_W-0.5_k-1,0.1563053064832428,64,64
193,anm,si_kozachenko_k-1,0.23003418774623685,64,64
194,anm,spearmanr,0.5778446587658447,64,64
195,anm,spearmanr-sq,0.3295378935789818,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.5686914875391287,64,64
197,anm,tlmi_gaussian,0.34098827379062857,64,64
198,anm,tlmi_kernel_W-0.25,0.4789782573816421,64,64
199,anm,tlmi_kraskov_NN-4,0.45843973529509374,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.29706298131806314,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24287460911240055,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14962907364904124,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2467235959397959,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.078125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
207,anm,xcorr-sq_max_sig-True,0.3005841464119879,64,64
208,anm,xcorr-sq_mean_sig-False,0.22155088984364252,64,64
209,anm,xcorr-sq_mean_sig-True,0.26327982210361556,64,64
210,anm,xcorr_max_sig-True,0.05571297341860887,64,64
211,anm,xcorr_mean_sig-False,0.55622214232476,64,64
212,anm,xcorr_mean_sig-True,0.6570367239120367,64,64
213,anm,xme_gaussian_k1,0.3880453919385896,64,64
214,anm,xme_gaussian_k10,0.984375,64,64
215,anm,xme_kernel_W-0.5_k1,0.3095663649072869,64,64
216,anm,xme_kernel_W-0.5_k10,0.4188488515380361,64,64
217,anm,xme_kozachenko_k1,0.7405568577988629,64,64
218,anm,xme_kozachenko_k10,0.5226099059030068,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.30451992522920673,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.17734207482524,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.140625,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.71875,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.37576319308797235,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.5560932172257548,64,64
225,bary-sq_euclidean_max,cds,0.06375009052465208,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.7944633865720218,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.6842592055184848,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2195895456068523,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.572483367160045,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5614943958948408,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.34977193392933986,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.48288997108943654,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5006675884073382,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.35447319390172016,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.41975517817913544,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.43164767575914825,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.5755303468459058,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.41638363002970147,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.3971500737720116,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.33246564837355835,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.44946563794958183,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.43671824495551553,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.3203891308462847,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.33747563569066097,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.7944633865720223,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.6574940030359219,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.7944633865720223,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.7944633865720223,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.7944633865720223,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.30451992522920673,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.1544266777867062,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.2649173899592083,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.30451992522920673,64,64
254,bary-sq_euclidean_max,cov_OAS,0.30451992522920673,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.30451992522920673,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3245341636871525,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5186511855254025,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5221522945235817,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3403524135839306,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5283080858337417,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5208545389358223,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.25894109024991674,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.41033022443856704,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4103378830733416,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.26519588973826375,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4473355354175874,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.42926221101077866,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.4988379660190408,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.5465369987618178,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.292396221127045,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.31661357236632326,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5263494140619623,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11292255364581738,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.056898262224802654,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11158037160202305,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.318273966355134,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.32556732011843137,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5244172642646814,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1285469277293598,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08620292038345206,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12428342562545486,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2637104958762569,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2672729132767343,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2917632160290869,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.29968807997992436,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4353728286533746,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4150805239438736,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5228456810570329,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.21875,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.140625,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2743660480980824,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.324932742071123,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3232441984092605,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.33986543643192324,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.497732284904419,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5005696171185722,64,64
299,bary-sq_euclidean_max,gwtau,0.569842006904371,64,64
300,bary-sq_euclidean_max,hsic,0.6972669621719391,64,64
301,bary-sq_euclidean_max,hsic_biased,0.6978883863553006,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1491032808399425,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14577018156808386,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1290305785403556,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16673799252655486,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.23650207207148471,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16575218817902182,64,64
308,bary-sq_euclidean_max,igci,0.140625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.7944633865720218,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.6660334448632436,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.49845108335179156,64,64
312,bary-sq_euclidean_max,kendalltau,0.32747867369172645,64,64
