feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_Kuramoto
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08439827651691648,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08946508994117697,64,64
90,anm,igci,0.2318007497441158,64,64
91,anm,je_gaussian,0.308713282686018,64,64
92,anm,je_kernel_W-0.5,0.3111150479495119,64,64
93,anm,je_kozachenko,0.6352047520062215,64,64
94,anm,kendalltau,0.40367784696257875,64,64
95,anm,kendalltau-sq,0.31273032342595497,64,64
96,anm,lmfit_BayesianRidge,0.302715001950574,64,64
97,anm,lmfit_ElasticNet,0.10142337058446738,64,64
98,anm,lmfit_Lasso,0.030351123146061032,64,64
99,anm,lmfit_Ridge,0.3032648883108497,64,64
100,anm,lmfit_SGDRegressor,0.3002939380853446,64,64
101,anm,mi_gaussian,0.30259204446633725,64,64
102,anm,mi_kernel_W-0.25,0.4119343177598116,64,64
103,anm,mi_kraskov_NN-4,0.69321557241978,64,64
104,anm,mi_kraskov_NN-4_DCE,0.06335876854354844,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10476141748660855,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07015674021056573,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07114871425762592,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04872215983771261,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0646140456530056,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05173598918793382,64,64
111,anm,pdist_braycurtis,0.16187566889857075,64,64
112,anm,pdist_canberra,0.15244644235994437,64,64
113,anm,pdist_chebyshev,0.10527394366927867,64,64
114,anm,pdist_cityblock,0.12646364002348565,64,64
115,anm,pdist_cosine,0.16103280522973507,64,64
116,anm,pdist_euclidean,0.16103280522973507,64,64
117,anm,pec,0.2761998628640192,64,64
118,anm,pec_log,0.18318114223549364,64,64
119,anm,pec_orth,0.11326812230506333,64,64
120,anm,pec_orth_abs,0.18368069904837103,64,64
121,anm,pec_orth_log,0.06336195887650753,64,64
122,anm,pec_orth_log_abs,0.20311521475992228,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09058410971191788,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.047780742152229605,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04076238328264503,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.171875,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07578957287852978,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.056052364353049056,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.8897165966695841,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16925012519434135,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.26736252931666343,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09375,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02672558459362312,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06641324025043871,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03441581989209408,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05664727540959191,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.028112662619085238,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04883912966897341,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4405811510570383,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06641324025043871,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03441581989209408,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0710863956501776,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.17016955761060648,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05022969836958602,64,64
147,anm,prec-sq_EmpiricalCovariance,0.20974723970396053,64,64
148,anm,prec-sq_GraphicalLasso,0.13907142248875193,64,64
149,anm,prec-sq_LedoitWolf,0.7812831526179893,64,64
150,anm,prec-sq_OAS,0.7543369083550086,64,64
151,anm,prec-sq_ShrunkCovariance,0.1822490542958432,64,64
152,anm,prec_EmpiricalCovariance,0.35818610161907316,64,64
153,anm,prec_GraphicalLasso,0.33149577200634583,64,64
154,anm,prec_LedoitWolf,0.5739127170364553,64,64
155,anm,prec_OAS,0.5644760059234355,64,64
156,anm,prec_ShrunkCovariance,0.36386999981128604,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13984529482682295,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12823298208799339,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10166249521027218,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.45407726120819697,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.05386826693767954,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.4550713919162526,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.05225866543771035,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.09722528805445207,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.0558862081825334,64,64
166,anm,reci,0.28284820874005157,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.08491062190581757,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.11340288449039415,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.09643208079269316,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.10277216655355337,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.0816641831446849,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.08600108476046572,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.5286802232689466,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.5178141796413802,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.255211320452847,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.536466392835253,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.5234713849101293,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.15985738934897664,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.531151203118979,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.5313403150435881,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.15979202695702244,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.5288291249789149,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.5008438877088922,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.25521999894798175,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.5350136028605691,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.5421385312022851,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.15948467606661765,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.15976757992739854,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.5313412279598578,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.5323857506855092,64,64
191,anm,si_gaussian_k-1,0.2645055317283614,64,64
192,anm,si_kernel_W-0.5_k-1,0.12072849846008127,64,64
193,anm,si_kozachenko_k-1,0.31220899533232893,64,64
194,anm,spearmanr,0.3953361566483227,64,64
195,anm,spearmanr-sq,0.29465983561810544,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.5566440874872653,64,64
197,anm,tlmi_gaussian,0.3164991598505895,64,64
198,anm,tlmi_kernel_W-0.25,0.523529023982133,64,64
199,anm,tlmi_kraskov_NN-4,0.8612836818191341,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.29753026457362675,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.25915695130202115,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12891631679889742,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.22975197396933103,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.078125,64,64
207,anm,xcorr-sq_max_sig-True,0.27413034970832567,64,64
208,anm,xcorr-sq_mean_sig-False,0.2733306499402584,64,64
209,anm,xcorr-sq_mean_sig-True,0.2743169890307864,64,64
210,anm,xcorr_max_sig-True,0.1156603170510826,64,64
211,anm,xcorr_mean_sig-False,0.160152857604122,64,64
212,anm,xcorr_mean_sig-True,0.39220390923308224,64,64
213,anm,xme_gaussian_k1,0.37475196349564255,64,64
214,anm,xme_gaussian_k10,1.0,64,64
215,anm,xme_kernel_W-0.5_k1,0.4479404960265469,64,64
216,anm,xme_kernel_W-0.5_k10,0.27038734265363,64,64
217,anm,xme_kozachenko_k1,0.7912721719139157,64,64
218,anm,xme_kozachenko_k10,0.6000392009728306,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.5898277215490771,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.2568951971009324,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.171875,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.984375,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.2246317715706547,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.7140267916768077,64,64
225,bary-sq_euclidean_max,cds,0.10248814258749818,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.529713278094612,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.6031478642876887,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.21561042318309903,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2891858410464207,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.34844819019804746,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14025593476358017,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1856682593436051,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13798113366081177,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.0957808931748835,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.026837714922589184,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.07554286709176694,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.1444173284667583,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.12212573048212044,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.11710504334746397,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.05896651790241425,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.1698798701671011,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.11786387788750852,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.10587659041202713,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.04968550842027447,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.5297132780946125,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.285658613664267,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.8629765517809425,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.8345956083097505,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.5297132780946125,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.5898277215490771,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.25525644441778683,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.7504770799318763,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.848673847400065,64,64
254,bary-sq_euclidean_max,cov_OAS,0.8298135041768954,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.5898277215490771,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.21773933637908655,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.22152467490069172,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.23043920936971912,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18803883569116692,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.20437674401482947,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.20221889575438126,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16713333801587948,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08378129331168332,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08699683080116605,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13269165513407788,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10584346609671302,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09432176696625988,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.2628571734599985,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.29531809566530687,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2692066839398679,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.22786511944560078,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4851849276381366,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09522919014164133,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08072011969153048,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06547592551310655,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3052903076342518,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2373338559957391,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.48408142871411436,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.035879809444237076,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14083335319948465,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10228779259768,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1686991349205168,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.018501600285220743,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.059217701134254064,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16938020494906797,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14158431518913828,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16463126299749448,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.1898971530948618,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.140625,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.15625,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.160680001161511,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04559013999031547,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06595742452186382,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16533102361004726,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14325916874727118,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1703498902380226,64,64
299,bary-sq_euclidean_max,gwtau,0.5675063622188545,64,64
300,bary-sq_euclidean_max,hsic,0.40378460716278514,64,64
301,bary-sq_euclidean_max,hsic_biased,0.4199818948176132,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16381037885517213,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1206782936261298,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1217303322924661,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1261254976536349,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08928293223645123,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14953383557831867,64,64
308,bary-sq_euclidean_max,igci,0.140625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.529713278094612,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.5862828635480642,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.33582766306415346,64,64
312,bary-sq_euclidean_max,kendalltau,0.6693457444663422,64,64
