feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_Wave1D
4611,coint_johansen_max_eig_stat_order-1_ardiff-1,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,1.0,64,64
4612,coint_johansen_max_eig_stat_order-1_ardiff-1,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,1.0,64,64
4613,coint_johansen_max_eig_stat_order-1_ardiff-1,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,1.0,64,64
4614,coint_johansen_max_eig_stat_order-1_ardiff-1,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,1.0,64,64
4615,coint_johansen_max_eig_stat_order-1_ardiff-1,di_gaussian,0.984375,64,64
4616,coint_johansen_max_eig_stat_order-1_ardiff-1,di_kernel_W-0.5,0.5252223712045438,64,64
4617,coint_johansen_max_eig_stat_order-1_ardiff-1,di_kozachenko,0.4312482112210309,64,64
4618,coint_johansen_max_eig_stat_order-1_ardiff-1,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.30999013317050356,64,64
4619,coint_johansen_max_eig_stat_order-1_ardiff-1,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1826186253121801,64,64
4620,coint_johansen_max_eig_stat_order-1_ardiff-1,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3958795820528739,64,64
4621,coint_johansen_max_eig_stat_order-1_ardiff-1,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09614739945916506,64,64
4622,coint_johansen_max_eig_stat_order-1_ardiff-1,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0676657203722475,64,64
4623,coint_johansen_max_eig_stat_order-1_ardiff-1,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07504378533075218,64,64
4624,coint_johansen_max_eig_stat_order-1_ardiff-1,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.3716905999694011,64,64
4625,coint_johansen_max_eig_stat_order-1_ardiff-1,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16721921685589825,64,64
4626,coint_johansen_max_eig_stat_order-1_ardiff-1,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.40537304340242875,64,64
4627,coint_johansen_max_eig_stat_order-1_ardiff-1,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19695813873818013,64,64
4628,coint_johansen_max_eig_stat_order-1_ardiff-1,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06948548394899129,64,64
4629,coint_johansen_max_eig_stat_order-1_ardiff-1,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19405262945667712,64,64
4630,coint_johansen_max_eig_stat_order-1_ardiff-1,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.8595697906089523,64,64
4631,coint_johansen_max_eig_stat_order-1_ardiff-1,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.8761780012842418,64,64
4632,coint_johansen_max_eig_stat_order-1_ardiff-1,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.9566279380999945,64,64
4633,coint_johansen_max_eig_stat_order-1_ardiff-1,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.855563551341915,64,64
4634,coint_johansen_max_eig_stat_order-1_ardiff-1,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.9167884881371973,64,64
4635,coint_johansen_max_eig_stat_order-1_ardiff-1,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.9840095666154229,64,64
4636,coint_johansen_max_eig_stat_order-1_ardiff-1,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5988213786695893,64,64
4637,coint_johansen_max_eig_stat_order-1_ardiff-1,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
4638,coint_johansen_max_eig_stat_order-1_ardiff-1,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.109375,64,64
4639,coint_johansen_max_eig_stat_order-1_ardiff-1,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
4640,coint_johansen_max_eig_stat_order-1_ardiff-1,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,1.0,64,64
4641,coint_johansen_max_eig_stat_order-1_ardiff-1,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,1.0,64,64
4642,coint_johansen_max_eig_stat_order-1_ardiff-1,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,1.0,64,64
4643,coint_johansen_max_eig_stat_order-1_ardiff-1,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,1.0,64,64
4644,coint_johansen_max_eig_stat_order-1_ardiff-1,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,1.0,64,64
4645,coint_johansen_max_eig_stat_order-1_ardiff-1,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,1.0,64,64
4646,coint_johansen_max_eig_stat_order-1_ardiff-1,gwtau,0.38045365969731226,64,64
4647,coint_johansen_max_eig_stat_order-1_ardiff-1,hsic,0.7118395585278718,64,64
4648,coint_johansen_max_eig_stat_order-1_ardiff-1,hsic_biased,0.7087827754983299,64,64
4649,coint_johansen_max_eig_stat_order-1_ardiff-1,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0639700701756526,64,64
4650,coint_johansen_max_eig_stat_order-1_ardiff-1,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11060899327830154,64,64
4651,coint_johansen_max_eig_stat_order-1_ardiff-1,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0889306050222799,64,64
4652,coint_johansen_max_eig_stat_order-1_ardiff-1,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06855669740110837,64,64
4653,coint_johansen_max_eig_stat_order-1_ardiff-1,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2355050379587787,64,64
4654,coint_johansen_max_eig_stat_order-1_ardiff-1,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15261496291953291,64,64
4655,coint_johansen_max_eig_stat_order-1_ardiff-1,igci,0.125,64,64
4656,coint_johansen_max_eig_stat_order-1_ardiff-1,je_gaussian,0.984375,64,64
4657,coint_johansen_max_eig_stat_order-1_ardiff-1,je_kernel_W-0.5,0.636974013303269,64,64
4658,coint_johansen_max_eig_stat_order-1_ardiff-1,je_kozachenko,0.5384785334660646,64,64
4659,coint_johansen_max_eig_stat_order-1_ardiff-1,kendalltau,0.938784737388981,64,64
4660,coint_johansen_max_eig_stat_order-1_ardiff-1,kendalltau-sq,0.8095858449716966,64,64
4661,coint_johansen_max_eig_stat_order-1_ardiff-1,lmfit_BayesianRidge,0.4871306562400516,64,64
4662,coint_johansen_max_eig_stat_order-1_ardiff-1,lmfit_ElasticNet,0.404416675223099,64,64
4663,coint_johansen_max_eig_stat_order-1_ardiff-1,lmfit_Lasso,0.26008797317506305,64,64
4664,coint_johansen_max_eig_stat_order-1_ardiff-1,lmfit_Ridge,0.4919041030116475,64,64
4665,coint_johansen_max_eig_stat_order-1_ardiff-1,lmfit_SGDRegressor,0.49138513891041297,64,64
4666,coint_johansen_max_eig_stat_order-1_ardiff-1,mi_gaussian,0.984375,64,64
4667,coint_johansen_max_eig_stat_order-1_ardiff-1,mi_kernel_W-0.25,0.6536239114242974,64,64
4668,coint_johansen_max_eig_stat_order-1_ardiff-1,mi_kraskov_NN-4,0.68425513662149,64,64
4669,coint_johansen_max_eig_stat_order-1_ardiff-1,mi_kraskov_NN-4_DCE,0.5976221368496603,64,64
4670,coint_johansen_max_eig_stat_order-1_ardiff-1,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,1.0,64,64
4671,coint_johansen_max_eig_stat_order-1_ardiff-1,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,1.0,64,64
4672,coint_johansen_max_eig_stat_order-1_ardiff-1,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,1.0,64,64
4673,coint_johansen_max_eig_stat_order-1_ardiff-1,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,1.0,64,64
4674,coint_johansen_max_eig_stat_order-1_ardiff-1,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,1.0,64,64
4675,coint_johansen_max_eig_stat_order-1_ardiff-1,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,1.0,64,64
4676,coint_johansen_max_eig_stat_order-1_ardiff-1,pdist_braycurtis,0.9528053333382245,64,64
4677,coint_johansen_max_eig_stat_order-1_ardiff-1,pdist_canberra,0.8687736562238355,64,64
4678,coint_johansen_max_eig_stat_order-1_ardiff-1,pdist_chebyshev,0.6423257504500014,64,64
4679,coint_johansen_max_eig_stat_order-1_ardiff-1,pdist_cityblock,0.9434028488545325,64,64
4680,coint_johansen_max_eig_stat_order-1_ardiff-1,pdist_cosine,0.9544179394789528,64,64
4681,coint_johansen_max_eig_stat_order-1_ardiff-1,pdist_euclidean,0.9545839231328795,64,64
4682,coint_johansen_max_eig_stat_order-1_ardiff-1,pec,0.8761951259591408,64,64
4683,coint_johansen_max_eig_stat_order-1_ardiff-1,pec_log,0.8262345857079928,64,64
4684,coint_johansen_max_eig_stat_order-1_ardiff-1,pec_orth,0.2840801930414114,64,64
4685,coint_johansen_max_eig_stat_order-1_ardiff-1,pec_orth_abs,0.2954646521840358,64,64
4686,coint_johansen_max_eig_stat_order-1_ardiff-1,pec_orth_log,0.2285279197236384,64,64
4687,coint_johansen_max_eig_stat_order-1_ardiff-1,pec_orth_log_abs,0.24718113408832343,64,64
4688,coint_johansen_max_eig_stat_order-1_ardiff-1,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5432711872760995,64,64
4689,coint_johansen_max_eig_stat_order-1_ardiff-1,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.32441738608723725,64,64
4690,coint_johansen_max_eig_stat_order-1_ardiff-1,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.19356888120795035,64,64
4691,coint_johansen_max_eig_stat_order-1_ardiff-1,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
4692,coint_johansen_max_eig_stat_order-1_ardiff-1,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19870236640731892,64,64
4693,coint_johansen_max_eig_stat_order-1_ardiff-1,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1758838280863473,64,64
4694,coint_johansen_max_eig_stat_order-1_ardiff-1,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11691576984836724,64,64
4695,coint_johansen_max_eig_stat_order-1_ardiff-1,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09199046037707426,64,64
4696,coint_johansen_max_eig_stat_order-1_ardiff-1,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10469655264305144,64,64
4697,coint_johansen_max_eig_stat_order-1_ardiff-1,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
4698,coint_johansen_max_eig_stat_order-1_ardiff-1,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.171875,64,64
4699,coint_johansen_max_eig_stat_order-1_ardiff-1,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
4700,coint_johansen_max_eig_stat_order-1_ardiff-1,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1668417598043349,64,64
4701,coint_johansen_max_eig_stat_order-1_ardiff-1,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.13798384418098741,64,64
4702,coint_johansen_max_eig_stat_order-1_ardiff-1,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2262702015630037,64,64
4703,coint_johansen_max_eig_stat_order-1_ardiff-1,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.32240660612400873,64,64
4704,coint_johansen_max_eig_stat_order-1_ardiff-1,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.6051417942546031,64,64
4705,coint_johansen_max_eig_stat_order-1_ardiff-1,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6160704445498091,64,64
4706,coint_johansen_max_eig_stat_order-1_ardiff-1,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16691181305381475,64,64
4707,coint_johansen_max_eig_stat_order-1_ardiff-1,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.13797369259058223,64,64
4708,coint_johansen_max_eig_stat_order-1_ardiff-1,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2262555759524607,64,64
4709,coint_johansen_max_eig_stat_order-1_ardiff-1,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.33899694420101856,64,64
4710,coint_johansen_max_eig_stat_order-1_ardiff-1,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.648188913051522,64,64
4711,coint_johansen_max_eig_stat_order-1_ardiff-1,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.629977203537423,64,64
4712,coint_johansen_max_eig_stat_order-1_ardiff-1,prec-sq_EmpiricalCovariance,0.695454160749005,64,64
4713,coint_johansen_max_eig_stat_order-1_ardiff-1,prec-sq_GraphicalLasso,1.0,64,64
4714,coint_johansen_max_eig_stat_order-1_ardiff-1,prec-sq_LedoitWolf,0.8107898410708996,64,64
4715,coint_johansen_max_eig_stat_order-1_ardiff-1,prec-sq_OAS,0.8386067112208475,64,64
4716,coint_johansen_max_eig_stat_order-1_ardiff-1,prec-sq_ShrunkCovariance,0.9206223612887235,64,64
4717,coint_johansen_max_eig_stat_order-1_ardiff-1,prec_EmpiricalCovariance,0.7875070873969777,64,64
4718,coint_johansen_max_eig_stat_order-1_ardiff-1,prec_GraphicalLasso,1.0,64,64
4719,coint_johansen_max_eig_stat_order-1_ardiff-1,prec_LedoitWolf,0.8537354357437971,64,64
4720,coint_johansen_max_eig_stat_order-1_ardiff-1,prec_OAS,0.8402209711156912,64,64
4721,coint_johansen_max_eig_stat_order-1_ardiff-1,prec_ShrunkCovariance,0.7822768691542415,64,64
4722,coint_johansen_max_eig_stat_order-1_ardiff-1,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
4723,coint_johansen_max_eig_stat_order-1_ardiff-1,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
4724,coint_johansen_max_eig_stat_order-1_ardiff-1,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09375,64,64
4725,coint_johansen_max_eig_stat_order-1_ardiff-1,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.4012254441217462,64,64
4726,coint_johansen_max_eig_stat_order-1_ardiff-1,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.5373430822699492,64,64
4727,coint_johansen_max_eig_stat_order-1_ardiff-1,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.4226038326313635,64,64
4728,coint_johansen_max_eig_stat_order-1_ardiff-1,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.5161264889606569,64,64
4729,coint_johansen_max_eig_stat_order-1_ardiff-1,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.5185638690402753,64,64
4730,coint_johansen_max_eig_stat_order-1_ardiff-1,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.5435035955140516,64,64
4731,coint_johansen_max_eig_stat_order-1_ardiff-1,reci,0.38440117384129163,64,64
4732,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.984375,64,64
4733,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.984375,64,64
4734,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.984375,64,64
4735,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.984375,64,64
4736,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.984375,64,64
4737,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.984375,64,64
4738,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,1.0,64,64
4739,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,1.0,64,64
4740,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,1.0,64,64
4741,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,1.0,64,64
4742,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,1.0,64,64
4743,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,1.0,64,64
4744,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.8976490492810634,64,64
4745,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,1.0,64,64
4746,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,1.0,64,64
4747,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,1.0,64,64
4748,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,1.0,64,64
4749,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,1.0,64,64
4750,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,1.0,64,64
4751,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,1.0,64,64
4752,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,1.0,64,64
4753,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,1.0,64,64
4754,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.9057966363476774,64,64
4755,coint_johansen_max_eig_stat_order-1_ardiff-1,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,1.0,64,64
4756,coint_johansen_max_eig_stat_order-1_ardiff-1,si_gaussian_k-1,1.0,64,64
4757,coint_johansen_max_eig_stat_order-1_ardiff-1,si_kernel_W-0.5_k-1,0.6649837447340959,64,64
4758,coint_johansen_max_eig_stat_order-1_ardiff-1,si_kozachenko_k-1,0.10792738870238966,64,64
4759,coint_johansen_max_eig_stat_order-1_ardiff-1,spearmanr,0.927553884258959,64,64
4760,coint_johansen_max_eig_stat_order-1_ardiff-1,spearmanr-sq,0.7884258482333206,64,64
4761,coint_johansen_max_eig_stat_order-1_ardiff-1,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.7371138773132457,64,64
4762,coint_johansen_max_eig_stat_order-1_ardiff-1,tlmi_gaussian,0.8147082583514631,64,64
4763,coint_johansen_max_eig_stat_order-1_ardiff-1,tlmi_kernel_W-0.25,0.5761681696099875,64,64
4764,coint_johansen_max_eig_stat_order-1_ardiff-1,tlmi_kraskov_NN-4,0.566100038098038,64,64
4765,coint_johansen_max_eig_stat_order-1_ardiff-1,tlmi_kraskov_NN-4_DCE,0.5932227517470101,64,64
4766,coint_johansen_max_eig_stat_order-1_ardiff-1,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08732538486172048,64,64
4767,coint_johansen_max_eig_stat_order-1_ardiff-1,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07129890472287514,64,64
4768,coint_johansen_max_eig_stat_order-1_ardiff-1,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08271025670857546,64,64
4769,coint_johansen_max_eig_stat_order-1_ardiff-1,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
4770,coint_johansen_max_eig_stat_order-1_ardiff-1,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.171875,64,64
4771,coint_johansen_max_eig_stat_order-1_ardiff-1,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.171875,64,64
4772,coint_johansen_max_eig_stat_order-1_ardiff-1,xcorr-sq_max_sig-True,0.621152377759609,64,64
4773,coint_johansen_max_eig_stat_order-1_ardiff-1,xcorr-sq_mean_sig-False,0.12798899247281015,64,64
4774,coint_johansen_max_eig_stat_order-1_ardiff-1,xcorr-sq_mean_sig-True,0.2363692447240483,64,64
4775,coint_johansen_max_eig_stat_order-1_ardiff-1,xcorr_max_sig-True,0.6654458700730765,64,64
4776,coint_johansen_max_eig_stat_order-1_ardiff-1,xcorr_mean_sig-False,0.31026839672850337,64,64
4777,coint_johansen_max_eig_stat_order-1_ardiff-1,xcorr_mean_sig-True,0.5626139721096812,64,64
4778,coint_johansen_max_eig_stat_order-1_ardiff-1,xme_gaussian_k1,0.4762019000593414,64,64
4779,coint_johansen_max_eig_stat_order-1_ardiff-1,xme_gaussian_k10,0.75,64,64
4780,coint_johansen_max_eig_stat_order-1_ardiff-1,xme_kernel_W-0.5_k1,0.3445666681327106,64,64
4781,coint_johansen_max_eig_stat_order-1_ardiff-1,xme_kernel_W-0.5_k10,0.3115293159442829,64,64
4782,coint_johansen_max_eig_stat_order-1_ardiff-1,xme_kozachenko_k1,0.17795137052137924,64,64
4783,coint_johansen_max_eig_stat_order-1_ardiff-1,xme_kozachenko_k10,0.31915104781613085,64,64
4784,coint_johansen_max_eig_stat_order-1_ardiff-10,coint_johansen_trace_stat_order-0_ardiff-1,0.921875,64,64
4785,coint_johansen_max_eig_stat_order-1_ardiff-10,coint_johansen_trace_stat_order-0_ardiff-10,0.9605880411453119,64,64
4786,coint_johansen_max_eig_stat_order-1_ardiff-10,coint_johansen_trace_stat_order-1_ardiff-1,0.7748637951266955,64,64
4787,coint_johansen_max_eig_stat_order-1_ardiff-10,coint_johansen_trace_stat_order-1_ardiff-10,0.7623064103517785,64,64
4788,coint_johansen_max_eig_stat_order-1_ardiff-10,cov-sq_EmpiricalCovariance,0.5781808876318091,64,64
4789,coint_johansen_max_eig_stat_order-1_ardiff-10,cov-sq_GraphicalLasso,0.6266379991499826,64,64
4790,coint_johansen_max_eig_stat_order-1_ardiff-10,cov-sq_LedoitWolf,0.5781788964866192,64,64
4791,coint_johansen_max_eig_stat_order-1_ardiff-10,cov-sq_OAS,0.5781779296841276,64,64
4792,coint_johansen_max_eig_stat_order-1_ardiff-10,cov-sq_ShrunkCovariance,0.5781743939721784,64,64
4793,coint_johansen_max_eig_stat_order-1_ardiff-10,cov_EmpiricalCovariance,0.3568801112275238,64,64
4794,coint_johansen_max_eig_stat_order-1_ardiff-10,cov_GraphicalLasso,0.5618618598805967,64,64
4795,coint_johansen_max_eig_stat_order-1_ardiff-10,cov_GraphicalLassoCV,0.36983679610902476,64,64
4796,coint_johansen_max_eig_stat_order-1_ardiff-10,cov_LedoitWolf,0.35688006286160073,64,64
4797,coint_johansen_max_eig_stat_order-1_ardiff-10,cov_OAS,0.3568804385436221,64,64
4798,coint_johansen_max_eig_stat_order-1_ardiff-10,cov_ShrunkCovariance,0.3568794036552723,64,64
4799,coint_johansen_max_eig_stat_order-1_ardiff-10,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7911872746542099,64,64
4800,coint_johansen_max_eig_stat_order-1_ardiff-10,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.8965739744337933,64,64
4801,coint_johansen_max_eig_stat_order-1_ardiff-10,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.8965036589794682,64,64
4802,coint_johansen_max_eig_stat_order-1_ardiff-10,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.7636529270802273,64,64
4803,coint_johansen_max_eig_stat_order-1_ardiff-10,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.9000627126218248,64,64
4804,coint_johansen_max_eig_stat_order-1_ardiff-10,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.8969123944395342,64,64
4805,coint_johansen_max_eig_stat_order-1_ardiff-10,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.8530259379720653,64,64
4806,coint_johansen_max_eig_stat_order-1_ardiff-10,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.9329717951971848,64,64
4807,coint_johansen_max_eig_stat_order-1_ardiff-10,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.9331136583884738,64,64
4808,coint_johansen_max_eig_stat_order-1_ardiff-10,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.8310075914050515,64,64
4809,coint_johansen_max_eig_stat_order-1_ardiff-10,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.9346248764460847,64,64
4810,coint_johansen_max_eig_stat_order-1_ardiff-10,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.9321665374342011,64,64
4811,coint_johansen_max_eig_stat_order-1_ardiff-10,di_gaussian,1.0,64,64
4812,coint_johansen_max_eig_stat_order-1_ardiff-10,di_kernel_W-0.5,0.49607983723786797,64,64
4813,coint_johansen_max_eig_stat_order-1_ardiff-10,di_kozachenko,0.5633502941369994,64,64
4814,coint_johansen_max_eig_stat_order-1_ardiff-10,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.31601988624647714,64,64
4815,coint_johansen_max_eig_stat_order-1_ardiff-10,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.28553316617336505,64,64
4816,coint_johansen_max_eig_stat_order-1_ardiff-10,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1358625143585842,64,64
4817,coint_johansen_max_eig_stat_order-1_ardiff-10,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1908371741083963,64,64
4818,coint_johansen_max_eig_stat_order-1_ardiff-10,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14667867203814974,64,64
4819,coint_johansen_max_eig_stat_order-1_ardiff-10,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15363819162807524,64,64
4820,coint_johansen_max_eig_stat_order-1_ardiff-10,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.27508605212771564,64,64
4821,coint_johansen_max_eig_stat_order-1_ardiff-10,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.32827537103122156,64,64
4822,coint_johansen_max_eig_stat_order-1_ardiff-10,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09503905177669525,64,64
4823,coint_johansen_max_eig_stat_order-1_ardiff-10,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16273491488181058,64,64
4824,coint_johansen_max_eig_stat_order-1_ardiff-10,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15455728735076626,64,64
4825,coint_johansen_max_eig_stat_order-1_ardiff-10,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19139448863225494,64,64
