feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_CML
26,anm,coint_johansen_trace_stat_order-1_ardiff-10,0.05029730705660762,64,64
27,anm,cov-sq_EmpiricalCovariance,0.6677926220462143,64,64
28,anm,cov-sq_GraphicalLasso,0.6729086617651215,64,64
29,anm,cov-sq_LedoitWolf,0.6042719284283347,64,64
30,anm,cov-sq_OAS,0.6042719284283347,64,64
31,anm,cov-sq_ShrunkCovariance,0.6677926220462143,64,64
32,anm,cov_EmpiricalCovariance,0.05024953209151184,64,64
33,anm,cov_GraphicalLasso,0.05115606951086554,64,64
34,anm,cov_GraphicalLassoCV,0.03358629765714166,64,64
35,anm,cov_LedoitWolf,0.05127264009400834,64,64
36,anm,cov_OAS,0.05127264009400834,64,64
37,anm,cov_ShrunkCovariance,0.05024953209151184,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2636831124872303,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10965311372017611,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.33702308923235735,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15490195298292964,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09866557941606269,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2062027878483298,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.18330183147327156,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.025856379009549624,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.25510382986180685,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0608365634005687,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.012676192094076,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0903526575558396,64,64
50,anm,di_gaussian,0.42436170770651016,64,64
51,anm,di_kernel_W-0.5,0.5744424939489798,64,64
52,anm,di_kozachenko,0.4590510982504267,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.002310127258502437,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01117267890968876,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.002931577859454082,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.36509164978889813,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.24894259840239052,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4088415356066941,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0023391654143415375,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.012417218339509817,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.002931632288802999,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.42663771058302524,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2897831487500997,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.42174589390803274,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12656868979528485,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08757231228309503,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12304048230544967,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09048425048606717,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09232032303665016,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10192625005092998,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.32638567297507315,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.234375,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.15625,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.21691503564117992,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.137248461556505,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1869101755289928,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2738078788580713,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.22493638233969393,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.29577926262588783,64,64
81,anm,gwtau,0.09888308047701394,64,64
82,anm,hsic,0.6833191178840858,64,64
83,anm,hsic_biased,0.8514360262758983,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15186817091804183,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11387369743661668,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15232758098104254,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2104497701216948,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14771049059964397,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21231478016575878,64,64
90,anm,igci,0.2980117771781977,64,64
91,anm,je_gaussian,0.4191188453799438,64,64
92,anm,je_kernel_W-0.5,0.2813537337015382,64,64
93,anm,je_kozachenko,0.5166704384721834,64,64
94,anm,kendalltau,0.034443629446470114,64,64
95,anm,kendalltau-sq,0.6558087096356727,64,64
96,anm,lmfit_BayesianRidge,0.4174747763439454,64,64
97,anm,lmfit_ElasticNet,0.11220056980098417,64,64
98,anm,lmfit_Lasso,0.04709580762637122,64,64
99,anm,lmfit_Ridge,0.4178461952362672,64,64
100,anm,lmfit_SGDRegressor,0.41585455809183314,64,64
101,anm,mi_gaussian,0.6677926220462143,64,64
102,anm,mi_kernel_W-0.25,0.7901581285757647,64,64
103,anm,mi_kraskov_NN-4,0.5094872817982452,64,64
104,anm,mi_kraskov_NN-4_DCE,0.42336149251894023,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12656868979528485,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08757231228309503,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12304048230544967,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09048425048606717,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09232032303665016,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10192625005092998,64,64
111,anm,pdist_braycurtis,0.13201866310099408,64,64
112,anm,pdist_canberra,0.14472091276967547,64,64
113,anm,pdist_chebyshev,0.2824979255265559,64,64
114,anm,pdist_cityblock,0.14840833425833694,64,64
115,anm,pdist_cosine,0.13284453341245073,64,64
116,anm,pdist_euclidean,0.13284453341245073,64,64
117,anm,pec,0.1506261668027532,64,64
118,anm,pec_log,0.13306618362748307,64,64
119,anm,pec_orth,0.1339975127367119,64,64
120,anm,pec_orth_abs,0.4292884669613727,64,64
121,anm,pec_orth_log,0.16928305972623114,64,64
122,anm,pec_orth_log_abs,0.37309224231408483,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.00489028188684143,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15096187995880073,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12570475735794423,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2931689834518,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2927712326684936,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.005121846645958661,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.021386396810078923,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.011068985222849548,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.234375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1875,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17756498129620574,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08327871359774042,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10080232395976446,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.28028126983655893,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.220389658820128,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.28770322312136676,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17756498129620574,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08327871359774042,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10080232395976446,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2974125321132625,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1361432211123314,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1790419903660363,64,64
147,anm,prec-sq_EmpiricalCovariance,0.37082722175329136,64,64
148,anm,prec-sq_GraphicalLasso,0.38025675744967347,64,64
149,anm,prec-sq_LedoitWolf,0.3626052896464076,64,64
150,anm,prec-sq_OAS,0.36592105269160224,64,64
151,anm,prec-sq_ShrunkCovariance,0.403357709999536,64,64
152,anm,prec_EmpiricalCovariance,0.04930312873834647,64,64
153,anm,prec_GraphicalLasso,0.04401178380504234,64,64
154,anm,prec_LedoitWolf,0.04959639445864744,64,64
155,anm,prec_OAS,0.047933366279424516,64,64
156,anm,prec_ShrunkCovariance,0.04511265379555057,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09152846059856556,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11603945055382017,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04430321981486188,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.035552675187345006,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.06071922407838293,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.05026154295277485,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.042490322476384124,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.0756907808367493,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.0856300984351358,64,64
166,anm,reci,0.22238428633402874,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.21847014093952521,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.13171466223244938,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.1821782094558208,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.25631851102154996,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.19798884009686546,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.26847313899504743,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.33779086086851756,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.26245044648317645,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.3206540889961685,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.3246873746198189,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.11034119789292035,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.1514221237871159,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.32061606151713373,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.23947388353396992,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.3306984001363207,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.33988706601791513,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.2323072674231022,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.3155727831541732,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.33794393082108787,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.15765348758978076,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.16133511676538953,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.3111924415895132,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.33810378845399824,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.24639490043357226,64,64
191,anm,si_gaussian_k-1,0.8563913600914409,64,64
192,anm,si_kernel_W-0.5_k-1,0.5452556879123641,64,64
193,anm,si_kozachenko_k-1,0.18270334716427522,64,64
194,anm,spearmanr,0.0381093318429252,64,64
195,anm,spearmanr-sq,0.6525216148015863,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.4688556750281063,64,64
197,anm,tlmi_gaussian,0.6788206376763399,64,64
198,anm,tlmi_kernel_W-0.25,0.8051800777543746,64,64
199,anm,tlmi_kraskov_NN-4,0.5434334339291218,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.4317823832540162,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0025341580513182638,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.020134178570826,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.011718792281103119,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.078125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
207,anm,xcorr-sq_max_sig-True,0.5370734846048584,64,64
208,anm,xcorr-sq_mean_sig-False,0.538965716854537,64,64
209,anm,xcorr-sq_mean_sig-True,0.5400267006748973,64,64
210,anm,xcorr_max_sig-True,0.5239541294228114,64,64
211,anm,xcorr_mean_sig-False,0.06569587880345168,64,64
212,anm,xcorr_mean_sig-True,0.0299642240115231,64,64
213,anm,xme_gaussian_k1,0.39207367223105605,64,64
214,anm,xme_gaussian_k10,0.436938065578236,64,64
215,anm,xme_kernel_W-0.5_k1,0.2976098229641845,64,64
216,anm,xme_kernel_W-0.5_k10,0.3474277084917663,64,64
217,anm,xme_kozachenko_k1,0.4897530183653232,64,64
218,anm,xme_kozachenko_k10,0.1286597318549378,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.28280933357597277,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.5851561733040894,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.125,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.8047002221038193,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.6702167056658306,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.08260115079021613,64,64
225,bary-sq_euclidean_max,cds,0.30092903126189957,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.5081111176936037,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.7359778684910555,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1966920289117069,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.33445236776617904,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3407841324500459,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.29927503512911013,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2995504854619989,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3450448309098963,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.006572543764108263,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.006971457491752098,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.06677718458713733,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.8157135739714537,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.021130106811161953,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.8086825191485957,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.056113615640587367,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.8461034003838538,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.14223052615302628,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.900521241555748,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.03612429524626748,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.5081111176936036,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.5194235113165648,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.519268385907812,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.519268385907812,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.5081111176936036,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.28280933357597277,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.2812869537109237,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.30384997654773066,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.2850785307501778,64,64
254,bary-sq_euclidean_max,cov_OAS,0.2850785307501778,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.28280933357597277,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.295053775600282,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.31860504987303156,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.47411951398741026,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19060031785846843,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.27072628900726153,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3263762153336006,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.20750795398288324,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.19592845027713424,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4077473176786497,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06673956544882292,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1275840322012209,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.18229615885599443,64,64
268,bary-sq_euclidean_max,di_gaussian,0.5313317479202238,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.3790270578327233,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.776833641123242,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12214467785343719,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01077081864585272,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13290512738106697,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16090750767079243,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08685031216400108,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1432027275299696,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12293624459874963,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.014492409775321624,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13257428259701742,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18920968934502444,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13090024586130583,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.203631084912448,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13922077075563627,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2678184611406247,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.26758746386664745,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11889200833780694,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2069603916429213,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1834101765935617,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.4040155531754916,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.1875,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.15625,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.19124839727792398,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.32305438437387946,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3334681308303873,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23185128609525177,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3584057590305431,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3551049129616326,64,64
299,bary-sq_euclidean_max,gwtau,0.12758278572977727,64,64
300,bary-sq_euclidean_max,hsic,0.5523187598979662,64,64
301,bary-sq_euclidean_max,hsic_biased,0.5496211242203164,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.16360873025276812,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1661161887108602,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1516639474642606,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1641392910721156,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08356544733178592,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14149841271334934,64,64
308,bary-sq_euclidean_max,igci,0.15625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.5081111176936037,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.7824537945061193,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.8467519636912065,64,64
312,bary-sq_euclidean_max,kendalltau,0.23120277267066053,64,64
