feature_index,SPI-1,SPI-2,ks_statistic,n_CauchyNoise,n_VAR(1)
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.044777109395338244,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.038219868515304234,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04664717873300006,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06666391619170714,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03641110439784584,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05219772538216161,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.007414634694728084,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.140625,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09375,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0066719466831365315,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04126453118723139,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04266583592641582,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0179474271189195,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.004331499944908779,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.008657669110741728,64,64
81,anm,gwtau,0.010360057499189335,64,64
82,anm,hsic,0.42540642412760044,64,64
83,anm,hsic_biased,0.025134522341632937,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.02414660883596953,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03957514515213334,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04418333692111842,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.02409322224966537,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03657710492873201,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.030342825208330648,64,64
90,anm,igci,0.7668141591687243,64,64
91,anm,je_gaussian,0.014896305566669654,64,64
92,anm,je_kernel_W-0.5,0.05449765394090217,64,64
93,anm,je_kozachenko,0.6647959300276873,64,64
94,anm,kendalltau,0.3617866387244709,64,64
95,anm,kendalltau-sq,0.05040065902109203,64,64
96,anm,lmfit_BayesianRidge,0.011460344892546659,64,64
97,anm,lmfit_ElasticNet,0.05188850893464925,64,64
98,anm,lmfit_Lasso,0.05987883296979024,64,64
99,anm,lmfit_Ridge,0.012284961627563429,64,64
100,anm,lmfit_SGDRegressor,0.01609165127201856,64,64
101,anm,mi_gaussian,0.011574074699244763,64,64
102,anm,mi_kernel_W-0.25,0.12297338097101623,64,64
103,anm,mi_kraskov_NN-4,0.42961366723799765,64,64
104,anm,mi_kraskov_NN-4_DCE,0.35297756454206525,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.044777109395338244,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.038219868515304234,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04664717873300006,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06666391619170714,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03641110439784584,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05219772538216161,64,64
111,anm,pdist_braycurtis,0.03111857907270066,64,64
112,anm,pdist_canberra,0.04716865040685386,64,64
113,anm,pdist_chebyshev,0.08976959001609791,64,64
114,anm,pdist_cityblock,0.12798233380146296,64,64
115,anm,pdist_cosine,0.027693919289204283,64,64
116,anm,pdist_euclidean,0.027693919289204283,64,64
117,anm,pec,0.3106057735884443,64,64
118,anm,pec_log,0.2941074797128457,64,64
119,anm,pec_orth,0.1345839384612616,64,64
120,anm,pec_orth_abs,0.029626957714743163,64,64
121,anm,pec_orth_log,0.18498984068648167,64,64
122,anm,pec_orth_log_abs,0.041310421309404544,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.007921968341862068,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.026599064225611202,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.02459929410348949,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21875,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4371590528204592,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4633352488571142,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07184371689648178,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06738869097612976,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09840822767281282,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.203125,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.021519269897615045,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0530624978255243,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05671392819700405,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.01910524731350627,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.019935040227303802,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.01562903904550489,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03293110834996682,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06075973808111279,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.06477263375407438,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.24488482603301898,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.307646566791253,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3532489213396195,64,64
147,anm,prec-sq_EmpiricalCovariance,0.006954733840877747,64,64
148,anm,prec-sq_GraphicalLasso,0.2522878437371545,64,64
149,anm,prec-sq_LedoitWolf,0.96875,64,64
150,anm,prec-sq_OAS,0.42154188194409015,64,64
151,anm,prec-sq_ShrunkCovariance,0.01318489026981881,64,64
152,anm,prec_EmpiricalCovariance,0.36122056783048595,64,64
153,anm,prec_GraphicalLasso,0.3563601844851192,64,64
154,anm,prec_LedoitWolf,0.546875,64,64
155,anm,prec_OAS,0.5330634266830986,64,64
156,anm,prec_ShrunkCovariance,0.38080284424134975,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.084745785094819,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15148947278844038,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13334927930591103,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.13246526094002797,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.03598459587285252,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.10511979466527299,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.05780159668313242,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.04591085392658251,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.017460866142936626,64,64
166,anm,reci,0.18340578662448942,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.010340563948091241,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.030146911864924575,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.023712129882404342,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.008754955147446564,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.007300865565564418,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.00609125562775914,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.011471416083483565,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.03404564904298174,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.711579638855933,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.03581235643821862,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.0776641974650768,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.647221865232271,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.036729323030154026,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.07833368861202539,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.6478479438316735,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.011090896131656924,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.032520237584286515,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.711722365285232,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.017633100450599182,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.027088531486333056,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.6412661601174214,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.6505679652341703,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.016333791538936493,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.026721380299109254,64,64
191,anm,si_gaussian_k-1,0.020549571752956686,64,64
192,anm,si_kernel_W-0.5_k-1,0.044320473722324616,64,64
193,anm,si_kozachenko_k-1,0.4770787998615724,64,64
194,anm,spearmanr,0.3854883350658615,64,64
195,anm,spearmanr-sq,0.045847163213577624,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.2451464434641102,64,64
197,anm,tlmi_gaussian,0.01760732684808608,64,64
198,anm,tlmi_kernel_W-0.25,0.10126380549105674,64,64
199,anm,tlmi_kraskov_NN-4,0.4787677870684848,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.38580649963541785,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07309108596100305,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07300102820998633,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10387355150759148,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.203125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21875,64,64
207,anm,xcorr-sq_max_sig-True,0.02160823766191511,64,64
208,anm,xcorr-sq_mean_sig-False,0.03999938031076522,64,64
209,anm,xcorr-sq_mean_sig-True,0.041556217844828214,64,64
210,anm,xcorr_max_sig-True,0.008048394014260885,64,64
211,anm,xcorr_mean_sig-False,0.3340439400889218,64,64
212,anm,xcorr_mean_sig-True,0.46194550444008026,64,64
213,anm,xme_gaussian_k1,0.08031878119411151,64,64
214,anm,xme_gaussian_k10,0.092160812499051,64,64
215,anm,xme_kernel_W-0.5_k1,0.27118519553904696,64,64
216,anm,xme_kernel_W-0.5_k10,0.410461222809696,64,64
217,anm,xme_kozachenko_k1,0.902193412215119,64,64
218,anm,xme_kozachenko_k10,0.7693586694874159,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.19326162088273946,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.14456667830073666,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.140625,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.41563003898767026,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.06765298675156983,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.5487468490932177,64,64
225,bary-sq_euclidean_max,cds,0.1195447101522023,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.4820070474429564,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.3290469901190273,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2796555212692126,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.42832633593423597,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.48536884904973226,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23978416969850574,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2992980299082579,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.33273704320615116,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.159028407369871,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.1400628560077044,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.13637630131086148,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.35562721667509606,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.38371980430303004,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.31996227240721775,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.35793128335393104,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.21942578808136587,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.23686496813424357,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.19542178418246603,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.20893701394384007,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.4820070474429554,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.4428516822179425,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.828125,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.45351972562908216,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.4820070474429554,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.19326162088273946,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.2094564619951389,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.38724680243196863,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.828125,64,64
254,bary-sq_euclidean_max,cov_OAS,0.3679938136140997,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.19326162088273946,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1921469947161229,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.36178893014842844,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3830383773665578,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14628751579444588,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.30569210361327226,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2908482933530694,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.19139295001525908,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.37571744947570884,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.395066215476849,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12325198153378342,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3155382665987432,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.28745107446914275,64,64
268,bary-sq_euclidean_max,di_gaussian,0.40570127676935736,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.4635676339506083,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.9383914564457366,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4358170442220667,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.42113422589119376,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6787072758878664,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12532336713625436,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09013308958107702,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1170718994370391,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4441794993797213,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4338433112987844,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6857122206518078,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16568433693624585,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11184768067389994,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13817036752445205,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.18831891575139043,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.31272131390632374,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.30539748275979717,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14088968371354743,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.24685480093302106,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21707716643604016,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.4482228615719447,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.0625,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.171875,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.078125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2130535724036967,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3422957823114378,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.33837318747106593,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18253646071065072,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.31702371035833266,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2999570199093473,64,64
299,bary-sq_euclidean_max,gwtau,0.22074420832159503,64,64
300,bary-sq_euclidean_max,hsic,0.20521513067996866,64,64
301,bary-sq_euclidean_max,hsic_biased,0.16260390381583656,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24436924356549983,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2350662978643268,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.23911007716686128,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1367809053788473,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.044820472215430396,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07783959504861548,64,64
308,bary-sq_euclidean_max,igci,0.171875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.4820070474429564,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.3338605281727067,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.38442646416018056,64,64
312,bary-sq_euclidean_max,kendalltau,0.2045122259138023,64,64
