feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_CML
31,anm,cov-sq_ShrunkCovariance,0.6230709452997573,64,64
32,anm,cov_EmpiricalCovariance,0.28538771044293276,64,64
33,anm,cov_GraphicalLasso,0.2573710828414776,64,64
34,anm,cov_GraphicalLassoCV,0.4266527452412015,64,64
35,anm,cov_LedoitWolf,0.536394616121374,64,64
36,anm,cov_OAS,0.5356887103743324,64,64
37,anm,cov_ShrunkCovariance,0.28538771044293276,64,64
38,anm,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.260271941451687,64,64
39,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07575029312907833,64,64
40,anm,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.25665456196234754,64,64
41,anm,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14771262597374307,64,64
42,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08749010948108482,64,64
43,anm,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.14550726350081317,64,64
44,anm,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17591420364032262,64,64
45,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.01422338153238506,64,64
46,anm,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1741027566679142,64,64
47,anm,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05837435932833501,64,64
48,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.036859576180135245,64,64
49,anm,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.056618307047668515,64,64
50,anm,di_gaussian,0.39721281007990794,64,64
51,anm,di_kernel_W-0.5,0.48995583107342877,64,64
52,anm,di_kozachenko,0.09877651125137371,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006626050937557415,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.00278848743152571,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0008931688703429641,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.30804233980897067,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2719980939861646,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3324817513434326,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0067671790513205154,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.003820137771243237,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0008928479741545647,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3692638773382235,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2911586323541453,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.37810756086997005,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13035335024339217,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12845566057344732,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15813300192233964,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08186060815981866,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08583830210626808,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0838762711856963,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.23934771791946996,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.109375,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.140625,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.20568762974560628,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.18089190454382065,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.229699805951375,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.24139861125296563,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19226981431001572,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2497324335953645,64,64
81,anm,gwtau,0.09905731728971118,64,64
82,anm,hsic,0.815152434307529,64,64
83,anm,hsic_biased,0.7628139599888483,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15154369492450182,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15491106369955138,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15709381633074,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19421971144801764,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.18344871948651736,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.237143357008612,64,64
90,anm,igci,0.15935882120572464,64,64
91,anm,je_gaussian,0.3836562540607596,64,64
92,anm,je_kernel_W-0.5,0.25172002107817537,64,64
93,anm,je_kozachenko,0.5232378853473247,64,64
94,anm,kendalltau,0.273654526175247,64,64
95,anm,kendalltau-sq,0.5937157312464169,64,64
96,anm,lmfit_BayesianRidge,0.3829603218740525,64,64
97,anm,lmfit_ElasticNet,0.06528951895452226,64,64
98,anm,lmfit_Lasso,0.0413372321627653,64,64
99,anm,lmfit_Ridge,0.3839969138327104,64,64
100,anm,lmfit_SGDRegressor,0.37698300939678037,64,64
101,anm,mi_gaussian,0.6230709452997573,64,64
102,anm,mi_kernel_W-0.25,0.7439567894553383,64,64
103,anm,mi_kraskov_NN-4,0.7124330676029014,64,64
104,anm,mi_kraskov_NN-4_DCE,0.5899309767579707,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13035335024339217,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12845566057344732,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15813300192233964,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08186060815981866,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08583830210626808,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0838762711856963,64,64
111,anm,pdist_braycurtis,0.08814867158245854,64,64
112,anm,pdist_canberra,0.10986323392575253,64,64
113,anm,pdist_chebyshev,0.2813210876734973,64,64
114,anm,pdist_cityblock,0.11853097784794725,64,64
115,anm,pdist_cosine,0.09683034997346673,64,64
116,anm,pdist_euclidean,0.09683034997346673,64,64
117,anm,pec,0.42037740963950554,64,64
118,anm,pec_log,0.346995020669694,64,64
119,anm,pec_orth,0.23489008531749267,64,64
120,anm,pec_orth_abs,0.42166893249595233,64,64
121,anm,pec_orth_log,0.2064303913502065,64,64
122,anm,pec_orth_log_abs,0.33849223266742856,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.014886404426667776,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1301465387859207,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13316724775563288,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2517591490082027,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.26378139293964836,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.010459722220735213,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.02740076424873772,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.013103336746736693,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09375,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1797456778839872,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11282856753960996,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11160011407252968,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2635576209285365,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.22265318377097998,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.24629197696918015,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1797456778839872,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11282856753960996,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11160011407252968,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.368476018349809,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3734577589475414,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.41735719979837727,64,64
147,anm,prec-sq_EmpiricalCovariance,0.33825942850694957,64,64
148,anm,prec-sq_GraphicalLasso,0.3697544311579521,64,64
149,anm,prec-sq_LedoitWolf,0.7931759231979922,64,64
150,anm,prec-sq_OAS,0.7652978353115113,64,64
151,anm,prec-sq_ShrunkCovariance,0.3510436425363567,64,64
152,anm,prec_EmpiricalCovariance,0.282597550338736,64,64
153,anm,prec_GraphicalLasso,0.2803303671812605,64,64
154,anm,prec_LedoitWolf,0.5157031464240596,64,64
155,anm,prec_OAS,0.5414009074391396,64,64
156,anm,prec_ShrunkCovariance,0.28710231274330633,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0273831150983527,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07310402378430114,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0805896496705939,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.07709947264797906,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.05868976978429963,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.03094705664054126,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.07911348172571991,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.12485092335510795,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.09882893769371476,64,64
166,anm,reci,0.1216455941189385,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.19688596503407574,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.17991123776833734,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.22435605153689447,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.22776899612818247,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.1854953649118749,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.23857588419111947,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.26086571797424907,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.2227161276934474,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.8870833888605567,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.264864845198583,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.1334756637087935,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.8022083428592335,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.2603544030284386,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.23660571508410028,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.8826190773178002,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.26187342318936746,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.18842051924967418,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.8811894449601911,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.26235678024919645,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.14418049990742166,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.7974015809656279,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.871094569879919,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.26286250477282824,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.20832079344259247,64,64
191,anm,si_gaussian_k-1,0.8428485533540923,64,64
192,anm,si_kernel_W-0.5_k-1,0.5112982761402828,64,64
193,anm,si_kozachenko_k-1,0.12609967370755365,64,64
194,anm,spearmanr,0.2747812533179217,64,64
195,anm,spearmanr-sq,0.5859974932437428,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.45843861225464827,64,64
197,anm,tlmi_gaussian,0.6428553768857218,64,64
198,anm,tlmi_kernel_W-0.25,0.8313509177854269,64,64
199,anm,tlmi_kraskov_NN-4,0.8969548007402565,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.8040859400393201,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.007087995675788772,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.02633095687458331,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.012541769382712564,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.171875,64,64
207,anm,xcorr-sq_max_sig-True,0.4790638930810299,64,64
208,anm,xcorr-sq_mean_sig-False,0.5038972478587669,64,64
209,anm,xcorr-sq_mean_sig-True,0.5037084972687252,64,64
210,anm,xcorr_max_sig-True,0.46175605618326,64,64
211,anm,xcorr_mean_sig-False,0.31664688609776853,64,64
212,anm,xcorr_mean_sig-True,0.3054775298019568,64,64
213,anm,xme_gaussian_k1,0.3740993928127193,64,64
214,anm,xme_gaussian_k10,0.4358905558126761,64,64
215,anm,xme_kernel_W-0.5_k1,0.40290146750700284,64,64
216,anm,xme_kernel_W-0.5_k10,0.2183447008331418,64,64
217,anm,xme_kozachenko_k1,0.544507977156225,64,64
218,anm,xme_kozachenko_k10,0.14889971377127326,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.20990909393597193,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.7962116512304924,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.09375,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.7270486402875092,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.5987842655030675,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.07886688238974635,64,64
225,bary-sq_euclidean_max,cds,0.3647309017943804,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.3029131299463291,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.7194287962879815,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.21657989195903599,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1600285048235401,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21780285041014175,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17923972974825841,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14945222027883454,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16942539446445465,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.24295863235896403,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.2145916807939251,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.24502661668347833,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.7783750266648342,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.22903499473834765,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.7885795701127255,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.1739976051450559,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.8571093632856658,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.3566877760117118,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.9085699137918319,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.24825337896858035,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.30291312994632896,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.3169881174591498,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.6115730254931707,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.5710383138601494,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.30291312994632896,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.20990909393597193,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.20941456193773245,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.21007919844745107,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.30380125118570334,64,64
254,bary-sq_euclidean_max,cov_OAS,0.29478141362052906,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.20990909393597193,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24567559341052866,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09650103552950634,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2564715225304053,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11164623559650139,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05630835292047043,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10482573748703083,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1552904105304393,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0027119114564526647,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.16642530028375374,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.007222535883901898,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0247756747261359,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.023639711345939007,64,64
268,bary-sq_euclidean_max,di_gaussian,0.35654491162546875,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.26655382349336487,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.36980958586902446,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07066353449659879,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10547909711462392,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.034963859634966954,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18010513275097123,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07451648242419062,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11151206741725966,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07112406660786608,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09587331931682855,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03507134131879297,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11791518156325242,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1538855442827582,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15881431400674417,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09639138433141342,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09775118273631761,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11786024159887015,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05355398092461583,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05282656499258659,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05357085794298591,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.11012267862887562,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.234375,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.265625,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14119257527499024,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.13518727585100007,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.16756609355861388,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14362528997441465,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12871452401109362,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15638962373604906,64,64
299,bary-sq_euclidean_max,gwtau,0.11598481657260917,64,64
300,bary-sq_euclidean_max,hsic,0.35910935016077006,64,64
301,bary-sq_euclidean_max,hsic_biased,0.36031074358102316,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1508298967089573,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12513328289018033,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1753783214529135,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13960989092591242,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14632309895633155,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.20198178860821087,64,64
308,bary-sq_euclidean_max,igci,0.125,64,64
309,bary-sq_euclidean_max,je_gaussian,0.3029131299463291,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.7741883726497139,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.850585201061226,64,64
312,bary-sq_euclidean_max,kendalltau,0.16553509808102856,64,64
