feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1),n_Kuramoto
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.020862247076120582,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.009465117355462238,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.02158435411610815,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03089331078640331,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.029147043330169237,64,64
90,anm,igci,0.08190651470039273,64,64
91,anm,je_gaussian,0.19836712982498117,64,64
92,anm,je_kernel_W-0.5,0.17380045065609495,64,64
93,anm,je_kozachenko,0.397978007538276,64,64
94,anm,kendalltau,0.37046905257626445,64,64
95,anm,kendalltau-sq,0.19801523173643992,64,64
96,anm,lmfit_BayesianRidge,0.18532438084001088,64,64
97,anm,lmfit_ElasticNet,0.07288073711788634,64,64
98,anm,lmfit_Lasso,0.02529828817552271,64,64
99,anm,lmfit_Ridge,0.18554025552107498,64,64
100,anm,lmfit_SGDRegressor,0.18345950071352568,64,64
101,anm,mi_gaussian,0.19152318712496574,64,64
102,anm,mi_kernel_W-0.25,0.26125284565850443,64,64
103,anm,mi_kraskov_NN-4,0.24608743994363835,64,64
104,anm,mi_kraskov_NN-4_DCE,0.2080523963406371,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.031757442668495894,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.011508312443915869,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.013826203786592078,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.02358923600889154,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.025236606756254942,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.017565836579796712,64,64
111,anm,pdist_braycurtis,0.08740701746380453,64,64
112,anm,pdist_canberra,0.0830951640970331,64,64
113,anm,pdist_chebyshev,0.021328882678672834,64,64
114,anm,pdist_cityblock,0.07811476317434174,64,64
115,anm,pdist_cosine,0.08105878208862993,64,64
116,anm,pdist_euclidean,0.08105878208862993,64,64
117,anm,pec,0.05683899511831114,64,64
118,anm,pec_log,0.10824162134771076,64,64
119,anm,pec_orth,0.07650958646649952,64,64
120,anm,pec_orth_abs,0.05903327622188559,64,64
121,anm,pec_orth_log,0.08486807059315349,64,64
122,anm,pec_orth_log_abs,0.08413234869147301,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04287907426123749,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04369645096558661,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03337075740059525,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5090424678743154,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5100290581815625,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7783685213553664,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08399776562673189,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13304528050291486,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.00951151629485697,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.043822372589266356,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05006417868314661,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.018763168394723695,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.030467109494167866,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.018587264872283682,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26445670847308783,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.043822372589266356,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05006417868314661,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06826123970946774,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09060844746167884,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11373679180659546,64,64
147,anm,prec-sq_EmpiricalCovariance,0.12439840631613247,64,64
148,anm,prec-sq_GraphicalLasso,0.0769341032211277,64,64
149,anm,prec-sq_LedoitWolf,0.0893785589740228,64,64
150,anm,prec-sq_OAS,0.09457713507833443,64,64
151,anm,prec-sq_ShrunkCovariance,0.12213555164310497,64,64
152,anm,prec_EmpiricalCovariance,0.23009149501467402,64,64
153,anm,prec_GraphicalLasso,0.23030726226347598,64,64
154,anm,prec_LedoitWolf,0.2401777861373851,64,64
155,anm,prec_OAS,0.2372813727801092,64,64
156,anm,prec_ShrunkCovariance,0.24830402294503706,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09588802164553945,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1353831669681611,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17070515597596203,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.26472946478538434,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.044241292422924905,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.2729933069943885,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.02692814856691894,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.032672694798436375,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.058753298406324594,64,64
166,anm,reci,0.223159337268229,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.06816817878531811,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.0052746867805008035,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.008042506805281069,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.047511924653258264,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.01735242079881505,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.029691224308376785,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.2237279464136689,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.28421198990383884,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.4001716253284172,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.2871148330547087,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.27683959666011926,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.4894525668373514,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.28500668035551463,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.2754193580588559,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.49008551081390794,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.22332635869927214,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.283668705148364,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.3969556922737934,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.25717518356473196,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.2416730582190207,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.4735530782024194,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.47910793496708975,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.2533998243840719,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.24392214907583137,64,64
191,anm,si_gaussian_k-1,0.143669688899195,64,64
192,anm,si_kernel_W-0.5_k-1,0.08162438302325536,64,64
193,anm,si_kozachenko_k-1,0.0903753521649651,64,64
194,anm,spearmanr,0.37380448810246886,64,64
195,anm,spearmanr-sq,0.1877405263935969,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.391089402874865,64,64
197,anm,tlmi_gaussian,0.19326524588156668,64,64
198,anm,tlmi_kernel_W-0.25,0.28151572900953464,64,64
199,anm,tlmi_kraskov_NN-4,0.26618181926668827,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.19411742568937035,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13150801949522867,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07085354860413923,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11933299608462594,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.140625,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.078125,64,64
207,anm,xcorr-sq_max_sig-True,0.1588586975617095,64,64
208,anm,xcorr-sq_mean_sig-False,0.13268384970631752,64,64
209,anm,xcorr-sq_mean_sig-True,0.15485981841408525,64,64
210,anm,xcorr_max_sig-True,0.026892816991050283,64,64
211,anm,xcorr_mean_sig-False,0.32520044685711136,64,64
212,anm,xcorr_mean_sig-True,0.44289624689356294,64,64
213,anm,xme_gaussian_k1,0.24540017310885748,64,64
214,anm,xme_gaussian_k10,0.984375,64,64
215,anm,xme_kernel_W-0.5_k1,0.17708870230671794,64,64
216,anm,xme_kernel_W-0.5_k10,0.25266939876329986,64,64
217,anm,xme_kozachenko_k1,0.5077111822734114,64,64
218,anm,xme_kozachenko_k10,0.32998403760282546,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.21736961782847075,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.17772361377778115,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.125,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.71875,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.19682698986324992,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.3769203510327191,64,64
225,bary-sq_euclidean_max,cds,0.05982442508045971,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.5592513985767281,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.4358694093416653,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12545260255318463,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.35374126582645943,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.34506260864622124,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.21442610426285486,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2655032571490066,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2783446945168687,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.18075988765452605,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.22702099138825,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.21450651106734664,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.3384832424379199,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.21631902395901548,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.18961328540772626,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.1479332577986443,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.24381963100819287,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.21087759172182424,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.15601065375671158,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.15197266267370624,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.5592513985767289,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.4107254130915462,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.5592513985767289,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.5592513985767289,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.5592513985767289,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.21736961782847075,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.06426330077627845,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.1656136794837031,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.21736961782847075,64,64
254,bary-sq_euclidean_max,cov_OAS,0.21736961782847075,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.21736961782847075,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1888314869411844,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.34207010214772693,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.34457684629344904,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.2036056953469611,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.35144386845797027,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3406894813960749,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14669996987084005,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2114841573764893,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21066164652151464,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1517312615036719,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2506518382611786,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.23306094774914982,64,64
268,bary-sq_euclidean_max,di_gaussian,1.0,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.3225890392281685,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.38522006825071353,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.26341780692150896,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.253040743064156,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4686460959748884,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04979796068456799,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.025794663810581375,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05432390130516368,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2858821102107381,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.26175789152884765,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.46766253131689506,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0979839502759593,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05931340185067879,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07597017274832424,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1605883475382871,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11087511024738039,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12338623510268326,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17234561574713808,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2596992126679966,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.23997174233204688,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.33753272617644486,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.109375,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.203125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15773991380711105,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14153969981541342,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13664236690055181,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19117335003235786,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.309723106972164,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.30861396568177213,64,64
299,bary-sq_euclidean_max,gwtau,0.36299215395143636,64,64
300,bary-sq_euclidean_max,hsic,0.438302523640403,64,64
301,bary-sq_euclidean_max,hsic_biased,0.4384938790874058,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.09288472350018107,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.10249533270285527,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09895239625445917,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10919064690009195,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14506618397893428,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11777066705820616,64,64
308,bary-sq_euclidean_max,igci,0.09375,64,64
309,bary-sq_euclidean_max,je_gaussian,0.5592513985767281,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.42380701758192,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.31340433757386177,64,64
312,bary-sq_euclidean_max,kendalltau,0.2627104831292982,64,64
