feature_index,SPI-1,SPI-2,ks_statistic,n_CauchyNoise,n_GaussianNoise
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.01857875421809918,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.010542641219354443,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.018698303113610537,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.030970715296111007,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03208056519840441,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.040498082680480496,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.17258008048646478,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1252222680456722,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.18816663596410044,64,64
147,anm,prec-sq_EmpiricalCovariance,0.04047558234847348,64,64
148,anm,prec-sq_GraphicalLasso,0.27456143473633715,64,64
149,anm,prec-sq_LedoitWolf,0.171875,64,64
150,anm,prec-sq_OAS,0.052079599841467816,64,64
151,anm,prec-sq_ShrunkCovariance,0.040659459743472404,64,64
152,anm,prec_EmpiricalCovariance,0.11198283027517386,64,64
153,anm,prec_GraphicalLasso,0.11948308593168794,64,64
154,anm,prec_LedoitWolf,0.140625,64,64
155,anm,prec_OAS,0.02480473713390058,64,64
156,anm,prec_ShrunkCovariance,0.11482442629244641,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15148762747238054,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1547173738710872,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10271319307081406,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.07296421200211267,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.03470337254093428,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.06816613041386221,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.11581815180851793,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.07153542957265746,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.08981879731761544,64,64
166,anm,reci,0.08520847647585239,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.01763277034508237,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.022362314195591204,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.024505991996553123,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.04138897199114383,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.018141418697542988,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.028635956911769345,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.03480891975444311,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.07373620586289098,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.031519267959996045,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.0357263273721482,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.04987503756456019,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.03147982845614844,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.03659634175137794,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.06063470244400998,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.03144500018163937,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.03408806329786229,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.07087086525230851,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.031555228389975376,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.034667870249001975,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.04336008094244326,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.03140765935963641,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.03146446244537898,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.03446418984686972,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.059582184589508036,64,64
191,anm,si_gaussian_k-1,0.04678546147354384,64,64
192,anm,si_kernel_W-0.5_k-1,0.09565729536295248,64,64
193,anm,si_kozachenko_k-1,0.41317970398834586,64,64
194,anm,spearmanr,0.12012719081893763,64,64
195,anm,spearmanr-sq,0.041231383363951046,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.08860136776683544,64,64
197,anm,tlmi_gaussian,0.024263476209621854,64,64
198,anm,tlmi_kernel_W-0.25,0.0966608775498867,64,64
199,anm,tlmi_kraskov_NN-4,0.03820379296818732,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.057264266994576984,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08455869332960064,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05997834839765265,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10176550107351262,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1875,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,64,64
207,anm,xcorr-sq_max_sig-True,0.007158486748756521,64,64
208,anm,xcorr-sq_mean_sig-False,0.034976368091597765,64,64
209,anm,xcorr-sq_mean_sig-True,0.025462583334578626,64,64
210,anm,xcorr_max_sig-True,0.02337524824291648,64,64
211,anm,xcorr_mean_sig-False,0.08424576562530162,64,64
212,anm,xcorr_mean_sig-True,0.14737361375884694,64,64
213,anm,xme_gaussian_k1,0.12067415995807335,64,64
214,anm,xme_gaussian_k10,0.1254622399708064,64,64
215,anm,xme_kernel_W-0.5_k1,0.3687982120521393,64,64
216,anm,xme_kernel_W-0.5_k10,0.2753683752013343,64,64
217,anm,xme_kozachenko_k1,0.9362495073296425,64,64
218,anm,xme_kozachenko_k10,0.8137709526169044,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.08363448999349177,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.3571028406122282,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.125,64,64
222,bary-sq_euclidean_max,cce_gaussian,0.24420175403802824,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.16578620249290577,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.650355353023033,64,64
225,bary-sq_euclidean_max,cds,0.17172690462611478,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.22154819247229035,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.49833332536578606,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2756631631851536,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.21958783196834208,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.33836425139007553,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10216148051211071,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13697677964540167,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09793772955215918,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.09008070363700538,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.08881249214680381,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.056088679083387105,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.16063487418780098,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.25248644802978293,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.15497794694622125,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.2200161855727596,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.07601146788952173,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.09673215766587245,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.07231309283718917,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.08232347332387763,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.2215481924722904,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.206020901944943,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.140625,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.23953926624971503,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.2215481924722904,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.08363448999349177,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.10269212130122651,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.06401293365300953,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.171875,64,64
254,bary-sq_euclidean_max,cov_OAS,0.049123676354943746,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.08363448999349177,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14362495155767274,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.13977794005640348,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.16041912912665768,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07333421728539757,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09207803380133595,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07999148765105624,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1431910392650833,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.1379061958483378,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.16146548254680387,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06616546018828706,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09052712882003777,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07531215411316072,64,64
268,bary-sq_euclidean_max,di_gaussian,0.16488118989379819,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.3399421927193046,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.6496104668342197,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.38521228865531004,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.32635388877967664,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6219691526716835,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13538419631978676,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1161534699557536,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15309437972378193,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.39121591273622836,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.34098499111781666,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.6290565275226168,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09855456428197795,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11414216383229348,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12432165959829666,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14597521404139174,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14590135074056704,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.162267426499225,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07731191797991233,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09204609869676722,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08796225346532016,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.1440297242114197,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.140625,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1609264350216028,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16149534773201918,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.17462063275802908,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09385247274244707,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10316634069442321,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10334636567393851,64,64
299,bary-sq_euclidean_max,gwtau,0.18267641670137452,64,64
300,bary-sq_euclidean_max,hsic,0.058819606820714965,64,64
301,bary-sq_euclidean_max,hsic_biased,0.11520265501233717,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.22041990110494286,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2239609323697206,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.24198694738464893,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1226289961795432,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1458644539293168,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13457492408859806,64,64
308,bary-sq_euclidean_max,igci,0.109375,64,64
309,bary-sq_euclidean_max,je_gaussian,0.22154819247229035,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.48950168590367327,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.5941120080787936,64,64
312,bary-sq_euclidean_max,kendalltau,0.06488918563604795,64,64
